prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild
Yamagata,22084,0,0,4.75,91.94421036,1090000,93.87946,,,,,,,,,,,,,,1,1,16,,,1,68,0,1,,,,,
Yamagata,22091,0,0,6,91.94421036,1090000,93.87946,,,,,,,,,,,,,,1,1,16,,,1,68,0,1,,,,,
Yamagata,22098,1,0,0.25,92.47526681,1090000,95.02187429,,,,,,,,,,,,,,1,1,16,,,3,68,0,1,,,,,
Yamagata,22105,1,1,-4,92.68768939,1090000,95.47884,,,,,,,,,,,,,,0,0,16,,,3,68,1,0,,,,,
Yamagata,22112,4,0,0.25,92.68768939,1090000,95.47884,,,,,,,,,,,,,,0,0,16,,,4,71,1,0,,,,,
Yamagata,22119,0,0,6.5,92.68768939,1090000,95.47884,,,,,,,,,,,,,,0,0,16,,,2,73,1,0,,,,,
Yamagata,22126,1,0,-1.5,92.9012567,1090000,95.60948571,,,,,,,,,,,,,,0,0,16,,,1,75,1,0,,,,,
Yamagata,22133,0,0,4,93.43517498,1090000,95.9361,,,,,,,,,,,,,,0,0,25,,,1,75,1,0,,,,,
Yamagata,22140,0,0,14.5,93.43517498,1090000,95.9361,,,,,,,,,,,,,,0,0,25,,,0,76,1,0,,,,,
Yamagata,22147,1,0,-6.3333335,93.43517498,1090000,95.9361,,,,,,,,,,,,,,0,0,25,,,1,76,1,0,,,,,
Yamagata,22154,1,0,-6.3333335,93.43517498,1090000,95.9361,,,,,,,,,,,,,,1,1,25,,,2,76,1,1,,,,,
Yamagata,22161,0,0,-6.3333335,95.08843647,1090000,96.75849429,,,,,,,,,,,,,,1,1,25,,,2,76,1,1,,,,,
Yamagata,22168,0,0,3.75,95.36398005,1090000,96.89556,,,,,,,,,,,,,,1,1,25,,,2,76,1,1,,,,,
Yamagata,22175,0,0,13,95.36398005,1090000,96.89556,,,,,,,,,,,,,,1,1,25,,,2,76,1,1,,,,,
Yamagata,22182,0,0,7.5,95.36398005,1090000,96.89556,,,,,,,,,,,,,,1,1,26,,,2,76,1,1,,,,,
Yamagata,22189,0,0,13,96.28556002,1090000,98.20381143,,,,,,,,,,,,,,0,0,26,,,1,77,1,0,,,,,
Yamagata,22196,3,0,9.25,96.97674499,1090000,99.185,,,,,,,,,,,,,,0,0,26,,,4,76,1,0,,,,,
Yamagata,22203,0,0,12,96.97674499,1090000,99.185,,,,,,,,,,,,,,0,0,26,,,2,78,1,0,,,,,
Yamagata,22210,3,0,12.75,96.97674499,1090000,99.185,,,,,,,,,,,,,,0,0,26,,,4,79,1,0,,,,,
Yamagata,22217,2,0,15,96.94327376,1090000,99.19019857,,,,,,,,,,,,,,0,0,26,,,5,80,1,0,,,,,
Yamagata,22224,1,0,6.75,96.74244639,1090000,99.22139,,,,,,,,,,,,,,0,0,26,,,5,81,1,0,,,,,
Yamagata,22231,10,0,8.5,96.74244639,1090000,99.22139,,,,,,,,,,,,,,0,0,26,,,12,84,1,0,,,,,
Yamagata,22238,12,0,8.5,96.74244639,1090000,99.22139,,,,,,,,,,,,,,0,0,26,,,20,89,1,0,,,,,
Yamagata,22245,24,0,1.25,96.74244639,1090000,99.22139,,,,,,,,,,,,,,1,0,26,,,26,100,1,1,,,,,
Yamagata,22252,40,0,-3.25,96.12360945,1090000,98.80121,,,,,,,,,,,,,,1,1,26,,,47,125,1,1,,,,,
Yamagata,22259,80,0,-5.25,96.02046996,1090000,98.73118,,,,,,,,,,,,,,1,1,26,,,103,149,1,1,,,,,
Yamagata,22266,61,2,-10.5,96.02046996,1090000,98.73118,,,,,,,,,,,,,,2,1,26,,,108,192,2,2,,,,,
Yamagata,22273,52,2,-8.25,96.02046996,1090000,98.73118,,,,,,,,,,,,,,6,6,26,,,86,275,4,6,,,,,
Yamagata,22280,31,4,-30,96.34243836,1090000,99.18443286,,,,,,,,,,,,,,6,6,26,,,71,317,9,6,,,,,
Yamagata,22287,36,1,-21,96.77172955,1090000,99.78877,,,,,,,,,,,,,,4,5,26,,,62,361,10,4,,,,,
Yamagata,22294,10,3,-15.5,96.77172955,1090000,99.78877,,,,,,,,,,,,,,2,2,26,,,41,389,13,2,,,,,
Yamagata,22301,15,0,-19.25,96.77172955,1090000,99.78877,,,,,,,,,,,,,,1,1,26,,,29,416,13,1,,,,,
Yamagata,22308,45,0,-15,96.77172955,1090000,99.78877,,,,,,,,,,,,,,2,2,26,,,56,434,13,2,,,,,
Yamagata,22315,23,0,-21.5,96.48873258,1090000,100.1894,,,,,,,,,,,,,,1,2,26,,,56,457,13,1,,,,,
Yamagata,22322,8,2,-15.5,96.48873258,1090000,100.1894,,,,,,,,,,,,,,0,0,26,,,28,491,15,0,,,,,
Yamagata,22329,3,0,-19.25,96.48873258,1090000,100.1894,,,,,,,,,,,,,,0,0,26,,,15,507,15,0,,,,,
Yamagata,22336,6,0,-12.25,96.48873258,1090000,100.1894,,,,,,,,,,,,,,0,0,26,,,14,514,15,0,,,,,
Yamagata,22343,0,0,-10.25,97.56459856,1090000,99.0487,,,,,,,,,,,,,,0,0,26,,,7,521,15,0,,,,,
Yamagata,22350,11,0,-7.5,97.56459856,1090000,99.0487,,,,,,,,,,,,,,0,0,26,,,15,524,15,0,,,,,
Yamagata,22357,92,1,-4.5,97.56459856,1090000,99.0487,,,,,,,,,,,,,,0,0,26,,,92,538,16,0,,,,,
Yamagata,22364,219,0,-6.5,97.56459856,1090000,99.0487,,,,,,,,,,,,,,0,0,26,,,273,576,16,0,,,,,
Yamagata,22371,168,1,-5.5,98.17986137,1090000,98.40839714,,,,,,,,,,,,,,1,1,26,,,303,713,17,1,,,,,
Yamagata,22378,164,3,3.5,98.64130847,1090000,97.92817,,,,,,,,,,,,,,4,2,26,,,247,932,18,4,,,,,
Yamagata,22385,134,7,-0.25,98.64130847,1090000,97.92817,382,382,0,,,,,,,0.028573565,0.028573565,,,4,3,26,,,250,1054,27,4,,,,,
Yamagata,22392,110,5,4.25,98.64130847,1090000,97.92817,2262,2262,0,27064,17544,9520,0.010238957,0.009942737,0.010833767,0.030219633,0.030219633,,,5,5,26,,,182,1227,32,5,,,,,
Yamagata,22399,89,1,0.25,97.78209463,1090000,97.39027,7509,7509,0,37972,26320,11652,0.010481048,0.010201858,0.011171642,0.035101086,0.035101086,,,3,4,26,,,171,1326,33,3,,,,,
Yamagata,22406,69,3,8.25,95.63406003,1090000,96.04552,12334,11957,377,43627,30693,12934,0.010653261,0.010418303,0.011255638,0.036154501,0.036034487,0.040424619,,6,4,26,,,119,1444,36,6,,,,,
Yamagata,22413,116,1,5.25,95.63406003,1090000,96.04552,22881,20408,2473,51586,34560,17026,0.010053483,0.00996687,0.010234007,0.02331824,0.022346687,0.036365509,,5,6,26,,,175,1503,37,5,,,,,
Yamagata,22420,167,1,0,95.63406003,1090000,96.04552,42135,36204,5931,63341,38741,24600,0.009838023,0.009769731,0.009947529,0.018007649,0.016712829,0.034164943,,5,5,26,,,237,1607,38,5,,,,,
Yamagata,22427,74,3,3.75,95.63406003,1090000,96.04552,76427,64859,11568,76158,44796,31362,0.010346315,0.010054826,0.010793239,0.015338447,0.01391409,0.03600172,,5,6,26,,,182,1733,41,5,,,,,
Yamagata,22434,42,4,9.75,97.87108675,1090000,98.70238,126032,104738,21294,84845,48395,36450,0.010278412,0.009981744,0.010700669,0.014003555,0.012930823,0.023656609,,3,4,26,,,104,1849,45,3,,,,,
Yamagata,22441,11,1,10.5,98.24392453,1090000,99.14519,191839,154847,36992,90972,50547,40425,0.009988255,0.009707837,0.010362534,0.013160009,0.01251414,0.016786626,,3,4,26,,,56,1907,46,3,,,,,
Yamagata,22448,11,1,10,98.24392453,1090000,99.14519,270656,206495,64161,95581,52480,43101,0.009740999,0.009555446,0.009976894,0.012426932,0.012185935,0.013271661,,3,3,26,,,38,1935,47,3,,,,,
Yamagata,22455,0,0,8,98.24392453,1090000,99.14519,393586,272970,120616,100127,53942,46185,0.009577485,0.00935859,0.009846473,0.01324156,0.012748705,0.014511156,,2,3,26,,,13,1960,47,2,,,,,
Yamagata,22462,8,0,7.25,97.93155713,1090000,99.11652714,481673,314683,166990,103399,55104,48295,0.009430472,0.009218002,0.009685183,0.012622923,0.012271259,0.013343519,,1,2,26,,,16,1965,47,1,,,,,
Yamagata,22469,33,0,1.75,97.69728158,1090000,99.09503,581923,358299,223624,108354,57616,50738,0.00946529,0.00931123,0.009646534,0.011922262,0.011405637,0.01285522,,1,1,26,,,41,1973,47,1,,,,,
Yamagata,22476,23,0,5.25,97.69728158,1090000,99.09503,680465,407853,272612,110660,58503,52157,0.009339629,0.009186545,0.009517525,0.011691283,0.011244372,0.012430426,,0,2,26,,,51,1986,47,0,,,,,
Yamagata,22483,8,0,16,97.69728158,1090000,99.09503,736612,428974,307638,112462,59058,53404,0.009308965,0.009146276,0.009495753,0.011220993,0.010780095,0.011899632,,0,0,26,,,22,2023,47,0,,,,,
Yamagata,22490,61,0,3.25,97.69728158,1090000,98.98990286,806857,454313,352544,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.010745551,0.010366613,0.011276747,,0,0,26,,,68,2038,47,0,,,,,
Yamagata,22497,206,0,7,,1090000,98.35914,806857,454313,352544,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.010745551,0.010366613,0.011276747,,2,0,26,,,241,2071,47,2,,,,,
Yamagata,22504,189,0,6,,1090000,98.35914,905697,499146,406551,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.010654818,0.010261436,0.011181083,,7,4,26,,,304,2197,47,7,,,,,
Yamagata,22511,319,1,1,,1090000,98.35914,1010777,557754,453023,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.010120156,0.009917208,0.010381726,,5,7,26,,,430,2389,48,5,,,,,
Yamagata,22518,257,0,0.5,,1090000,98.35914,1085979,595184,490795,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.009942303,0.009761584,0.010170644,,5,3,26,,,440,2636,48,5,,,,,
Yamagata,22525,163,2,1,,1090000,98.10616857,1149537,622561,526976,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.009741972,0.009473419,0.010079535,,5,7,26,,,278,2959,50,5,,,,,
Yamagata,22532,127,3,6,,1090000,98.00498,1209034,655048,553986,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.009495271,0.009252979,0.009798657,,3,5,26,,,207,3154,53,3,,,,,
Yamagata,22539,44,3,10.25,,1090000,98.00498,1268721,679481,589240,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.009266258,0.008989899,0.009606811,,3,3,26,,,102,3300,56,3,,,,,
Yamagata,22546,36,0,14.75,,1090000,98.00498,1312288,699663,612625,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.00912693,0.008899938,0.009400758,,0,2,26,,,60,3378,56,0,,,,,
Yamagata,22553,13,0,12,,1090000,97.88512143,1367546,725031,642515,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.008986464,0.008823081,0.009178253,,1,0,26,,,39,3412,56,1,,,,,
Yamagata,22560,4,0,13.5,,1090000,97.72531,1367546,725031,642515,114558,59511,55047,0.009318117,0.009110457,0.009553535,0.008986464,0.008823081,0.009178253,,0,0,26,,,9,3445,56,0,,,,,
Yamaguchi,21937,0,0,,99.9999997,1370000,102.1029,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamaguchi,21944,0,0,,99.92763375,1370000,101.5092143,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamaguchi,21951,0,0,,99.74671887,1370000,100.025,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamaguchi,21958,0,0,-2.625,99.74671887,1370000,100.025,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamaguchi,21965,0,0,3.5,99.74671887,1370000,100.025,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamaguchi,21972,0,0,1.25,99.16446523,1370000,99.44468714,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamaguchi,21979,3,0,-5.5,95.67094342,1370000,95.96281,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamaguchi,21986,0,0,-2.75,95.67094342,1370000,95.96281,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamaguchi,21993,1,0,3.75,95.67094342,1370000,95.96281,,,,,,,,,,,,,,0,,,,,2,0,0,0,,,,,
Yamaguchi,22000,2,0,4.25,95.67094342,1370000,95.96281,,,,,,,,,,,,,,0,,,,,4,2,0,0,,,,,
Yamaguchi,22007,6,0,2,89.68121442,1370000,92.00005286,,,,,,,,,,,,,,0,,,,,5,3,0,0,,,,,
Yamaguchi,22014,11,0,-5.5,87.28532282,1370000,90.41495,,,,,,,,,,,,,,0,,,,,20,3,0,0,,,,,
Yamaguchi,22021,7,0,-20.25,87.28532282,1370000,90.41495,,,,,,,,,,,,,,0,,,,,19,11,0,0,,,,,
Yamaguchi,22028,1,0,-20.5,87.28532282,1370000,90.41495,,,,,,,,,,,,,,0,,,,,13,18,0,0,,,,,
Yamaguchi,22035,4,0,-21.75,85.67817064,1370000,89.48728143,,,,,,,,,,,,,,0,,,,,11,24,0,0,,,,,
Yamaguchi,22042,2,0,-22.5,83.53530106,1370000,88.25039,,,,,,,,,,,,,,0,,,,,4,33,0,0,,,,,
Yamaguchi,22049,0,0,-15,83.53530106,1370000,88.25039,,,,,,,,,,,,,,1,1,102,,,4,33,0,1,,,,,
Yamaguchi,22056,0,0,-13.75,83.53530106,1370000,88.25039,,,,,,,,,,,,,,1,1,102,,,3,34,0,1,,,,,
Yamaguchi,22063,0,0,-11.25,83.53530106,1370000,88.25039,,,,,,,,,,,,,,1,1,102,,,2,35,0,1,,,,,
Yamaguchi,22070,0,0,-9.25,90.21597561,1370000,94.07403,,,,,,,,,,,,,,1,1,102,,,1,36,0,1,,,,,
Yamaguchi,22077,0,0,-13.25,90.21597561,1370000,94.07403,,,,,,,,,,,,,,1,1,102,,,1,36,0,1,,,,,
Yamaguchi,22084,0,0,-6,90.21597561,1370000,94.07403,,,,,,,,,,,,,,1,1,102,,,1,36,0,1,,,,,
Yamaguchi,22091,0,0,-6.25,90.21597561,1370000,94.07403,,,,,,,,,,,,,,0,0,102,,,0,37,0,0,,,,,
Yamaguchi,22098,0,0,-8.5,91.2506679,1370000,94.57471571,,,,,,,,,,,,,,0,0,102,,,0,37,0,0,,,,,
Yamaguchi,22105,0,0,-16.25,91.66454481,1370000,94.77499,,,,,,,,,,,,,,0,0,102,,,0,37,0,0,,,,,
Yamaguchi,22112,5,0,-8,91.66454481,1370000,94.77499,,,,,,,,,,,,,,0,0,102,,,5,37,0,0,,,,,
Yamaguchi,22119,7,0,-6.75,91.66454481,1370000,94.77499,,,,,,,,,,,,,,0,0,102,,,10,39,0,0,,,,,
Yamaguchi,22126,9,0,-6.75,92.06855472,1370000,95.48071,,,,,,,,,,,,,,0,0,102,,,17,41,0,0,,,,,
Yamaguchi,22133,18,0,-3.25,93.0785795,1370000,97.24501,,,,,,,,,,,,,,0,0,102,,,24,52,0,0,,,,,
Yamaguchi,22140,7,0,-1.5,93.0785795,1370000,97.24501,,,,,,,,,,,,,,0,0,102,,,25,58,0,0,,,,,
Yamaguchi,22147,28,0,-7.5,93.0785795,1370000,97.24501,,,,,,,,,,,,,,0,0,102,,,35,76,0,0,,,,,
Yamaguchi,22154,53,0,-9.25,93.0785795,1370000,97.24501,,,,,,,,,,,,,,1,1,102,,,80,84,0,1,,,,,
Yamaguchi,22161,20,0,-12.5,94.66962459,1370000,98.33769571,,,,,,,,,,,,,,0,0,102,,,72,112,0,0,,,,,
Yamaguchi,22168,10,1,-6.25,94.93479877,1370000,98.51981,,,,,,,,,,,,,,1,1,102,,,42,151,1,1,,,,,
Yamaguchi,22175,1,0,-2.25,94.93479877,1370000,98.51981,,,,,,,,,,,,,,1,1,102,,,20,174,1,1,,,,,
Yamaguchi,22182,3,1,-4.25,94.93479877,1370000,98.51981,,,,,,,,,,,,,,1,1,102,,,6,190,2,1,,,,,
Yamaguchi,22189,3,0,-3.25,95.94765993,1370000,99.01964429,,,,,,,,,,,,,,1,1,102,,,6,193,2,1,,,,,
Yamaguchi,22196,8,0,-3.5,96.7073058,1370000,99.39452,,,,,,,,,,,,,,1,1,102,,,10,197,2,1,,,,,
Yamaguchi,22203,0,0,-0.75,96.7073058,1370000,99.39452,,,,,,,,,,,,,,1,1,102,,,2,205,2,1,,,,,
Yamaguchi,22210,4,0,-2,96.7073058,1370000,99.39452,,,,,,,,,,,,,,1,1,102,,,5,206,2,1,,,,,
Yamaguchi,22217,0,0,-1.75,96.60729476,1370000,99.38212,,,,,,,,,,,,,,0,1,102,,,4,207,2,0,,,,,
Yamaguchi,22224,12,0,-4,96.00722851,1370000,99.30772,,,,,,,,,,,,,,0,0,137,,,14,209,2,0,,,,,
Yamaguchi,22231,41,0,-2.25,96.00722851,1370000,99.30772,,,,,,,,,,,,,,1,1,137,,,49,214,2,1,,,,,
Yamaguchi,22238,85,0,-3,96.00722851,1370000,99.30772,,,,,,,,,,,,,,2,3,137,,,116,230,2,2,,,,,
Yamaguchi,22245,33,0,-5,96.00722851,1370000,99.30772,,,,,,,,,,,,,,2,1,137,,,91,287,2,2,,,,,
Yamaguchi,22252,26,0,-7.75,95.89101684,1370000,100.31896,,,,,,,,,,,,,,3,3,137,,,51,353,2,3,,,,,
Yamaguchi,22259,25,0,-8.5,95.87164823,1370000,100.4875,,,,,,,,,,,,,,3,3,137,,,47,382,2,3,,,,,
Yamaguchi,22266,29,0,-11.25,95.87164823,1370000,100.4875,,,,,,,,,,,,,,5,5,137,,,56,402,2,5,,,,,
Yamaguchi,22273,60,1,-11.75,95.87164823,1370000,100.4875,,,,,,,,,,,,,,2,3,137,,,97,420,3,2,,,,,
Yamaguchi,22280,73,0,-27.5,95.75134183,1370000,99.26190143,,,,,,,,,,,,,,3,3,137,,,114,476,3,3,,,,,
Yamaguchi,22287,109,0,-27.5,95.59093329,1370000,97.62777,,,,,,,,,,,,,,3,3,137,,,143,556,3,3,,,,,
Yamaguchi,22294,127,2,-16.75,95.59093329,1370000,97.62777,,,,,,,,,,,,,,2,2,137,,,191,633,5,2,,,,,
Yamaguchi,22301,267,3,-21.75,95.59093329,1370000,97.62777,,,,,,,,,,,,,,2,2,137,,,363,729,8,2,,,,,
Yamaguchi,22308,135,13,-16.5,95.59093329,1370000,97.62777,,,,,,,,,,,,,,0,2,124,,,325,889,21,0,,,,,
Yamaguchi,22315,67,6,-17.5,95.37056779,1370000,97.82209,,,,,,,,,,,,,,0,0,124,,,201,1074,27,0,,,,,
Yamaguchi,22322,52,8,-16,95.37056779,1370000,97.82209,,,,,,,,,,,,,,1,0,124,,,145,1174,35,1,,,,,
Yamaguchi,22329,15,0,-16,95.37056779,1370000,97.82209,,,,,,,,,,,,,,1,1,124,,,90,1244,35,1,,,,,
Yamaguchi,22336,13,3,-9.5,95.37056779,1370000,97.82209,,,,,,,,,,,,,,0,1,124,,,56,1288,38,0,,,,,
Yamaguchi,22343,4,3,-13,97.3336617,1370000,100.2616,,,,,,,,,,,,,,0,0,124,,,32,1313,41,0,,,,,
Yamaguchi,22350,4,1,-8.25,97.3336617,1370000,100.2616,,,,,,,,,,,,,,0,0,124,,,24,1324,42,0,,,,,
Yamaguchi,22357,7,1,-8,97.3336617,1370000,100.2616,,,,,,,,,,,,,,0,0,124,,,18,1336,43,0,,,,,
Yamaguchi,22364,9,0,-2,97.3336617,1370000,100.2616,,,,,,,,,,,,,,0,0,124,,,15,1348,43,0,,,,,
Yamaguchi,22371,32,0,-0.25,97.59508036,1370000,100.1827429,,,,,,,,,,,,,,0,0,124,,,38,1357,43,0,,,,,
Yamaguchi,22378,23,0,-7,97.79114434,1370000,100.1236,,,,,,,,,,,,,,0,0,124,,,38,1380,43,0,,,,,
Yamaguchi,22385,92,0,-12.75,97.79114434,1370000,100.1236,607,607,0,,,,,,,0.045403544,0.045403544,,,0,0,124,,,114,1396,43,0,,,,,
Yamaguchi,22392,165,0,-7.5,97.79114434,1370000,100.1236,2935,2935,0,42646,25814,16832,0.016133999,0.014629607,0.01915483,0.039210711,0.039210711,,,1,0,124,,,242,1433,43,1,,,,,
Yamaguchi,22399,171,3,-10,96.75379823,1370000,99.8424,6088,6088,0,61256,42490,18766,0.016907908,0.01646949,0.017992364,0.028458571,0.028458571,,,6,1,47,,,270,1573,46,6,,,,,
Yamaguchi,22406,174,2,-9.75,94.16043294,1370000,99.1394,7646,7138,508,65528,45438,20090,0.016001258,0.015423285,0.01748305,0.022412626,0.021511598,0.05447137,,5,6,47,,,306,1709,48,5,,,,,
Yamaguchi,22413,360,3,-13,94.16043294,1370000,99.1394,33131,30540,2591,77621,52128,25493,0.015127388,0.015033362,0.01532336,0.033764109,0.03344119,0.038100701,,6,4,47,,,491,1881,51,6,,,,,
Yamaguchi,22420,313,6,-14.25,94.16043294,1370000,99.1394,72126,66402,5724,98275,59625,38650,0.015263916,0.015036273,0.015628943,0.030825198,0.030653113,0.032972541,,8,8,47,,,576,2103,57,8,,,,,
Yamaguchi,22427,174,3,-11.5,94.16043294,1370000,99.1394,121114,114017,7097,116127,66468,49659,0.015776234,0.014919283,0.017090155,0.024306864,0.024459871,0.022087153,,6,8,47,,,433,2417,60,6,,,,,
Yamaguchi,22434,84,7,-9.75,96.94347275,1370000,99.70628857,193313,163305,30008,125064,70745,54319,0.015150678,0.014591559,0.015946493,0.021479223,0.020161431,0.033337444,,6,6,47,,,257,2670,67,6,,,,,
Yamaguchi,22441,72,2,-9,97.40731272,1370000,99.80077,285750,217897,67853,134703,75115,59588,0.014789693,0.01442626,0.015274771,0.019602232,0.017609598,0.030791061,,2,3,47,,,168,2829,69,2,,,,,
Yamaguchi,22448,42,3,-9,97.40731272,1370000,99.80077,385690,264197,121493,144054,79042,65012,0.014681054,0.014391798,0.015048789,0.017708616,0.015591116,0.025130749,,1,2,47,,,114,2922,72,1,,,,,
Yamaguchi,22455,24,5,-7,97.40731272,1370000,99.80077,498226,325968,172258,151052,82396,68656,0.014448632,0.014295175,0.014637208,0.016762003,0.015223907,0.020724138,,1,1,47,,,61,2994,77,1,,,,,
Yamaguchi,22462,27,3,-10.5,96.74671728,1370000,99.66089,604446,378907,225539,157935,85906,72029,0.01440441,0.014370675,0.01444485,0.015840363,0.014775713,0.018021941,,1,2,47,,,54,3025,80,1,,,,,
Yamaguchi,22469,16,0,-13,96.2512707,1370000,99.55598,723891,450050,273841,167426,91283,76143,0.014625539,0.0147521,0.014476646,0.014830858,0.014326323,0.015741987,,1,1,47,,,38,3057,80,1,,,,,
Yamaguchi,22476,18,0,-8.25,96.2512707,1370000,99.55598,841609,509856,331753,176647,98012,78635,0.014908887,0.01539052,0.014349188,0.014459948,0.014056562,0.015127108,,1,1,47,,,32,3081,80,1,,,,,
Yamaguchi,22483,18,0,-2.5,96.2512707,1370000,99.55598,932958,551170,381788,179755,99832,79923,0.014879097,0.015460921,0.01421109,0.01421198,0.013850874,0.014767801,,0,1,47,,,36,3095,80,0,,,,,
Yamaguchi,22490,95,0,-7,96.2512707,1370000,99.35265714,1060464,604479,455985,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.014123035,0.013793133,0.014585491,,0,0,47,,,113,3113,80,0,,,,,
Yamaguchi,22497,138,0,-6.75,,1370000,98.13272,1060464,604479,455985,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.014123035,0.013793133,0.014585491,,0,0,47,,,192,3172,80,0,,,,,
Yamaguchi,22504,324,0,-14.75,,1370000,98.13272,1194593,671712,522881,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.014053455,0.013809045,0.014380423,,2,1,47,,,389,3299,80,2,,,,,
Yamaguchi,22511,590,0,-16,,1370000,98.13272,1359473,750947,608526,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.013611389,0.013352297,0.013945319,,3,3,47,,,745,3533,80,3,,,,,
Yamaguchi,22518,481,5,-10.5,,1370000,98.13272,1465413,793056,672357,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.013416079,0.013006873,0.013933116,,3,2,47,,,746,4008,85,3,,,,,
Yamaguchi,22525,404,2,-12.5,,1370000,98.11038429,1545955,830897,715058,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.013101493,0.012643637,0.013677003,,3,2,47,,,641,4515,87,3,,,,,
Yamaguchi,22532,171,0,-11.5,,1370000,98.10145,1616158,862194,753964,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.012692661,0.012179052,0.013335779,,3,5,47,,,348,4979,87,3,,,,,
Yamaguchi,22539,86,1,-12.25,,1370000,98.10145,1685017,890186,794831,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.012306727,0.011777639,0.012958712,,1,1,47,,,146,5266,88,1,,,,,
Yamaguchi,22546,57,1,-6.25,,1370000,98.10145,1738691,913237,825454,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.012092551,0.011616668,0.012666629,,0,0,47,,,96,5372,89,0,,,,,
Yamaguchi,22553,46,0,-4.5,,1370000,98.83609857,1791936,935662,856274,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.01177523,0.011386301,0.012231776,,0,0,47,,,63,5451,89,0,,,,,
Yamaguchi,22560,42,1,-4,,1370000,99.81563,1791936,935662,856274,185631,101685,83946,0.015099175,0.015566817,0.014569024,0.01177523,0.011386301,0.012231776,,0,0,47,,,69,5483,90,0,,,,,
Yamanashi,21937,0,0,,100.0000001,817000,102.1029,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamanashi,21944,0,0,,99.764907,817000,101.6078429,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamanashi,21951,0,0,,99.17717434,817000,100.3702,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamanashi,21958,0,0,-6.125,99.17717434,817000,100.3702,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamanashi,21965,0,0,1.75,99.17717434,817000,100.3702,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamanashi,21972,0,0,-2.5,98.56080587,817000,99.87937714,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamanashi,21979,2,0,-11.25,94.86259508,817000,96.93444,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamanashi,21986,0,0,-6,94.86259508,817000,96.93444,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,
Yamanashi,21993,0,0,2.25,94.86259508,817000,96.93444,,,,,,,,,,,,,,0,,,,,1,1,0,0,,,,,
Yamanashi,22000,2,0,-2.75,94.86259508,817000,96.93444,,,,,,,,,,,,,,0,,,,,2,2,0,0,,,,,
Yamanashi,22007,10,0,-10.5,89.12795498,817000,95.01888286,,,,,,,,,,,,,,0,,,,,11,2,0,0,,,,,
Yamanashi,22014,21,0,-16.5,86.83409894,817000,94.25266,,,,,,,,,,,,,,0,,,,,33,2,0,0,,,,,
Yamanashi,22021,14,0,-25.25,86.83409894,817000,94.25266,,,,,,,,,,,,,,0,,,,,40,9,0,0,,,,,
Yamanashi,22028,3,0,-29.25,86.83409894,817000,94.25266,,,,,,,,,,,,,,0,,,,,29,22,0,0,,,,,
Yamanashi,22035,4,0,-31.5,85.42852116,817000,91.97163571,,,,,,,,,,,,,,0,,,,,27,29,0,0,,,,,
Yamanashi,22042,0,0,-34.25,83.55441745,817000,88.93027,,,,,,,,,,,,,,1,,,,,8,48,0,1,,,,,
