prefecture,year,month,positive,death,population,qe,FujiiKasaigdo,Fujiigdo,FujiiKasaigdp,Fujiigdp,rdei,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Aomori,2021,1,235,5,1263000,97.91108917,96.093712,97.872314,92.946869,96.2944884,94.146729,98.976097,97.9646,94.558914,96.768524,97.778084,-19.5,5,0.5,4,-52.10420842,-100,-46.63706728,-11.5,-18.90234276,-34.14851717,-15.11086699,0.2,-0.6,3.3,9.7,104.2,267760,32.5,50,,43.2,38.9,34.2,27.3,30,8.3,28.1,16.7,35.6,32.1,249.3750266,458,1177,,,,,,,,,,,,,,,,,,,,,,,,,,,,-83.4,15,,-54.8,,,
Aomori,2021,2,99,7,1263000,97.91108917,96.074898,97.763527,92.478928,95.65149845,94.578033,98.315201,97.310455,94.082863,97.211845,98.226028,-17.5,6,-1.5,2.75,-67.51091703,-97.145488,-33.79872096,-9.25,-50.47938874,-34.38960104,-4.13353649,-1.3,-4.4,13.8,-4.5,103.1,252451,33.8,33.3,,42.5,33.3,36.5,29.5,33.3,16.7,25,16.7,39.3,33,-1.454765642,505,1530,,,,,,,,,,,,,,,,,,,,,,,,,,,,-86.8,-14.9,,-54,,,
Aomori,2021,3,215,0,1263000,97.91108917,97.715523,98.603294,95.876526,97.48885229,94.374718,100.20372,99.179672,97.539383,97.002869,98.01487,-9,2.077,2.277,1,-23.65421153,-97.8693182,-31.24408339,-5.5,-4.399702172,-24.85904497,31.09010749,2.6,2.8,12.5,-1.8,110.9,309800,35.6,16.7,,44.4,33.3,38.3,29.6,33.3,13.3,34.4,16.7,38.5,35.2,4.63378097,754,2253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,2021,4,545,2,1263000,,,,93.171837,97.66848245,,,,,,,-0.625,0.77,0.4825,1.433187,-57.13845205,93.045977,-39.0688748,-10.13333333,,,,6.3,8.7,13.1,2.4,101.6,301043,38.8,50,,45,41.7,43.3,31.7,35,16.7,38.9,25,43.6,38.1,-11.41293907,533,1373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,2021,5,776,8,1263000,,,,,94.7968072,,,,,,,-0.5,6,8,3.1092175,-66,-98.858075,-55.48456795,-2.606635072,,,,,,,,,281063,38.6,33.3,,45.7,41.7,42.5,31.5,29.6,25,37.2,16.7,45.2,37.5,-3.9,537,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,2021,6,148,1,1263000,,,,,,,,,,,,3.625,,,-1.685538148,,,-49.61766809,-4.685571514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aomori,2021,7,116,0,1263000,,,,,,,,,,,,2.625,,,1,,,-48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,2020,1,1,0,6255000,99.99999542,102.05634,102.02887,100,100.0000005,100,102.02887,101.58937,101.58937,102.02887,102.47218,,-3,-2,9,-2,-64.7483105,-3.277171475,8.583333333,-8.866149598,7.856371666,5.954023908,-0.9,2.4,2,6.2,98.2,287173,,,,,,,,,,,,,,-24.20319769,1159,4575,,,,,,,,,,,,,,,,,,,88.9,99.5,102.2,,,,,,,,,,,,,
Chiba,2020,2,12,0,6255000,99.99999542,100.75274,100.61406,99.809425,99.59073614,97.63591,101.61131,101.1736,101.39577,99.616814,100.04965,-1.5,-2.5,-2.5,4.703703704,10,64.6714326,-6.636041,9.481481481,-8.208554738,6.411936895,-2.738805303,5.3,5.7,12.9,22.7,99.1,271735,40.4,33.3,50,48.3,58.3,37.6,32.6,34.4,38.9,46.8,,43.8,39.7,3.556965659,1351,5188,,,,,,,,,,,,,,,,,,,88.3,98.8,101.8,,,,,,,,,,,,,
Chiba,2020,3,158,1,6255000,99.99999542,96.685394,96.543541,94.602806,94.37575042,94.871742,96.290512,95.875732,96.106392,96.79657,97.217148,-3.75,-7,-8.5,1.25,-94,-98.9268386,-20.00516374,6.75,-11.43078344,-10.09701996,-11.03843873,-1.4,-4.7,-4.1,9,95,292214,34.8,25,33.3,41.3,45.8,32.8,28.9,33.3,31.8,38.8,,37,34.4,-22.16846977,1485,6260,,,,,,,,,,,,,,,,,,,87.7,98.3,101.6,,,,,,,,,,,,,
Chiba,2020,4,663,31,6255000,91.70163915,89.737183,89.52887,86.848526,86.06346835,88.441544,88.308815,89.755287,90.574028,90.748932,89.309624,-23,-18,-26.5,5.266666667,-99,-99.8099808,-62.03712136,-14.43333333,-67.61053602,-43.83823177,-18.75811826,-6.6,-7.3,-10.8,14,90.5,267922,27.7,25,33.3,34.2,22.7,27.1,24.1,17.6,28.8,28.6,,31.1,27.1,18.24678352,880,2870,,,,,,,,,,,,,,,,,,,88.8,98.7,101.6,,,,,,,,,,,,,
Chiba,2020,5,64,13,6255000,91.70163915,86.858276,86.547318,84.689995,83.71701667,84.976494,85.901146,87.308182,88.322899,87.193481,85.81057,-24.25,-14,-22,2.5,-99,-99.9871667,-50.1767181,-31.25,-78.72828882,-50.47489548,-12.71331845,-2.4,-6.1,9.6,7.3,86.3,252017,25.5,26.7,26.9,32.2,24.3,24.2,22.4,17.9,22.5,28.3,24.2,27,25,37.08701541,691,2081,,,,,,,,,,,,,,,,,,,89.1,98.6,101.6,,,,,,,,,,,,,
Chiba,2020,6,59,0,6255000,91.70163915,93.972931,93.889832,92.055756,91.49684944,91.508301,93.883949,95.421745,96.004623,93.895699,92.406487,-12.625,-7,-12.5,1.5,-96,-98.3281924,-25.65322111,-29.75,-61.58167434,-27.55139659,-29.73513725,3.5,-2.5,34.1,8.8,88.6,273699,28.5,36.7,31.9,35.8,31.6,26.4,24.7,26.8,21.7,31.2,27.3,29.7,28,-26.90162419,1304,4028,,,,,,,,,,,,,,,,,,,151.8,99.1,101.6,,,,,,,,,,,,,
Chiba,2020,7,689,4,6255000,96.53953546,94.385765,93.880173,92.460869,92.1185748,90.013191,94.965401,95.024307,95.377396,92.794952,92.737473,-14.25,-3.5,-6.5,1.290322581,-88,-98.3251801,-12.95469753,-28.5483871,-54.18347066,-3.613476946,-45.66223067,3.8,-5.8,16,9.4,90.2,266897,29.5,30,32.2,35.6,32.8,26.3,26.3,32.7,22.7,32.6,30.3,29.8,29.4,-27.72979298,1301,5062,,,,,,,,,,,,,,,,,,,114.5,98.9,102,,,,,,,,,,,,,
Chiba,2020,8,1390,13,6255000,96.53953546,95.418304,95.233299,92.50499,92.79161841,91.965256,95.659248,95.718582,95.422913,94.807343,94.748611,-12.75,-5,-11,1.25,-66,-96.2367595,-17.75229128,-28.75,-67.3134272,-15.77315626,-32.05670905,6.4,-2.9,13.5,10.9,88.8,276360,29.8,36.7,32.5,36.9,33.1,25.7,26.5,31.8,23.2,33,30.8,31.9,29.1,-23.58682704,1081,4111,,,,,,,,,,,,,,,,,,,87.3,99.2,102.2,,,,,,,,,,,,,
Chiba,2020,9,845,9,6255000,96.53953546,97.245872,97.066727,94.161224,94.47159195,93.842216,97.391136,97.451546,97.131386,96.74231,96.682381,-11.25,-6,-7,-11.96296296,-47,-93.92284,2.221013753,-26.66666667,-55.43347606,-1.622104693,-0.141452043,-6.9,-2.3,-30.5,-6.5,90.3,269863,31.9,33.3,35.2,37.6,36.3,28.3,28.6,31.1,25,35.3,35.7,32.8,31.6,61.95383758,1431,5605,,,,,,,,,,,,,,,,,,,86.6,98.6,102.2,,,,,,,,,,,,,
Chiba,2020,10,1138,9,6255000,99.25709645,98.154198,98.086403,95.855042,96.09386169,94.02298,99.154831,98.883224,98.637466,97.017982,97.28521,-9.25,1,-0.5,9.935483871,1,-94.5074277,1.659899092,-22.35483871,-65.15151925,49.88679183,15.01660509,6.5,-5,32.2,8.1,92.7,283508,33.7,43.3,38,38,36.2,30.3,31.4,33,27.8,36.7,29.2,34.9,33.3,-13.37272325,1329,4702,,,,,,,,,,,,,,,,,,,87.4,98.3,101.9,,,,,,,,,,,,,
Chiba,2020,11,1973,7,6255000,99.25709645,98.363922,98.260246,95.777504,95.94756865,94.506233,99.003876,98.732681,98.557678,97.516624,97.785233,-9.75,-3,-7.5,0.75,5,-74.3012625,-12.11553461,-15.5,-27.35629342,36.18555864,8.728327572,1.1,-2.8,22.9,9.4,92.6,278718,34.9,46.7,37.7,39.4,38.4,31,33.4,34.7,29.7,37.1,30.8,35.3,34.8,-35.19660735,1532,4820,,,,,,,,,,,,,,,,,,,89.3,98.7,101.5,,,,,,,,,,,,,
Chiba,2020,12,4071,31,6255000,99.25709645,97.811607,97.521072,95.458549,95.2643475,93.756737,98.298889,98.029633,98.229469,96.743256,97.009727,-13,-5,-10.5,1.322580645,-22,-23.6748109,-26.77801278,-20.38709677,-10.3625398,8.399201891,-12.85351912,0.2,-2.7,15.6,6.4,93.7,315007,34.6,46.7,37.5,38.7,36.8,33.2,32.6,32.6,26.5,36.6,35.7,36.2,34.1,2.457249421,1284,4316,,,,,,,,,,,,,,,,,,,178.5,98.8,101.2,,,,,,,,,,,,,
Chiba,2021,1,11302,132,6255000,97.91108917,95.777893,95.970917,94.10746,94.37021108,92.371239,96.99823,96.006943,95.739639,94.943596,95.934113,-23.5,-11.5,-18,1,-85,-95.9511471,-41.62201588,-8.25,-8.493747202,-28.42703176,-8.301434022,1.8,-2.7,15.3,4.4,94.2,267760,33.7,40,37.3,37.3,35.6,32.7,32,31.2,24.7,35.2,30.3,35.1,33.2,15.7590916,1243,4629,,,,,,,,,,,,,,,,,,,87.9,98,101.4,,,,,,,,,,,,,
Chiba,2021,2,4093,203,6255000,97.91108917,95.875565,96.807632,92.667618,94.36829592,94.001251,96.996262,96.004997,94.274826,96.618996,97.626999,-19.375,-10,-17.5,-1,-89,-91.9463629,-36.89435638,-12.25,-45.52889571,-40.11593794,-0.560130934,-1.4,-5.4,5.6,-8.3,88.6,252451,35.4,43.3,39,38.1,38.5,33.1,34,31.9,27.2,37.8,35.9,36.5,35.1,-13.65115598,1343,5535,,,,,,,,,,,,,,,,,,,,,101.2,,,,,,,,,,,,,
Chiba,2021,3,3240,115,6255000,97.91108917,97.810272,98.256409,95.377518,96.13038393,95.05822,98.807426,97.797646,97.031723,97.705399,98.724731,-14.5,-10.5,-16,-3.25,-81,-91.0888258,-37.4297444,-24.5,41.8049456,-16.09860036,30.41658765,1.3,3.1,10.7,-1.5,92.8,309800,37.9,43.3,41.5,40.1,39.4,36.2,36.7,35.5,29.5,39.9,37.5,39.3,37.4,60.99081497,1685,6950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,2021,4,3495,54,6255000,,,,95.774132,96.34614178,,,,,,,-11.75,-7.5,-11,-0.476666667,-80,-43.9385797,-34.05592453,-21.9,,,,9.6,6.4,22.1,-3.7,95.3,301043,38.3,40,40.8,41,40.4,37.7,37.5,35.1,29.5,39.2,38.9,40.3,37.7,12.69034621,1296,4289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,2021,5,3938,55,6255000,,,,,93.40905541,,,,,,,-13,-8,-15,1.546475,-76,-78.5041452,-43.06522638,-19.0595463,,,,,,,,,281063,37.9,40,39.9,38.8,39.4,38.5,37.1,35.5,28.7,38.8,38.1,40.1,37.2,16.9,1131,3740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,2021,6,3157,29,6255000,,,,,,,,,,,,-11.375,,,1.608284815,,,-43.05979489,-15.58047833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chiba,2021,7,5263,22,6255000,,,,,,,,,,,,-13.375,,,6,,,-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,1,0,0,1352000,99.99999542,102.05634,102.02887,100,100.0000001,100,102.02887,101.58937,101.58937,102.02887,102.47218,,2.5,-3,0,-18,-3.7735849,5.257787875,-0.083333333,-1.270744182,3.619316009,7.306856811,-0.6,0.4,-1.8,3.2,102.4,287173,,,,,,,,,,,,,,40.35112271,495,1482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,2,0,0,1352000,99.99999542,99.816925,99.807571,99.687172,99.72148866,95.924248,101.74471,101.30643,101.27157,97.87043,98.295677,1.25,-6,-8,2.074074074,-11,-68.4984026,3.434608247,0.259259259,-7.34313672,-1.811883442,-3.836405894,3.5,3.6,2.9,15.6,102.3,271735,39.6,50,,45.6,41.7,36.1,37,42.9,33.3,45.2,,41.2,39.2,-5.24018854,524,1741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,3,9,0,1352000,99.99999542,98.390732,97.964012,96.976807,96.19224807,95.839706,98.143867,97.7211,98.518127,97.784172,98.209045,-2,-7,-6.5,5.75,-65,-99.85,-16.93379486,4.75,-9.484278376,-15.81104518,-17.38042267,-3.8,-5.9,-10.7,6.9,101.7,292214,36.6,50,16.7,48.3,25,35.3,31.4,35.4,25,35.4,,33.3,37.3,-3.263471057,722,2340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,4,38,3,1352000,91.70163915,92.972244,92.268097,90.724327,88.95914144,90.885025,91.280037,92.775177,94.616081,93.256165,91.777092,-12.5,-12,-13.5,10.93333333,-95,-99.8844598,-60.51048309,-5.9,-69.13678352,-46.26100646,-27.67377576,-15.6,-11,-4.6,12.8,96.9,267922,28.1,33.3,16.7,37,16.7,27.5,26.9,27.1,33.3,13,,37.5,25.9,-21.76669545,375,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,5,35,1,1352000,91.70163915,91.667313,90.636932,87.795555,85.39999236,91.264786,87.628029,89.063354,91.561676,93.645828,92.160583,-14.75,-2.5,-5,6.75,-98,-99.3697479,-50.11064598,-18.5,-74.16110525,-51.25046919,-26.21285814,-8.6,-10,15.8,8.9,91.7,252017,27.8,33.3,8.3,42.4,16.7,25.5,26.2,24.1,25,14.6,,35.7,25.9,-52.98975227,363,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,6,0,0,1352000,91.70163915,97.408134,96.876587,93.272919,91.8254257,97.001366,94.2211,95.76442,97.274002,99.532074,97.953468,-7.875,-4.5,-6.5,9,-82,-100,-21.20647403,-14.75,-54.27734401,-29.80497594,-39.03124648,1.4,-4.7,31.7,10.2,92.7,273699,30.7,41.7,16.7,44.7,16.7,28.1,25.7,42.6,25,16.7,,30,30.9,5.010708294,525,1324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,7,7,1,1352000,96.53953546,96.439796,96.53553,91.990196,92.82837719,94.454887,95.697136,95.7565,94.891876,97.373917,97.313599,-6.5,-6.5,-5.5,4.903225806,-44,-100,-6.415339063,-14.5483871,-62.41522564,-12.62277982,-46.96598024,0.5,-6.5,5.3,6.6,90,266897,30.6,41.7,16.7,46.8,16.7,23.2,28.4,38.1,33.3,23.8,,36.7,29.2,-26.95019252,513,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,8,25,1,1352000,96.53953546,96.737892,97.589325,91.152824,93.45912319,95.868553,96.347382,96.407143,94.028091,98.831268,98.77005,-5,0.5,-3,5.25,-34,-94.5241893,-20.93007861,-6.25,-61.13669361,-27.34527529,-36.69843567,0.9,-4.4,8.1,10.2,86.1,276360,30.3,50,16.7,41.7,22.2,26.1,29.2,33.3,22.2,27.8,,32.5,29.7,-26.99267219,419,1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,9,0,0,1352000,96.53953546,99.579346,99.274635,95.227753,95.31029308,97.286964,98.255753,98.316704,98.23156,100.29352,100.23138,-7.75,-5,-5.5,2.444444444,20,-88.0829016,-4.097508458,-12.44444444,-55.53782496,-20.98142147,-10.28182636,-9,-2.4,-34.5,-11.3,94.9,269863,30.2,33.3,25,42.1,33.3,24.2,29.4,27.1,23.3,36.1,,33.3,29.6,25.13653114,620,1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,10,2,0,1352000,99.25709645,99.321571,100.64433,94.063362,97.00183823,98.072937,100.09173,99.817558,96.793785,101.19695,101.47569,-2.75,5,2.5,5.129032258,44,-98.1959565,-7.495636433,-12.38709677,-62.28499376,13.48883909,18.94495542,5.5,-4.8,38.7,16.3,89.6,283508,34.4,41.7,25,44.4,33.3,30.9,33.3,29.6,25,37.8,,38.6,33.5,7.058944268,556,1565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,11,198,0,1352000,99.25709645,100.14433,100.79295,95.007149,96.64205412,98.720772,99.720482,99.447327,97.764969,101.86542,102.146,-4.375,-1,1,3.75,73,-97.5687219,-17.87650556,-2.5,-22.03334466,4.940968576,23.51468662,0.1,-2.9,22,9.6,92.7,278718,35.8,41.7,25,50,33.3,30,30.9,31.3,33.3,43.1,,40.9,34.6,10.36841572,758,1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2020,12,151,7,1352000,99.25709645,99.180481,100.59291,93.036179,96.14791689,98.827179,99.210602,98.93885,95.736786,101.97521,102.2561,-10.25,-2.5,-3,4.258064516,21,-100,-37.2401581,-9.096774194,-14.829548,-17.43714508,-4.79681304,-0.6,-3.8,18.5,6.5,88.2,315007,35,41.7,33.3,47.5,33.3,28.2,31.7,38.1,29.2,43.6,,43.5,33,4.953400757,619,1532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2021,1,528,5,1352000,97.91108917,97.91111,99.181725,93.771729,96.12876766,96.860329,98.805763,97.796005,95.398087,99.557693,100.59635,-20.75,2.5,-1.5,7.25,-74,-98.6937591,-45.70478873,-1.25,-13.57219079,-36.15001893,-4.984275423,-5.5,-5.2,19.5,4.9,92.6,267760,34.1,50,25,43.9,27.8,31.3,31.5,30.6,25,34.5,,41.3,32.4,-44.93508706,529,1458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2021,2,70,5,1352000,97.91108917,98.499496,99.441383,94.015228,95.73192943,97.762405,98.397873,97.392281,95.645805,100.48489,101.53323,-15.625,-6,-4.5,2.75,-72,-99,-40.32439661,-1,-38.87962445,-47.06611396,0.089748321,-3.8,-6.8,7.3,-8.2,93.5,252451,34.7,41.7,16.7,46.8,33.3,30.8,31.2,38.9,29.2,32.1,,42.5,33,15.11896783,615,1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2021,3,304,1,1352000,97.91108917,97.470566,100.04285,92.433968,97.32432822,97.340347,100.03461,99.012299,94.037117,100.05108,101.09489,-7,-6.0345,-8.856,2.25,-49,-100,-33.89416895,-2.5,-18.17356565,-31.74180055,26.32610213,-1,1.5,10.9,1.3,85.6,309800,38,33.3,33.3,45.6,37.5,38.5,32.5,37.5,29.2,38.3,,40.8,37.2,-11.89963426,726,2407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2021,4,963,16,1352000,,,,94.492599,98.01179328,,,,,,,-13.25,-10.7875,-13.4295,4.523099333,-78,-76,-50.77960032,-5.633333333,,,,8.9,6,6.6,-1.8,91.9,301043,34.8,25,16.7,37.8,33.3,36.3,33.9,30.6,25,36.4,,41.3,33.3,-1.230398955,533,1350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2021,5,383,32,1352000,,,,,94.6540521,,,,,,,-17,-4,-6.5,2.31435,-76,-91,-59.74067082,1.441018823,,,,,,,,,281063,35.2,33.3,41.7,43.5,20.8,35.8,35.1,33.3,25,25,,43.5,33.2,60.9,463,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2021,6,41,3,1352000,,,,,,,,,,,,-8.875,,,4.04378963,,,-44.1454936,3.549398618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ehime,2021,7,85,2,1352000,,,,,,,,,,,,-10.5,,,1,,,-39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fukui,2020,1,0,0,774000,99.99999542,102.05634,102.02887,100,99.99999989,100,102.02887,101.58937,101.58937,102.02887,102.47218,,6,8.5,-2.75,-15,-97.258811,19.00129998,0.166666667,-4.95465465,12.10645457,3.441643644,-2.7,-0.3,-3.6,-0.6,96.4,287173,,,,,,,,,,,,,,82.48532203,277,891,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,98.3,,,-2.5
Fukui,2020,2,0,0,774000,99.99999542,101.98019,101.70079,100.67612,100.1822517,99.174637,102.21482,101.77452,102.27624,101.18676,101.62642,2.5,1.5,3.5,1.962962963,-22,-98.35885215,5.661133845,1.37037037,-5.923741166,-1.036036435,-1.998811235,0.7,2.6,6.8,8.8,98.5,271735,36.2,,33.3,48,50,31.9,31.9,25,33.3,37.5,,38.9,35.4,-56.72899753,323,1178,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,33.1,,,-6.8
Fukui,2020,3,20,0,774000,99.99999542,98.498894,98.522476,96.563202,96.66140471,96.465263,98.622536,98.197708,98.097946,98.422417,98.850067,-1.5,-4.5,-1,2.25,-65,-99.4588933,-7.61240499,1.5,-17.32848506,-16.68130143,-7.94147996,0.6,-5.7,-7.4,5.5,94.3,292214,32,,16.7,44.4,33.3,29.9,26.7,19.4,16.7,33.3,33.3,39.7,30.1,54.60190451,436,1807,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,5.8,,,14.6
Fukui,2020,4,102,8,774000,91.70163915,94.247627,93.577187,91.705933,90.00105833,92.394714,92.349136,93.861786,95.639793,94.805237,93.301598,-16.5,-0.5,-1,-1.6,-96,-100,-66.78392035,-12.86666667,-75.44641651,-47.31353921,-20.89932871,-12,-11.6,-5,17.5,92.8,267922,22.2,,16.7,35.1,8.3,20.1,17.8,9.5,16.7,22.2,,23.9,21.8,-20.49332545,202,607,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,15.4,,,-32.8
Fukui,2020,5,0,0,774000,91.70163915,94.057655,93.484581,87.808212,86.2939293,95.921341,88.545288,89.995636,91.574875,98.423874,96.862839,-12.25,1,-3,3.75,-99,-100,-42.91210776,-25.75,-77.95120707,-47.05040221,-17.62577612,-4.8,-9,22.5,9.1,86,252017,23.4,16.7,38.9,35,,20.4,22.5,22.8,20.5,23.7,8.3,32.5,22,90.70135069,169,382,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,28.8,,,-45.7
Fukui,2020,6,0,0,774000,91.70163915,98.879456,98.15226,94.166733,92.33166102,98.981598,94.74054,96.292366,98.206154,101.56397,99.953133,-1,1,0.5,12.5,-87,-100,-16.46375718,-24.25,-65.52098228,-23.74098099,-33.59887501,4.7,-5.1,24.4,6.6,89.7,273699,24.7,16.7,37.5,38.3,,20.5,21.2,26,25.8,29.2,0,32.5,23.5,34.7276628,302,835,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,206.9,,,-21.5
Fukui,2020,7,17,0,774000,96.53953546,100.46082,99.434021,94.187645,92.87528133,100.0312,95.745491,95.804878,97.158638,103.12256,103.05869,-1.75,-3,-5,1.967741935,-38,-100,-13.02579075,-21.90322581,-50.66707207,-5.08589594,-43.47206852,4.2,-9.1,6.9,8.1,91.1,266897,25.5,0,37.5,38,,21.2,23.8,32.1,24.2,28.9,8.3,28.6,25.1,-56.30173385,316,1147,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,-24.8,,,-12.1
Fukui,2020,8,89,0,774000,96.53953546,103.28448,101.90474,96.183289,94.20530097,103.49448,97.116615,97.176857,99.217232,106.69287,106.62678,9.75,1,4.5,1,-45,-100,-29.78643247,-15.25,-65.88050481,-33.47383971,-33.24305411,3.3,-9.2,6.3,12.7,93.5,276360,25.9,16.7,37.5,40.2,,21.4,22.8,34.4,24.4,26.9,16.7,30.8,25.1,-31.678531,215,870,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,-39.6,,,-15.5
Fukui,2020,9,16,3,774000,96.53953546,102.38953,101.24702,97.398979,95.87519523,100.54859,98.83812,98.899422,100.47128,103.65594,103.59173,5.625,-0.5,2,-2.37037037,25,-95.1009501,-4.313123771,-19.62962963,-58.94290862,-30.87537328,-6.741643489,3.4,-4.7,-32,-3.4,94.6,269863,28.8,16.7,41.7,41.9,,25.3,26.1,31.3,30.3,28.9,8.3,33.7,27.9,-33.22373694,363,1275,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,-17.7,,,-16.4
Fukui,2020,10,13,0,774000,99.25709645,104.79987,102.98334,99.969681,96.84407216,102.76429,99.928932,99.655212,102.87154,106.03773,106.32981,9.25,4,7,4.290322581,91,-84.5901639,3.002913311,-15.93548387,-56.07453406,8.503056967,18.32282172,8.9,15.1,32.3,1.8,99.5,283508,32.6,16.7,41.7,50,16.7,28.4,30.1,40.9,31.9,31,8.3,39.2,31.7,-30.78576061,332,907,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,7.4,,,40.7
Fukui,2020,11,59,0,774000,99.25709645,105.03533,103.51136,99.140976,96.58329434,104.04852,99.659851,99.386864,102.01878,107.36287,107.65859,11.375,-2,-5,1.5,95,-97.8987993,-2.146172222,-7,-22.75768331,2.415890301,21.99219703,9.3,25.4,21.7,4.2,97.8,278718,35.7,50,36.7,49.6,16.7,33.1,32.2,38.5,30.3,35.7,8.3,40,35.1,-2.270392971,367,932,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,-18.9,,,13.9
Fukui,2020,12,39,1,774000,99.25709645,103.15094,102.3709,97.642082,96.51923565,101.90208,99.59375,99.320946,100.47639,105.14806,105.43768,-6.25,0.5,-1,1.35483871,39,-95.2673094,-24.0991311,-11.4516129,-12.99327368,-16.6924835,-11.54384365,4.7,10.8,14.7,3.8,94.9,315007,36.4,50,33.3,45.8,33.3,37.2,31.5,31,33.3,35.1,8.3,40.2,35.9,-53.67899533,300,941,,,,,,,,,,,,,,,,,,,,,-1.1,,,,,,,,,,-17.1,,,16.5
Fukui,2021,1,159,7,774000,97.91108917,99.556862,100.27938,96.054108,97.3427171,97.782211,100.05352,99.031006,97.720047,100.50525,101.55379,-22,5,8,5.5,-75,-100,-42.83147739,-7,9.421871157,-36.45278414,-9.859562356,0.4,3.2,6.1,12.1,92.9,267760,34.4,41.7,27.8,43.4,22.2,36.2,27.2,30.8,30.3,32.8,8.3,39,33.7,-38.29272541,212,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.3,,,-11.3
