prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_cum_third,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,newpositive,I,R,D,severe,hospital,hotel,home,adjust,mild,week
Shizuoka,21937,0,0,,100.0000007619672,3659000,102.2745,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Shizuoka,21944,0,0,,99.82515389564696,3659000,101.7034714285714,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Shizuoka,21951,0,0,,99.38803672984638,3659000,100.2759,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Shizuoka,21958,0,0,-5.875,99.38803672984638,3659000,100.2759,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Shizuoka,21965,0,0,4.75,99.38803672984638,3659000,100.2759,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Shizuoka,21972,1,0,-.5,98.79877133674493,3659000,99.9093357142857,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Shizuoka,21979,0,0,-6.75,95.26317897813625,3659000,97.70995000000002,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Shizuoka,21986,2,0,-2,95.26317897813625,3659000,97.70995000000002,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Shizuoka,21993,0,0,.5,95.26317897813625,3659000,97.70995000000002,,,,,,,,,,,,,,,0,,,,,2,1,0,0,,,,,,
Shizuoka,22000,1,0,-2,95.26317897813625,3659000,97.70995000000002,,,,,,,,,,,,,,,0,,,,,2,2,0,0,,,,,,
Shizuoka,22007,12,0,-7.5,88.27672520514618,3659000,92.20257857142859,,,,,,,,,,,,,,,0,,,,,7,3,0,0,,,,,,
Shizuoka,22014,24,0,-11.25,85.48214369595016,3659000,89.99963000000001,,,,,,,,,,,,,,,0,,,,,38,3,0,0,,,,,,
Shizuoka,22021,11,0,-18,85.48214369595016,3659000,89.99963000000001,,,,,,,,,,,,,,,0,,,,,44,8,0,0,,,,,,
Shizuoka,22028,11,0,-24.5,85.48214369595016,3659000,89.99963000000001,,,,,,,,,,,,,,,0,,,,,50,13,0,0,,,,,,
Shizuoka,22035,10,1,-29.75,83.66587038235657,3659000,88.41586142857145,,,,,,,,,,,,,,,0,,,,,48,24,1,0,,,,,,
Shizuoka,22042,0,0,-34.5,81.24417263089846,3659000,86.30417,,,,,,,,,,,,,,,2,,,,,26,46,1,2,,,,,,
Shizuoka,22049,0,0,-22.75,81.24417263089846,3659000,86.30417,,,,,,,,,,,,,,,2,2,20,,,6,66,1,2,,,,,,
Shizuoka,22056,2,0,-20.75,81.24417263089846,3659000,86.30417,,,,,,,,,,,,,,,1,1,20,,,4,70,1,1,,,,,,
Shizuoka,22063,1,0,-17,81.24417263089846,3659000,86.30417,,,,,,,,,,,,,,,0,1,20,,,3,72,1,0,,,,,,
Shizuoka,22070,0,0,-13.75,88.12442038135579,3659000,94.15295999999999,,,,,,,,,,,,,,,0,0,20,,,2,72,1,0,,,,,,
Shizuoka,22077,2,0,-18,88.12442038135579,3659000,94.15295999999999,,,,,,,,,,,,,,,0,0,20,,,3,73,1,0,,,,,,
Shizuoka,22084,3,0,-9,88.12442038135579,3659000,94.15295999999999,,,,,,,,,,,,,,,0,0,20,,,5,74,1,0,,,,,,
Shizuoka,22091,0,0,-10.75,88.12442038135579,3659000,94.15295999999999,,,,,,,,,,,,,,,0,0,20,,,4,75,1,0,,,,,,
Shizuoka,22098,6,0,-18.75,89.92837140782062,3659000,95.59768857142855,,,,,,,,,,,,,,,0,0,20,,,6,79,1,0,,,,,,
Shizuoka,22105,8,0,-19.75,90.64995181840655,3659000,96.17557999999998,,,,,,,,,,,,,,,0,0,20,,,11,82,1,0,,,,,,
Shizuoka,22112,14,0,-16,90.64995181840655,3659000,96.17557999999998,,,,,,,,,,,,,,,0,0,20,,,19,84,1,0,,,,,,
Shizuoka,22119,78,0,-9.75,90.64995181840655,3659000,96.17557999999998,,,,,,,,,,,,,,,0,0,20,,,29,89,1,0,,,,,,
Shizuoka,22126,121,0,-12.5,90.94964784908859,3659000,96.67782571428572,,,,,,,,,,,,,,,1,1,20,,,140,128,1,1,,,,,,
Shizuoka,22133,57,0,-6.5,91.69888792579367,3659000,97.93344,,,,,,,,,,,,,,,0,1,30,,,111,233,1,0,,,,,,
Shizuoka,22140,53,0,2.25,91.69888792579367,3659000,97.93344,,,,,,,,,,,,,,,2,1,37,,,78,319,1,2,,,,,,
Shizuoka,22147,24,0,-8.75,91.69888792579367,3659000,97.93344,,,,,,,,,,,,,,,2,2,37,,,51,381,1,2,,,,,,
Shizuoka,22154,39,0,-11.25,91.69888792579367,3659000,97.93344,,,,,,,,,,,,,,,1,1,37,,,63,414,1,1,,,,,,
Shizuoka,22161,14,0,-14,93.82893636470153,3659000,98.61207428571429,,,,,,,,,,,,,,,2,1,37,,,35,451,1,2,,,,,,
Shizuoka,22168,10,1,-13.75,94.18394443785283,3659000,98.72518000000001,,,,,,,,,,,,,,,2,2,34,,,23,480,1,2,,,,,,
Shizuoka,22175,18,0,-7.75,94.18394443785283,3659000,98.72518000000001,,,,,,,,,,,,,,,1,1,34,,,22,494,1,1,,,,,,
Shizuoka,22182,10,0,-10.25,94.18394443785283,3659000,98.72518000000001,,,,,,,,,,,,,,,1,1,34,,,13,512,1,1,,,,,,
Shizuoka,22189,26,0,-6.25,95.45681605024971,3659000,99.23484857142857,,,,,,,,,,,,,,,1,1,34,,,29,520,2,1,,,,,,
Shizuoka,22196,8,0,-12,96.41146975954737,3659000,99.61710000000001,,,,,,,,,,,,,,,0,2,34,,,24,539,2,0,,,,,,
Shizuoka,22203,12,0,-6.75,96.41146975954737,3659000,99.61710000000001,,,,,,,,,,,,,,,0,0,34,,,15,558,2,0,,,,,,
Shizuoka,22210,14,0,-5.5,96.41146975954737,3659000,99.61710000000001,,,,,,,,,,,,,,,0,0,34,,,15,571,2,0,,,,,,
Shizuoka,22217,68,0,-4.25,96.32023991152016,3659000,99.56575285714287,,,,,,,,,,,,,,,0,0,34,,,52,582,2,0,,,,,,
Shizuoka,22224,90,0,-6.75,95.77286082335685,3659000,99.25766999999999,,,,,,,,,,,,,,,0,0,34,,,90,615,2,0,,,,,,
Shizuoka,22231,132,2,-5.5,95.77286082335685,3659000,99.25766999999999,,,,,,,,,,,,,,,2,0,34,,,133,687,2,2,,,,,,
Shizuoka,22238,338,1,-5.25,95.77286082335685,3659000,99.25766999999999,,,,,,,,,,,,,,,3,2,34,,,339,768,4,3,,,,,,
Shizuoka,22245,406,5,-7,95.77286082335685,3659000,99.25766999999999,,,,,,,,,,,,,,,5,4,34,,,474,963,10,5,,,,,,
Shizuoka,22252,321,6,-9.75,95.1702268445206,3659000,99.09298714285715,,,,,,,,,,,,,,,10,8,73,,,570,1243,14,10,,,,,,
Shizuoka,22259,235,5,-9.5,95.06978784804788,3659000,99.06553999999998,,,,,,,,,,,,,,,16,13,73,,,639,1428,20,16,,,,,,
Shizuoka,22266,188,7,-11.25,95.06978784804788,3659000,99.06553999999998,,,,,,,,,,,,,,,11,16,38,,,601,1725,28,11,,,,,,
Shizuoka,22273,199,10,-9.5,95.06978784804788,3659000,99.06553999999998,,,,,,,,,,,,,,,5,8,38,,,471,2059,38,5,,,,,,
Shizuoka,22280,219,3,-22.5,95.0897262917737,3659000,98.68858142857142,,,,,,,,,,,,,,,7,9,38,,,526,2221,41,7,,,,,,
Shizuoka,22287,572,8,-16,95.11631088340813,3659000,98.18597,,,,,,,,,,,,,,,6,6,38,,,783,2460,49,6,,,,,,
Shizuoka,22294,537,14,-19.5,95.11631088340813,3659000,98.18597,,,,,,,,,,,,,,,6,10,38,,,962,2844,63,6,,,,,,
Shizuoka,22301,365,7,-19.75,95.11631088340813,3659000,98.18597,,,,,,,,,,,,,,,10,6,40,,,828,3338,70,10,,,,,,
Shizuoka,22308,328,6,-20.25,95.11631088340813,3659000,98.18597,,,,,,,,,,,,,,,8,9,40,,,655,3854,76,8,,,,,,
Shizuoka,22315,158,10,-19.75,94.34026781068488,3659000,98.19041000000001,,,,,,,,,,,,,,,3,3,41,,,348,4308,86,3,,,,,,
Shizuoka,22322,99,6,-16.25,94.34026781068488,3659000,98.19041000000001,,,,,,,,,,,,,,,1,2,40,,,202,4551,92,1,,,,,,
Shizuoka,22329,156,0,-16.75,94.34026781068488,3659000,98.19041000000001,,,,,,,,,,,,,,,1,1,40,,,242,4669,92,1,,,,,,
Shizuoka,22336,138,1,-14.5,94.34026781068488,3659000,98.19041000000001,,,,,,,,,,,,,,,0,1,40,,,214,4834,93,0,,,,,,
Shizuoka,22343,114,5,-16.5,96.3262557201067,3659000,100.3707,,,,,,,,,,,,,,,1,0,40,,,204,4953,98,1,,,,,,
Shizuoka,22350,140,4,-12.25,96.3262557201067,3659000,100.3707,,,,,,,,,,,,,,,0,1,40,,,222,5071,102,0,,,,,,
Shizuoka,22357,99,8,-9.5,96.3262557201067,3659000,100.3707,,,,,,,,,,,,,,,0,0,40,,,184,5199,110,0,,,,,,
Shizuoka,22364,152,5,-6,96.3262557201067,3659000,100.3707,,,,,,,,,,,,,,,2,1,40,,,241,5286,115,2,,,,,,
Shizuoka,22371,185,3,-2.25,96.78484511904833,3659000,101.2733857142857,,,,,,,,,,,,,,,1,2,40,,,250,5412,118,1,,,,,,
Shizuoka,22378,136,3,-11,97.12878716825456,3659000,101.9504,,,,,,,,,,,,,,,2,0,40,,,227,5612,121,2,,,,,,
Shizuoka,22385,190,0,-14,97.12878716825456,3659000,101.9504,0,0,0,,,,,,,,0,0,,,3,4,40,,,285,5741,121,3,,,,,,
Shizuoka,22392,161,0,-9.5,97.12878716825456,3659000,101.9504,407,407,0,64995,43626,21369,,.024589159,.024724228,.024317939,.0054373965,.0054373965,,,3,2,40,,,284,5910,121,3,,,,,,
Shizuoka,22399,227,0,-11.5,95.91246228630017,3659000,100.6084314285714,2963,2963,0,96084,70574,25510,,.026521148,.02735509,.024458339,.013850649,.013850649,,,2,2,40,,,348,6072,121,2,,,,,,
Shizuoka,22406,289,3,-12,92.87165008141422,3659000,97.25351000000001,5209,5170,39,106529,79212,27317,,.026013277,.026887391,.023772249,.015269077,.01558069,.0041818572,,5,3,40,,,379,6320,124,5,,,,,,
Shizuoka,22413,634,7,-14.75,92.87165008141422,3659000,97.25351000000001,18246,17722,524,132562,93567,38995,,.025834719,.026984088,.023439158,.018594669,.019405527,.0077054291,,7,7,48,,,936,6375,130,7,,,,,,
Shizuoka,22420,469,1,-20,92.87165008141422,3659000,97.25351000000001,51012,48942,2070,166156,104286,61870,,.025807085,.026298914,.025018439,.0218015,.022593064,.011924032,,8,9,54,,,739,7035,132,8,,,,,,
Shizuoka,22427,424,4,-13.5,92.87165008141422,3659000,97.25351000000001,114538,110260,4278,182267,111745,70522,,.024761571,.025082072,.02427016,.022987099,.023653889,.013313914,,6,5,54,,,746,7463,136,6,,,,,,
Shizuoka,22434,277,3,-13.25,95.94200238009181,3659000,98.47929285714285,202452,185330,17122,202344,120178,82166,,.024512639,.024787396,.024121569,.022494666,.022880612,.019021718,,8,7,50,,,581,7910,138,8,,,,,,
Shizuoka,22441,223,4,-11.5,96.45372776320474,3659000,98.68359,343232,289872,53360,228864,131075,97789,,.025128083,.025173696,.025067206,.023545453,.023426341,.024214273,,5,6,50,,,467,8246,143,5,,,,,,
Shizuoka,22448,173,4,-14.25,96.45372776320474,3659000,98.68359,537795,416863,120932,244002,137860,106142,,.02486711,.025101254,.024569441,.024692385,.024600428,.025014708,,4,4,58,,,339,8538,147,4,,,,,,
Shizuoka,22455,214,3,-12.25,96.45372776320474,3659000,98.68359,750465,544024,206441,265118,148385,116733,,.025359429,.02574384,.024887048,.025248174,.025407927,.02483665,,4,4,58,,,346,8741,150,4,,,,,,
Shizuoka,22462,153,2,-25,95.94948614977318,3659000,98.30379000000001,1008175,689296,318879,277807,152513,125294,,.025337296,.025512941,.025126727,.026420653,.026879525,.025480375,,6,5,58,,,282,8961,152,6,,,,,,
Shizuoka,22469,197,0,-16.5,95.5713049396995,3659000,98.01894000000001,1313895,874975,438920,291151,158292,132859,,.025433566,.025581317,.025259743,.026918681,.027852848,.025231697,,5,6,58,,,337,9106,152,5,,,,,,
Shizuoka,22476,236,1,-14.25,95.5713049396995,3659000,98.01894000000001,1579821,1001094,578727,300684,161594,139090,,.025377525,.025374603,.025380919,.0271434,.02759983,.026388505,,4,5,58,,,358,9322,153,4,,,,,,
Shizuoka,22483,379,1,-11.5,95.5713049396995,3659000,98.01894000000001,1793764,1088152,705612,305005,162098,142907,,.025246581,.025104018,.025410261,.02732485,.027345205,.027293518,,2,5,58,,,481,9570,154,2,,,,,,
Shizuoka,22490,767,3,-13.75,95.06624351885701,3659000,97.80806714285714,2077889,1203495,874394,311028,163684,147344,,.025298934,.025058158,.025571894,.027672885,.027461611,.027969047,,3,2,58,,,1155,9642,157,3,,,,,,
Shizuoka,22497,1279,0,-14.25,92.03587499380207,3659000,96.54283,2077889,1203495,874394,311028,163684,147344,,.025298934,.025058158,.025571894,.027672885,.027461611,.027969047,,6,3,58,,,1654,10358,157,6,,,,,,
Shizuoka,22504,2073,1,-22,92.03587499380207,3659000,96.54283,2346553,1340224,1006329,311028,163684,147344,,.025298934,.025058158,.025571894,.027605366,.027552305,.02767635,,16,8,58,,,2581,11287,158,16,,,,,,
Shizuoka,22511,3686,4,-23.75,92.03587499380207,3659000,96.54283,2749726,1554919,1194807,311028,163684,147344,,.025298934,.025058158,.025571894,.027530955,.027647411,.027380858,,24,20,57,,,4819,12268,162,24,,,,,,
Shizuoka,22518,3812,5,-18.75,92.03587499380207,3659000,96.54283,3007499,1687996,1319503,311028,163684,147344,,.025298934,.025058158,.025571894,.02753411,.027684741,.027343789,,37,28,57,,,6009,14816,167,37,,,,,,
Shizuoka,22525,2569,18,-22,91.09350087759165,3659000,95.60153,3294859,1850712,1444147,311028,163684,147344,,.025298934,.025058158,.025571894,.027922917,.028162012,.027622377,,32,33,62,,,4659,19309,185,32,,,,,,
Shizuoka,22532,1121,8,-20.75,90.71655123110749,3659000,95.22501,3597297,2027436,1569861,311028,163684,147344,,.025298934,.025058158,.025571894,.028251737,.028638853,.027767003,,22,29,62,,,2581,22736,193,22,,,,,,
Shizuoka,22539,720,4,-18,90.71655123110749,3659000,95.22501,3889946,2183004,1706942,311028,163684,147344,,.025298934,.025058158,.025571894,.028410695,.028882315,.027829526,,12,20,62,,,1250,24771,197,12,,,,,,
Shizuoka,22546,275,7,-15.75,90.71655123110749,3659000,95.22501,4112321,2285058,1827263,311028,163684,147344,,.025298934,.025058158,.025571894,.028601088,.029066671,.028039433,,9,9,62,,,513,25786,204,9,,,,,,
Shizuoka,22553,126,2,-15.5,91.98823274727768,3659000,95.81840142857143,4410301,2410113,2000188,311028,163684,147344,,.025298934,.025058158,.025571894,.028981118,.029329257,.028572455,,3,7,62,,,177,26256,206,3,,,,,,
Shizuoka,22560,48,3,-12.5,93.6838081021712,3659000,96.60959000000001,,,,,,,,,,,,,,,2,2,63,,,59,26401,209,2,,,,,,
Shizuoka,22567,28,0,-13.5,93.6838081021712,3659000,96.60959000000001,4985999,2689955,2296044,311028,163684,147344,,.025298934,.025058158,.025571894,.030080993,.030672124,.029416792,,0,1,63,,,33,26401,209,0,,,,,,
Shizuoka,22574,21,0,-9.75,93.6838081021712,3659000,96.60959000000001,5199852,2766509,2433343,311028,163684,147344,,.025298934,.025058158,.025571894,.030404108,.030931324,.029826123,,0,0,65,,,28,26488,209,0,,,,,,
Shizuoka,22581,9,0,-8.5,93.6838081021712,3659000,96.60959000000001,,,,,,,,,,,,,,,0,0,65,,,14,26516,209,0,,,,,,
Shizuoka,22588,13,0,-8.5,96.37211079600925,3659000,97.89385000000001,5413697,2801563,2612134,311028,163684,147344,,.025298934,.025058158,.025571894,.030568838,.030747544,.030378647,,0,0,63,,,11,26530,209,0,,,,,,
Shizuoka,22595,17,0,-8,96.37211079600925,3659000,97.89385000000001,,,,,,,,,,,,,,,0,0,63,,,15,26543,209,0,,,,,,
Shizuoka,22602,5,0,-5.25,96.37211079600925,3659000,97.89385000000001,,,,,,,,,,,,,,,0,0,63,,,10,26561,209,0,,,,,,
Shizuoka,22609,5,0,-6.5,96.37211079600925,3659000,97.89385000000001,,,,,,,,,,,,,,,0,0,63,,,8,26569,209,0,,,,,,
Shizuoka,22616,15,0,-7.25,96.37211079600927,3659000,97.82144285714286,,,,,,,,,,,,,,,0,0,69,,,17,26572,209,0,,,,,,
Shizuoka,22623,53,0,-6,,3659000,97.79247999999998,5678520,2855196,2823324,311028,163684,147344,,.025298934,.025058158,.025571894,.030668704,.030665768,.030671673,,0,0,69,,,56,26584,209,0,,,,,,
Shizuoka,22630,19,0,-9.25,,3659000,97.79247999999998,5691684,2859280,2832404,311028,163684,147344,,.025298934,.025058158,.025571894,.030670203,.030664595,.030675866,,0,0,69,,,44,26611,209,0,,,,,,
Shizuoka,22637,9,0,-7.75,,3659000,97.79247999999998,,,,,,,,,,,,,,,0,0,64,,,16,26654,209,0,,,,,,
Shizuoka,22644,21,0,-8,,3659000,97.23622571428572,,,,,,,,,,,,,,,0,,,,,19,26663,209,0,,,,,,
Shizuoka,22651,415,0,-9,,3659000,95.84559,5703272,2863024,2840248,311028,163684,147344,,.025298934,.025058158,.025571894,.03066528,.030655028,.030675616,,0,0,64,,,353,26598,209,0,,,,,,
Shizuoka,22658,2209,1,-16,,3659000,95.84559,5757630,2890310,2867320,311028,163684,147344,,.025298934,.025058158,.025571894,.030599836,.030601744,.030597914,,1,1,64,,,1973,26360,210,1,,,,,,
Shizuoka,22665,6408,0,-15.25,,3659000,95.84559,5767632,2895419,2872213,311028,163684,147344,,.025298934,.025058158,.025571894,.030614078,.030614866,.030613286,,1,1,64,,,7098,26265,210,1,,,,,,
Shizuoka,22672,9829,1,-17.5,,3659000,95.84559,,,,,,,,,,,,,,,1,2,64,,,11391,29932,211,1,,,,,,
Shizuoka,22679,10954,14,-16.25,,3659000,95.73868714285713,5779620,2901170,2878450,311028,163684,147344,,.025298934,.025058158,.025571894,.030601528,.030595576,.030607529,,7,3,64,,,12914,38174,224,7,,,,,,
Tochigi,21937,0,0,,100.0000009679114,1946000,102.2745,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Tochigi,21944,0,0,,99.82207448101236,1946000,101.5579914285714,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Tochigi,21951,0,0,,99.37725826376472,1946000,99.76671999999999,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Tochigi,21958,0,0,-7,99.37725826376472,1946000,99.76671999999999,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Tochigi,21965,1,0,.5,99.37725826376472,1946000,99.76671999999999,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Tochigi,21972,0,0,-2.5,98.82260905685303,1946000,99.47386571428571,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Tochigi,21979,1,0,-9.75,95.49471381538297,1946000,97.71673999999999,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Tochigi,21986,0,0,-3.25,95.49471381538297,1946000,97.71673999999999,,,,,,,,,,,,,,,0,,,,,0,0,0,0,,,,,,
Tochigi,21993,2,0,5.25,95.49471381538297,1946000,97.71673999999999,,,,,,,,,,,,,,,0,,,,,2,2,0,0,,,,,,
Tochigi,22000,8,0,.5,95.49471381538297,1946000,97.71673999999999,,,,,,,,,,,,,,,0,,,,,10,2,0,0,,,,,,
Tochigi,22007,5,0,-7.75,88.7175546574874,1946000,95.10600428571431,,,,,,,,,,,,,,,0,,,,,11,3,0,0,,,,,,
Tochigi,22014,18,0,-12.5,86.00669099432919,1946000,94.06171000000002,,,,,,,,,,,,,,,0,,,,,30,5,0,0,,,,,,
Tochigi,22021,11,0,-19.5,86.00669099432919,1946000,94.06171000000002,,,,,,,,,,,,,,,0,,,,,38,8,0,0,,,,,,
Tochigi,22028,8,0,-25.25,86.00669099432919,1946000,94.06171000000002,,,,,,,,,,,,,,,0,,,,,39,13,0,0,,,,,,
Tochigi,22035,0,0,-27,84.09945365972854,1946000,92.55886,,,,,,,,,,,,,,,0,,,,,38,16,0,0,,,,,,
Tochigi,22042,2,0,-24.5,81.55647054692768,1946000,90.55506000000001,,,,,,,,,,,,,,,0,,,,,0,32,0,0,,,,,,
Tochigi,22049,4,0,-18,81.55647054692768,1946000,90.55506000000001,,,,,,,,,,,,,,,5,5,21,,,18,40,0,5,,,,,,
Tochigi,22056,4,0,-21.5,81.55647054692768,1946000,90.55506000000001,,,,,,,,,,,,,,,5,5,21,,,15,47,0,5,,,,,,
Tochigi,22063,1,0,-13,81.55647054692768,1946000,90.55506000000001,,,,,,,,,,,,,,,2,3,41,,,16,49,0,2,,,,,,
Tochigi,22070,1,0,-10.25,88.33715232041959,1946000,95.89225999999998,,,,,,,,,,,,,,,0,0,41,,,9,60,0,0,,,,,,
Tochigi,22077,0,0,-10.5,88.33715232041959,1946000,95.89225999999998,,,,,,,,,,,,,,,0,0,41,,,1,65,0,0,,,,,,
Tochigi,22084,0,0,-6.5,88.33715232041959,1946000,95.89225999999998,,,,,,,,,,,,,,,0,0,41,,,1,65,0,0,,,,,,
Tochigi,22091,8,0,-8,88.33715232041959,1946000,95.89225999999998,,,,,,,,,,,,,,,0,0,41,,,0,65,0,0,,,,,,
Tochigi,22098,13,0,-9.75,90.14320913149042,1946000,96.05108142857141,,,,,,,,,,,,,,,0,0,41,,,18,66,0,0,,,,,,
Tochigi,22105,8,0,-11.5,90.86563185591876,1946000,96.11460999999998,,,,,,,,,,,,,,,0,0,41,,,11,82,0,0,,,,,,
Tochigi,22112,38,0,-9.5,90.86563185591876,1946000,96.11460999999998,,,,,,,,,,,,,,,0,0,41,,,30,90,0,0,,,,,,
Tochigi,22119,30,0,-6.75,90.86563185591876,1946000,96.11460999999998,,,,,,,,,,,,,,,0,0,41,,,46,99,0,0,,,,,,
Tochigi,22126,36,0,-9.25,91.16174818383341,1946000,96.4909357142857,,,,,,,,,,,,,,,0,0,41,,,47,146,0,0,,,,,,
Tochigi,22133,47,0,-3.25,91.90203900362,1946000,97.43174999999998,,,,,,,,,,,,,,,2,0,41,,,49,178,0,2,,,,,,
Tochigi,22140,30,1,2.25,91.90203900362,1946000,97.43174999999998,,,,,,,,,,,,,,,4,3,41,,,42,214,1,4,,,,,,
Tochigi,22147,13,0,-7,91.90203900362,1946000,97.43174999999998,,,,,,,,,,,,,,,2,2,41,,,32,255,1,2,,,,,,
Tochigi,22154,14,0,-7.5,91.90203900362,1946000,97.43174999999998,,,,,,,,,,,,,,,3,4,41,,,24,277,1,3,,,,,,
Tochigi,22161,7,0,-11.75,94.05251801057248,1946000,98.01474428571427,,,,,,,,,,,,,,,3,3,41,,,20,292,1,3,,,,,,
Tochigi,22168,28,0,-7,94.41093117839789,1946000,98.11190999999998,,,,,,,,,,,,,,,2,1,41,,,19,302,1,2,,,,,,
Tochigi,22175,49,0,-3.25,94.41093117839789,1946000,98.11190999999998,,,,,,,,,,,,,,,1,2,41,,,61,314,1,1,,,,,,
Tochigi,22182,39,0,-10.25,94.41093117839789,1946000,98.11190999999998,,,,,,,,,,,,,,,1,1,41,,,68,359,1,1,,,,,,
Tochigi,22189,10,0,-2.75,95.75352886534188,1946000,98.33782999999998,,,,,,,,,,,,,,,0,1,41,,,38,396,1,0,,,,,,
Tochigi,22196,8,0,-6,96.76047713054983,1946000,98.50726999999999,,,,,,,,,,,,,,,0,0,41,,,23,424,1,0,,,,,,
Tochigi,22203,21,0,-.25,96.76047713054983,1946000,98.50726999999999,,,,,,,,,,,,,,,0,0,41,,,19,439,1,0,,,,,,
Tochigi,22210,12,0,5,96.76047713054983,1946000,98.50726999999999,,,,,,,,,,,,,,,0,0,41,,,27,450,1,0,,,,,,
Tochigi,22217,12,0,6,96.66657946371639,1946000,98.68927000000001,,,,,,,,,,,,,,,0,0,41,,,25,464,1,0,,,,,,
Tochigi,22224,9,0,3.25,96.10319346271567,1946000,99.78127000000002,,,,,,,,,,,,,,,3,0,41,,,24,474,1,3,,,,,,
Tochigi,22231,18,1,2.25,96.10319346271567,1946000,99.78127000000002,,,,,,,,,,,,,,,4,4,41,,,26,490,1,4,,,,,,
Tochigi,22238,56,0,0,96.10319346271567,1946000,99.78127000000002,,,,,,,,,,,,,,,5,4,41,,,72,500,2,5,,,,,,
Tochigi,22245,62,0,-7,96.10319346271567,1946000,99.78127000000002,,,,,,,,,,,,,,,5,5,41,,,105,529,2,5,,,,,,
Tochigi,22252,115,0,-8,95.49661292303445,1946000,99.50585285714287,,,,,,,,,,,,,,,10,7,41,,,170,579,2,10,,,,,,
Tochigi,22259,121,1,-7.25,95.39551616642089,1946000,99.45995000000002,,,,,,,,,,,,,,,11,10,41,,,233,637,2,11,,,,,,
Tochigi,22266,152,2,-8.75,95.39551616642089,1946000,99.45995000000002,,,,,,,,,,,,,,,10,11,41,,,267,755,3,10,,,,,,
Tochigi,22273,213,1,-7.75,95.39551616642089,1946000,99.45995000000002,,,,,,,,,,,,,,,9,12,41,,,300,935,6,9,,,,,,
Tochigi,22280,427,0,-16.5,95.48798119807307,1946000,98.51236571428572,,,,,,,,,,,,,,,10,9,46,,,590,1072,6,10,,,,,,
Tochigi,22287,848,4,-15.75,95.61126790694264,1946000,97.24892,,,,,,,,,,,,,,,15,9,46,,,1166,1344,10,15,,,,,,
Tochigi,22294,652,8,-23,95.61126790694264,1946000,97.24892,,,,,,,,,,,,,,,20,17,46,,,1396,1766,18,20,,,,,,
Tochigi,22301,394,18,-21.5,95.61126790694264,1946000,97.24892,,,,,,,,,,,,,,,20,20,46,,,900,2656,36,20,,,,,,
Tochigi,22308,215,10,-21.25,95.61126790694264,1946000,97.24892,,,,,,,,,,,,,,,17,21,46,,,510,3215,46,17,,,,,,
Tochigi,22315,110,9,-19.75,95.0114860051207,1946000,98.81912,,,,,,,,,,,,,,,13,13,46,,,302,3524,55,13,,,,,,
Tochigi,22322,81,3,-16.25,95.0114860051207,1946000,98.81912,,,,,,,,,,,,,,,9,12,46,,,220,3684,58,9,,,,,,
Tochigi,22329,75,7,-15.25,95.0114860051207,1946000,98.81912,,,,,,,,,,,,,,,8,8,46,,,183,3789,65,8,,,,,,
Tochigi,22336,56,1,-12.25,95.0114860051207,1946000,98.81912,,,,,,,,,,,,,,,4,8,46,,,133,3894,66,4,,,,,,
Tochigi,22343,73,2,-13.5,97.05830445768753,1946000,100.3965,,,,,,,,,,,,,,,1,1,46,,,112,3986,68,1,,,,,,
Tochigi,22350,118,0,-10.75,97.05830445768753,1946000,100.3965,,,,,,,,,,,,,,,1,1,46,,,148,4068,68,1,,,,,,
Tochigi,22357,138,2,-6.75,97.05830445768753,1946000,100.3965,,,,,,,,,,,,,,,0,0,46,,,166,4186,70,0,,,,,,
Tochigi,22364,123,0,-2.75,97.05830445768753,1946000,100.3965,,,,,,,,,,,,,,,2,0,46,,,160,4315,70,2,,,,,,
Tochigi,22371,211,0,1.25,97.52835409350097,1946000,100.9961571428571,,,,,,,,,,,,,,,2,2,46,,,255,4431,70,2,,,,,,
Tochigi,22378,171,0,-6.5,97.88089132036102,1946000,101.4459,,,,,,,,,,,,,,,3,2,46,,,246,4611,70,3,,,,,,
Tochigi,22385,141,0,-8.5,97.88089132036102,1946000,101.4459,0,0,0,,,,,,,,0,0,,,2,3,46,,,191,4807,70,2,,,,,,
