prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,FujiiKasaigdo_raw,Fujiigdo,Fujiigdo_raw,FujiiKasaigdp,Fujiigdp,rdei,rdei_setsubi,rdei_shohi,rdei_koukyou,rdei_jyutaku,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,ITA,IIP,KasaiIIP,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,qe_民間最終消費支出,qe_家計最終消費支出,qe_除く持ち家の帰属家賃,qe_民間住宅,qe_民間企業設備,qe_民間在庫変動,qe_政府最終消費支出,qe_公的固定資本形成,qe_公的在庫変動,qe_純輸出,qe_輸出,qe_輸入,qe_開差,qe_交易利得,qe_GDI,qe_海外からの純受取,qe_海外からの受取,qe_海外への支払,qe_GNI,qe_国内需要,qe_民間需要,qe_公的需要,qe_総固定資本形成,qe_最終需要,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Miyazaki,宮崎県,2021,5,817,3,1081000,98.77477365416009,99.855637,96.397339,99.702362,96.066734,95.434944,94.77374533958161,97.359726,.4740651386957482,2.231869355715859,.182823651880402,.1023926694716098,98.360435,97.009865,97.686661,101.04428,102.47089,94.137726,96.059944,98.058258,-13.75,,,1.594819999999999,,,-58.72460645835381,6.956993893356512,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999998,103043.8,102651,-45,-1543.199999999999,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000002,143522.7000000001,133706.2000000001,538187.6999999997,.4,4.7,-3.3,-1.1,90.90000000000001,281063,38.6,,,,,38.9,,,,,,50,37.3,43.5,399,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2021,6,58,2,1081000,98.77477365416009,100.7737,97.283607,100.90762,97.22805,97.044411,96.93329165329364,97.522804,.485664128154342,2.214237579170861,.1946761510441461,.1015832398084144,100.60171,99.22036,99.334099,101.21353,102.64253,96.116325,98.585411,98.921257,-7.125,,,2.729961538461538,,,-48.57789802195505,6.852192176424258,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999999,103043.8,102651,-45,-1543.2,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000001,143522.7000000001,133706.2000000001,538187.6999999997,-8,.2,-27.5,-3.4,91.7,260285,38.5,,,,,32.4,,,,,,43.3,37.8,18.91235867454309,483,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2021,7,145,0,1081000,98.07417875942475,102.93867,98.390778,102.50623,97.859283,97.502571,96.43958243559423,99.278992,.4900545387648125,2.253709214282229,.2047764319779575,.1015757211157791,101.01912,99.797379,100.89738,103.99336,105.28225,95.467453,98.405487,101.61813,-5,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.7999999999,27648.90000000002,-63.59999999999997,1077.7,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000002,10362.79999999999,548259.9000000001,533212.0999999997,389367.4000000002,143856.1,130456.5,533920.0999999997,-3.1,2.4,-7.1,-3.1,94.2,267710,41.8,,,,,35.2,,,,,,61.1,40.2,14.03246499475563,532,1019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2021,8,2201,6,1081000,98.07417875942475,100.72881,96.278557,100.45451,95.900566,95.452759,94.69677113675141,97.104355,.4704731663374751,2.208147226861831,.2009161546806153,.1037687275260896,99.19355,97.993881,98.776192,101.71546,102.97611,94.057663,95.98922,98.274002,-11.5,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.7999999999,27648.90000000002,-63.59999999999997,1077.7,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000002,10362.79999999999,548259.9000000001,533212.0999999997,389367.4000000002,143856.1,130456.5,533920.0999999997,-8.5,-2.3,-21.3,-3.8,91.09999999999999,266638,37.7,,,,,38.9,,,,,,54.8,36,-6.384521008442789,409,987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2021,9,686,8,1081000,98.07417875942475,101.44524,96.963333,100.86308,96.290611,96.67321,95.32777628877373,97.253448,.4728391324911562,2.20719857521093,.2059228160494194,.1019251951318689,99.854515,98.646858,100.03914,101.87164,103.13422,95.34819,95.286491,99.352753,-10.875,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.8,27648.90000000002,-63.59999999999997,1077.700000000001,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000001,10362.79999999999,548259.9000000003,533212.0999999997,389367.4000000002,143856.1000000001,130456.5,533920.0999999997,-6.2,.9,1.3,-1.9,92.09999999999999,265306,41.1,,,,,41.7,,,,,,52.1,40,-14.76931172572489,348,1005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2021,10,22,0,1081000,99.18205100812418,101.71711,98.321411,101.85741,98.539871,96.888847,97.32578203126548,99.753967,.4677960732567553,2.298462994301781,.2008507182700783,.0975984277451972,100.60245,99.355301,98.909248,103.11238,104.42313,97.484138,97.005547,95.685005,.25,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,.6,1.1,-2.5,2.7,88.7,281996,43.4,,,,,42.9,,,,,,57.1,41.9,94.35115835649214,315,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2021,11,0,0,1081000,99.18205100812416,102.49734,99.0756,102.15466,98.827438,98.556664,98.06034473184158,99.594536,.4823494667749113,2.27461268699414,.2019160748929467,.1009319619085128,101.36174,100.10518,100.61185,102.94758,104.25624,98.163002,97.852745,99.352753,3.875,,,,,,,,,,,293173.2999999999,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.8,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.100000000002,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,5.2,-.2,-13.1,-2.1,92.09999999999999,277029,45.1,,,,,41.7,,,,,,51.9,44.2,45.71492213168005,436,1046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2021,12,2,0,1081000,99.18205100812418,102.73187,99.302299,102.19128,98.862862,98.468346,97.58947215723809,100.13625,.4634900952120424,2.30116716910623,.2099412479889808,.1018545775956811,100.87502,99.624489,100.52169,103.50754,104.82331,97.924316,96.912331,99.568504,1,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,.7,3.3,-11,-1.8,92.3,317206,46.4,,,,,48.6,,,,,,56.3,45,5.433761445194122,347,929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2022,1,5203,2,1081000,,,,,,,,,,,,,,,,,,,,,-8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287801,43.3,,,,,39.6,,,,,,50,42.3,28.44360924712163,403,1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2022,2,7164,47,1081000,,,,,,,,,,,,,,,,,,,,,-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miyazaki,宮崎県,2022,3,2938,20,1081000,,,,,,,,,,,,,,,,,,,,,-4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nagano,長野県,2020,1,0,0,2063000,100.0000022949857,102.13252,100,102.0386,100,100,100.0000007931976,100,1.064276240666554,5.2838796467054,.3565020555801715,.2401000766332012,102.0386,101.49138,101.49138,102.0386,102.59175,100,100,100,,-3,-1,2.166666666666667,-2,-62.6878367,3.064564891051118,-2.833333333333333,-2.82715294106654,7.545188874931579,3.949852536116581,295965.7999999999,288033.7000000001,238297.8999999999,19500.2,89811.30000000003,710,111303.9,28066.20000000001,19.4,-718,98857.80000000003,99575.80000000003,6.700000000000002,-675.3000000000001,543990.4000000001,21166.2,32566.5,11400.3,565156.5999999999,545297.7000000001,405935.7999999999,139362.3,137359.1,543988.9000000001,-.4,1,.2,5,108.2,287173,,,,,,,,,,,,,,-3.369080959062671,987,2695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.2
Nagano,長野県,2020,2,2,0,2063000,100.0000022949857,100.37667,98.280807,100.97373,98.956406,97.95417,99.30536446265766,98.607445,1.062893539105662,5.204707036850619,.3432634761177878,.237184305422267,101.3298,100.78638,99.415039,100.61765,101.16311,99.055519,99.658943,96.395569,-2,-3,-8,8.037037037037036,15,-79.8335975,-4.679129914590591,-1.740740740740741,-.9943409615892049,.907569207338645,-5.010288936773635,295965.7999999999,288033.7000000001,238297.9000000001,19500.2,89811.29999999999,710,111303.8999999999,28066.19999999999,19.39999999999999,-718,98857.79999999997,99575.79999999997,6.699999999999998,-675.2999999999996,543990.4000000003,21166.2,32566.5,11400.29999999999,565156.5999999997,545297.6999999997,405935.8000000001,139362.2999999999,137359.1000000001,543988.9000000003,5.4,4.1,7.4,21.5,104.3,271735,33.6,33.3,50,44.1,,30,30.9,36.9,29.6,39.5,25,39.8,32.6,-1.052005055399945,1117,3202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.6
Nagano,長野県,2020,3,6,0,2063000,100.0000022949857,97.106232,95.078659,97.201233,95.259277,94.04763,94.40887304293024,96.10968,1.116408161375191,4.931809696550363,.3879088415354056,.2384579600563611,96.333488,95.816872,95.450241,98.06897,98.600609,93.302818,95.974136,95.101669,-7,-4,-6.5,12.5,-54,-99.8850575,-19.27236454848662,2.25,19.21766113467498,-16.8103974270294,-16.22008561767098,295965.8,288033.7000000001,238297.9000000001,19500.2,89811.29999999997,710,111303.8999999999,28066.19999999999,19.39999999999999,-718,98857.79999999996,99575.79999999996,6.699999999999997,-675.2999999999996,543990.4000000001,21166.19999999999,32566.5,11400.29999999999,565156.5999999999,545297.6999999997,405935.8000000002,139362.2999999999,137359.1,543988.9000000001,-1.5,-4.8,-5.6,7.4,102.9,292214,28.7,16.7,38.9,39.5,50,26.9,26.4,28.1,22.2,29.6,0,35.8,27.7,2.146401862317248,1608,4461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.9,,,-8.800000000000001
Nagano,長野県,2020,4,58,0,2063000,92.05101615658502,93.468353,89.20787,92.51136,88.278175,88.481735,86.62234337709329,89.934006,1.072305316281543,4.51706835323796,.4154199820002143,.2409051150356447,90.776123,90.783646,92.732361,94.24659,94.238777,84.457001,89.686691,94.177452,-19.375,-9,-7.5,12.9,-96,-99.993498,-64.93739422787726,-14.33333333333333,-58.01939182258223,-41.79211112950278,-20.65881347681768,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.8,97950.10000000005,1098.3,4640.300000000001,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999998,516907.4000000003,376127.7,140782.7000000001,132222.1000000001,498822.9000000003,-4.7,-9.1,.5,12.9,101.9,267922,24,16.7,38.9,32.4,,22.7,23.2,22.8,17.9,23.3,16.7,27.1,23.5,-10.80490595438795,848,1958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.7,,,-28.4
Nagano,長野県,2020,5,10,0,2063000,92.05101615658501,90.092552,85.985947,89.784821,85.676399,83.929337,83.31024059562286,88.042564,1.023766857314093,4.392184222557561,.4587419038155166,.2396500773570677,87.305199,87.312431,87.961266,92.26445,92.256798,83.087883,83.624916,85.120148,-20.75,-5,-4,13.5,-99,-98.45991069999999,-53.70740255006199,-30.75,-80.6699870709201,-42.59537785580117,-11.7257298523184,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.79999999999,97950.10000000005,1098.3,4640.3,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999997,516907.4000000003,376127.6999999999,140782.7000000001,132222.1000000001,498822.9000000003,-1,-9.9,17.6,5.6,92.09999999999999,252017,24.7,,44.4,31.5,23.3,21.6,21.5,26.9,25,28.8,,30.5,23.9,-23.87471242989267,669,1233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.3,,,-44.6
Nagano,長野県,2020,6,1,0,2063000,92.05101615658502,95.265419,90.923019,95.514084,91.143501,89.756767,90.19773597472884,92.089264,1.039725989430893,4.634090039454204,.4855007412428515,.2360594914234133,94.522964,94.530792,94.068642,96.505196,96.4972,92.11882,87.479057,86.414047,-8.375,-2.5,-2,11.75,-71,-100,-25.23785301188514,-29,-68.17215351582327,-15.9094200346661,-30.67461094322399,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.8,97950.10000000005,1098.3,4640.300000000001,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999998,516907.4000000003,376127.7,140782.7000000001,132222.1000000001,498822.9000000003,2.3,-3.4,37.9,10.5,93.5,273699,27.3,,33.3,36.7,34.3,21.4,26.3,25.8,25,31.7,,32.5,26.5,12.24614945988705,1052,2650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.8,,,-19.9
Nagano,長野県,2020,7,28,0,2063000,96.93237744116199,95.583588,91.229462,95.751213,91.725952,90.160263,91.15325061098976,92.298653,1.057468371743383,4.631755386642282,.4804734175791835,.2402206810449659,95.153381,94.353127,93.325287,96.349045,97.173218,91.893127,90.106194,87.707954,-9.25,2.5,3,4.67741935483871,-34,-100,-19.82160447696669,-28.35483870967742,-57.41170042334593,-17.89774257810213,-43.69997561960543,284840.4000000001,275696.5,226015,18576.5,83232,181.8999999999999,114127.2000000001,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000001,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-1,-7.1,11.7,8.1,94.90000000000001,266897,28.2,16.7,44.4,35.2,42.6,22.5,27.8,40,25.9,31,,31.3,27.7,-16.39199986821808,1082,3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.5,,,-9.5
Nagano,長野県,2020,8,151,0,2063000,96.93237744116199,98.017731,93.552719,97.818268,93.706108,91.216743,91.52352381377965,95.888687,1.152701129815473,4.784419900645059,.4821344075600922,.239981934982362,95.539902,94.736404,94.418854,100.09663,100.95285,92.455307,90.20488,89.463959,1.75,-3.5,-2.5,4.5,-52,-99.480752,-32.86785947186417,-21,-62.37220201963426,-33.99517805851332,-31.98041864959323,284840.4000000001,275696.5,226015,18576.5,83232,181.8999999999999,114127.2000000001,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000001,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-1.1,-6.7,5.3,9.9,96.8,276360,30.4,16.7,44.4,36.7,40.4,25,29.3,37.9,25.6,35.8,16.7,34.4,29.7,-27.048424571401,882,2492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.8,,,-14.9
Nagano,長野県,2020,9,53,1,2063000,96.932377441162,98.987854,94.478653,98.867935,94.711647,93.285103,93.75108788195256,95.672203,1.046194751166535,4.87455658775852,.4767045466403786,.2467469865466641,97.865219,97.04216,96.559822,99.870644,100.72493,94.548454,92.622673,91.497231,-2.25,-5.5,-5.5,4.888888888888889,11,-90.73120489999999,-9.249887533533744,-24.62962962962963,-57.67224476069232,-20.2289052209002,.8017080221131954,284840.4000000001,275696.5,226015,18576.5,83232,181.9,114127.2,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000003,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-10,-2.3,-31,-3.9,99,269863,31.5,33.3,44.4,38.2,43.9,24.9,30.8,40.9,28.5,37.3,33.3,36.3,30.7,-21.07271365633612,1290,3605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.8,,,-17.1
Nagano,長野県,2020,10,32,3,2063000,98.73796208247464,99.987694,96.056808,100.15955,96.495033,95.3536,96.23003986009961,96.760025,1.08870765537992,4.898410233688661,.4812158596849155,.2514155250635196,99.884499,98.400726,97.504517,100.43461,101.97224,96.119385,96.386635,94.269875,3.75,1.5,1,5.419354838709677,113,-93.6904371,13.82232433386695,-20.67741935483871,-62.11340043358745,19.63279369969142,28.11461313971746,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000003,-818.2999999999996,114961,30023.19999999998,-96.5,1692.099999999999,97786.89999999995,96094.79999999996,-145.6,4364.300000000001,542156.0999999999,19611.7,28856.19999999999,9244.6,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,5,-3.6,32.7,12.5,102,283508,33.1,16.7,44.4,40.5,41.7,29.9,29.5,40.7,28.8,35.5,,38.3,32.3,-7.75007811653073,1338,2897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.6,,,27
Nagano,長野県,2020,11,377,2,2063000,98.73796208247465,101.02223,97.050674,100.85907,97.168953,95.988892,96.22546368104064,98.11245,1.102097802295149,4.96601198559934,.4924587617876828,.2531034462735571,99.879745,98.396049,98.154137,101.83839,103.39751,96.093361,96.412415,95.841042,-1,0,0,8,149,-60.7240812,.3860949896715476,-9.25,-17.61481813274112,10.47285940662242,24.48153124756256,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000001,-818.2999999999996,114961,30023.19999999999,-96.5,1692.099999999999,97786.89999999995,96094.79999999997,-145.6,4364.300000000002,542156.0999999997,19611.7,28856.19999999999,9244.600000000002,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,.2,-2.5,26.5,10.9,103.7,278718,36.3,,44.4,40.7,41.3,33.2,33.1,47.8,33.3,40.4,,42.6,35.3,10.83864274976088,1413,2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.40000000000001,,,2.4
Nagano,長野県,2020,12,465,9,2063000,98.73796208247464,100.26496,96.323174,99.645294,95.999588,95.685448,95.03828382505878,96.960899,1.091766215191545,4.877924255672522,.5098598510908441,.2541495169221697,98.647484,97.182091,97.843849,100.64311,102.18394,94.922432,95.202232,96.765251,-13,-2,-5,4.483870967741935,45,-79.0192926,-24.58883128627853,-12.03225806451613,.4916167841001198,-8.341647305530715,-8.503500515917198,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000003,-818.2999999999996,114961,30023.19999999998,-96.5,1692.099999999999,97786.89999999995,96094.79999999996,-145.6,4364.300000000001,542156.0999999999,19611.7,28856.19999999999,9244.6,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,-2,-2.8,21.4,7.5,104.7,315007,35,,38.9,38.9,41.7,32.8,31.7,46.2,29.7,38.8,,40.4,34.2,-37.99836312438195,1146,2740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.3,,,8.5
Nagano,長野県,2021,1,1105,21,2063000,98.20111901210964,100.1605,96.38945,99.614906,96.002815,96.311401,95.53813832047339,96.467491,1.114597474088439,4.825607481399902,.4984327251155386,.2607958994340809,99.132744,97.448616,98.237343,100.09706,101.85741,92.529419,99.796021,101.66359,-22.5,-5,-3.5,9.25,-70,-86.3662132,-37.68105777559536,-12.25,-14.07327069315524,-32.19172392383075,-10.75163098445571,287101.7000000001,277762.7000000001,228024.7000000001,18723.3,84577.70000000003,-195,114245.8999999999,29524.19999999998,-25.29999999999999,1012.599999999999,99945.29999999996,98932.70000000004,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000002,10177.5,555980.5,533923.8000000003,390204.3000000002,143725.7999999999,132872.1000000001,535105,-1.1,-4.3,19,6.5,110,267760,33.8,,44.4,36.8,40.2,33.9,30.3,30.3,30.9,34.3,,41.4,32.5,-15.33227443271478,1095,2776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.5,,,3.1
Nagano,長野県,2021,2,76,5,2063000,98.20111901210963,100.19703,96.424606,99.958466,96.333916,95.613564,95.43218681843499,97.235649,1.091561224285345,4.923112903537143,.4753258474347711,.2627803289888735,99.022804,97.340546,97.525551,100.89413,102.66849,92.971146,98.915001,99.35305,-18.125,-7,-11.5,9.25,-70,-58,-29.30919129750465,-17,-46.38099955191567,-38.54539877204885,-3.333355971164714,287101.7000000001,277762.7000000001,228024.7000000001,18723.29999999999,84577.7,-195,114245.8999999999,29524.19999999999,-25.29999999999999,1012.6,99945.29999999997,98932.70000000003,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000001,10177.5,555980.5,533923.8000000003,390204.3000000001,143725.7999999999,132872.1000000001,535105,-4.1,-6.9,14.6,-9.4,107.5,252451,35.8,,50,36.8,38.5,36.3,31.2,43.3,32,39.3,,41.8,34.8,-18.19669627631143,1191,3150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.5,,,-2.3
Nagano,長野県,2021,3,432,0,2063000,98.20111901210964,101.07487,97.269394,100.76867,97.114746,97.002075,96.69278438764827,97.536705,1.020450374595669,5.018858442951083,.4761387425733807,.2582403993516278,100.33083,98.62635,98.941826,101.2065,102.98637,95.340813,98.606064,99.35305,-10.75,-3.419,-5.793,9.75,-35,-95,-25.22281366096893,-13.75,-13.1421709048097,-16.03185816002249,27.96934976684539,287101.7000000001,277762.7000000001,228024.7000000001,18723.3,84577.70000000003,-195,114245.8999999999,29524.19999999998,-25.29999999999999,1012.599999999999,99945.29999999996,98932.70000000004,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000002,10177.5,555980.5,533923.8000000003,390204.3000000002,143725.7999999999,132872.1000000001,535105,-1.1,2.1,8.4,-.5,107.5,309800,38.5,,44.4,41.1,42.6,38,36.3,44.4,32.7,39.5,50,43.3,37.7,-19.74727740180855,1674,4638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3,,,3.6
Nagano,長野県,2021,4,1058,27,2063000,98.77477365416009,101.53568,98.019196,101.27401,97.581078,98.868248,97.99201369029836,97.170135,1.05882929764129,4.991312155996922,.4448464748450526,.2532424817094447,101.7005,100.30406,101.20097,100.84752,102.27135,94.607239,102.78208,104.89834,-8.125,-8.312999999999999,-8.3345,5.173709666666666,,,-34.52970717677832,-15.93333333333333,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999999,103043.8,102651,-45,-1543.2,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000001,143522.7000000001,133706.2000000001,538187.6999999997,1.6,6.2,4.6,-3.6,113.5,301043,39.4,,44.4,40.5,49.1,39.7,37.4,47.9,28.5,41.3,33.3,44.5,38.7,-10.98908774052293,1065,2568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
