prefecture,year,month,positive,death,population,gdo,gdp,mobility,credit_all,credit_service,pos,travel,eventticket,restaurant_info,joboffer,event_info,travel_info,movie_info,departsuper,conveni,kaden,drugstore,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBsurvice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Niigata,2020,4,44,0,2246000,91.791351,90.026649,-12.875,-5.5,-7,9.8000002,-96,-98.6473241,-57.29677742,-15.4,-59.77600878,-43.63024943,-22.8947225,-0.3,-10.1,-4.3,10.3,25.7,16.7,27.8,33.3,30,25.2,23.1,20.8,24.1,22.9,25,27.1,25.4,-0.993992061,772,2510,,,,,,,,,,,,,,,,,,2.4,,,101.6,,,,,,,,,,-11.7,,,-24.6
Niigata,2020,5,7,0,2246000,87.882713,86.174744,-11,-5,-6.5,8.75,-98,-98.8098652,-39.33140235,-28,-72.27120663,-36.9141451,-11.83492508,2.8,-9.6,13.8,6.9,25.9,16.7,30.6,36.3,33.3,23.6,22.9,24.1,27.8,21,25,30.8,25.1,-5.674784106,557,1356,,,,,,,,,,,,,,,,,,2.4,,,101.6,,,,,,,,,,-8.5,,,-47.1
Niigata,2020,6,1,0,2246000,93.456665,90.257996,-1.125,-2,-3,7.25,-74,-99.9763033,-17.14037404,-28.75,-59.74035157,0.328752315,-29.80372508,7.8,-2.5,40.5,10.3,26.7,16.7,33.3,33,37.5,24.9,24.3,22.2,16.7,27,50,29.1,26.3,-22.41275465,791,2865,,,,,,,,,,,,,,,,,,3,,,101.4,,,,,,,,,,-2,,,-21.4
Niigata,2020,7,27,0,2246000,93.356339,89.993851,-3.5,-2,-1.5,2.0967741,-48,-99.9957206,-11.33598287,-26.645161,-58.63065932,-3.395539484,-43.6593048,5.6,-8.5,17.9,5.3,27.7,16.7,27.8,36.5,46.7,25.5,25.8,29.6,21.4,24.5,50,29.7,27.4,-34.135464,879,3452,,,,,,,,,,,,,,,,,,4.1,,,101.4,,,,,,,,,,-9.2,,,-7.5
Niigata,2020,8,32,0,2246000,95.266373,91.141602,0.5,-8.5,-14.5,1.5,-52,-99.9899477,-23.77916719,-19.25,-66.35052102,-22.96106966,-33.2750096,6.6,-8.2,5.3,10,28.3,16.7,28.6,38.5,44.4,25.3,24.1,29.6,25,28.8,50,31.7,27.7,22.88051418,660,2659,,,,,,,,,,,,,,,,,,3.2,,,101.9,,,,,,,,,,-21.8,,,-20.4
Niigata,2020,9,27,0,2246000,97.144249,93.656723,1.125,-3.5,-3,-0.037037037,13,-95.8921503,-6.433476398,-23.407408,-53.39783795,-10.52976703,-2.699841841,-1.3,-1.3,-31,-8.1,28.9,16.7,30.6,37.8,41.7,26.2,26,31.5,29.2,27.6,33.3,32.4,28.4,-9.201669766,877,3962,,,,,,,,,,,,,,,,,,3.9,,,102.1,,,,,,,,,,4.8,,,-16.8
Niigata,2020,10,14,0,2246000,99.468155,95.99044,5,0.5,-1,2.8709676,60,-60.8779858,-3.660177408,-21.064516,-55.57056719,11.27637417,19.50209163,11.1,-4.1,25.7,7.5,31.1,25,38.9,37.9,38.1,27.5,29.8,29.6,27.1,32.4,50,35.5,30.4,-2.993133112,865,3216,,,,,,,,,,,,,,,,,,4.7,,,101.4,,,,,,,,,,-7.9,,,22.6
Niigata,2020,11,148,0,2246000,98.82016,94.650383,0.875,-4.5,-7.5,1.75,100,-92.4544818,-8.685752171,-12,-22.08968555,8.144396919,20.78908292,9.6,-3,25.5,11.7,32.6,27.8,33.3,38.1,42.9,29.6,30.2,33.3,27.1,35.2,50,35.8,32,35.40892705,950,3176,,,,,,,,,,,,,,,,,,3.9,,,100.7,,,,,,,,,,-8.7,,,6.8
Niigata,2020,12,209,3,2246000,98.618637,93.889389,-9.75,-1.5,-4.5,1.516129,16,-32.6317534,-28.32586004,-10.290322,-10.27699237,-8.673480142,-10.08212074,5.4,-3.1,12.7,10.6,32,16.7,33.3,35.8,44.4,31.3,30.4,31,29.2,31.1,50,35.6,31.4,36.49814474,775,2804,,,,,,,,,,,,,,,,,,5.4,,,100.2,,,,,,,,,,-11.5,,,18.9
Niigata,2021,1,370,6,2246000,,93.363297,-22.5,-6,-8.5,10,-76,-89.7522696,-40.76059389,-7.5,-5.755190687,-31.83462909,-10.05851141,2.9,-1.3,-4,3.2,31.4,29.2,33.3,35.7,38.9,31.9,28.6,33.3,24.1,29.8,50,37.3,30.4,9.293556547,628,2662,,,,,,,,,,,,,,,,,,0.5,,,100.7,,,,,,,,,,-31.1,,,1.7
Niigata,2021,2,170,6,2246000,,93.393723,-17.25,-6,-9,9.25,-71,-37,-27.05118325,-7,-53.32233117,-39.83967873,-1.119876192,2,-4.6,8.5,-9.4,32.5,16.7,44.4,34.9,46.7,32.9,28.4,33.3,29.2,33.9,50,36.2,31.9,59.48983035,746,3405,,,,,,,,,,,,,,,,,,,,,100.6,,,,,,,,,,-52.2,,,-5.5
Niigata,2021,3,381,3,2246000,,,-7.75,-2,-5.5,3.75,,-93,-24.66734271,-18,-24.39177308,-20.33123899,31.7461606,,,,,36.5,16.7,40,41.9,46.7,36.1,33.8,27.8,33.3,37.9,50,41.2,35.7,-21.04202703,1444,5674,,,,,,,,,,,,,,,,,,,,,100.9,,,,,,,,,,,,,
Niigata,2021,4,824,7,2246000,,,-2,,,3.4400001,,,-31,-9.666667,,,,,,,,36.8,16.7,36.7,41.5,50,38.8,33.3,33.3,31,35.1,50,40.2,36.3,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,
Niigata,2021,5,283,0,2246000,,,-3.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oita,2020,1,0,0,1144000,102.05053,100,,1,1.5,1.4166666,-21,-72.7429557,-1.059145573,3.0833333,-5.727908171,9.083632656,6.415398804,-1.6,1.2,2.6,3.2,,,,,,,,,,,,,,-34.73349765,409,1272,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,
Oita,2020,2,0,0,1144000,98.775215,98.167526,-1.5,-0.5,0,6.7777777,-40,-46.2439697,-7.111000236,-3.2592592,-7.933539338,3.266526965,3.23560271,3,2.7,5.8,15.9,43.8,,,51.7,16.7,47.2,34.7,36.7,40,46.3,,41.7,44.2,-15.68716422,430,1759,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
Oita,2020,3,29,0,1144000,96.810417,95.816254,-6.25,-7,-10.5,4.25,-66,-98.7889908,-23.01115297,2.25,-18.42250459,-9.040964975,-4.919132899,-9.5,-6.6,-5.3,9.1,39.4,,,47,0,42.7,36.7,30,25,40.5,,42.9,39.1,51.16774343,533,2071,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,
Oita,2020,4,31,1,1144000,90.888054,87.61747,-18.75,-6.5,-7,6.4333334,-96,-99.0924092,-59.3521968,-11.1,-76.74818447,-39.94085023,-18.67539366,-23,-10.5,-4.8,14.9,31.8,,,39.4,8.3,34.2,26,25,26.7,29.2,,37.5,31.2,-32.30358982,317,889,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,
Oita,2020,5,0,0,1144000,89.132607,84.574806,-18.25,1,1.5,6.75,-99,-99.7076023,-47.43143851,-25.5,-72.27217046,-46.12134051,-24.91527627,-12.9,-9.2,19.5,12.2,28.7,,,33.3,16.7,33.3,27.8,23.3,16.7,21.7,,33.3,28.1,-45.07894521,219,622,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,
Oita,2020,6,0,0,1144000,95.678917,92.140671,-13.375,5,11.5,6.5,-90,-100,-20.96630949,-23.75,-59.64999413,-12.51824681,-36.46967404,0.1,-3.2,39.1,10.6,29.6,,,39.2,25,33.3,26.9,25,6.7,22.9,,35.4,28.8,-10.52789448,444,1367,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,
Oita,2020,7,6,0,1144000,96.219864,92.191956,-13,1,2,4.6774192,-75,-100,-13.86119644,-22.387096,-62.88026496,-8.205511499,-45.86490919,-1.2,-5,4.4,7.5,33.8,,,42.8,16.7,38.1,29.2,33.3,20,25.9,33.3,45.2,32.6,-23.62972611,432,1710,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,
Oita,2020,8,79,0,1144000,96.551514,93.690826,-11.75,-5,-5,9,-53,-100,-29.81288563,-11.5,-57.73389985,-28.75534476,-35.78787442,-3.6,-3.6,15.4,11.9,36.8,,,46.4,16.7,36.7,34.2,33.3,23.3,33.3,,41.7,36.3,-7.702459813,353,1390,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,
Oita,2020,9,13,1,1144000,98.408302,94.525124,-11.375,-2,-1,-2.1111112,-4,-96.9632392,-13.95894931,-18.481482,-58.0879712,-15.95938028,-9.015310704,-16.8,-1.7,-34.7,-4.2,35.7,,,42.4,16.7,38.9,32.4,33.3,26.7,33.3,33.3,37,35.5,10.86464916,467,1741,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,
Oita,2020,10,1,1,1144000,100.29347,97.550034,-4.25,-7,-7,9.7419357,46,-90.8590308,-6.497086143,-16.096775,-71.97861118,32.24394979,36.02792439,10.5,-4.2,39.5,9.1,39,,,44.4,22.2,40.6,35.4,40,26.7,41.7,,42.6,38.5,23.64993977,434,1554,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,
Oita,2020,11,136,0,1144000,99.882195,95.93969,-2.375,-3,-3,5.75,74,-88.2771713,-5.348154452,-5.75,-17.54520774,20.69663995,36.26037846,-3.9,-1.6,27.7,5.5,41.3,,,45.2,50,42.7,38.9,43.3,30,36.7,33.3,42.6,41.1,47.8943604,569,1558,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,
Oita,2020,12,394,3,1144000,99.519936,94.892021,-12.75,1.5,1.5,7.0645161,39,-89.6057348,-31.03296634,-9.7419357,-5.11125784,-6.532225381,-5.123986123,-3.2,-2.6,22.3,4.6,38.6,0,,40.7,38.9,43.1,38.9,35.7,26.7,38.3,,39.6,38.5,5.685270861,459,1589,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,
Oita,2021,1,469,11,1144000,,94.008682,-21.75,-1,0.5,9.5,-80,-97.2972973,-41.44079357,-6,-8.188721298,-32.9571551,-3.155836823,-8.2,-4.6,20.3,0,38,16.7,,44.2,16.7,36.5,40.5,40.7,33.3,35,,37.5,38.1,-13.24303435,393,1675,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,
Oita,2021,2,135,4,1144000,,94.301674,-18.75,-3,-4,8.5,-88,-82,-39.10516597,-7.25,-24.9306619,-46.90595917,5.415088034,-7.3,-6.7,12.7,-12.2,40.4,22.2,,43.5,27.8,42.1,44,36.7,30,43.9,,40,40.4,-13.6986949,496,1741,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,
Oita,2021,3,16,1,1144000,,,-10,-8,-11,7.75,,-93,-31.55416184,-5.75,52.68910328,-21.15761846,44.47228894,,,,,42.2,16.7,,45.1,27.8,50,42.9,33.3,40,40.9,33.3,40.5,42.4,-14.64455482,669,2279,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,
Oita,2021,4,546,4,1144000,,,-9.75,,,6.1199999,,,-35.04,-3.9444444,,,,,,,,42.6,0,,52.4,22.2,50,41.7,35.7,50,34.7,,47.6,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oita,2021,5,536,2,1144000,,,-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,1,0,0,1898000,102.05053,100,,-5,-1.5,-1.25,-26,0.3531073,-1.886316364,2.9166667,-11.16711306,4.408463215,3.239772942,-0.6,0.7,-4.6,3.6,,,,,,,,,,,,,,-50.63436267,773,2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,2,0,0,1898000,100.25944,98.888817,1.75,-7.5,-6,5.2222223,-6,-26.5535802,-6.440141498,3.3703704,1.177512556,-0.125513427,-4.912030858,3.8,3,4,22.5,39.2,33.3,66.7,48.3,54.2,36.3,35.2,34.4,35.2,44.9,,35.4,40.1,36.73261759,735,3235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,3,4,0,1898000,98.06356,98.146675,-1.25,-5.5,-4.5,7.75,-67,-96.6268197,-18.7821688,3.25,-7.737366134,-15.05505948,-14.60606745,-5.3,-4.8,-12.2,7.9,33.4,25,50,46.8,45.8,29.4,30.1,34.4,30,34.9,,31.7,33.8,25.89069353,990,3934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,4,19,0,1898000,92.889343,90.610435,-13.25,-8,-6.5,20.366667,-96,-99.230129,-57.76111842,-9.7666664,-61.95260987,-48.70415719,-29.83961903,-11.4,-8.6,-3.7,26.8,26.1,25,16.7,42.4,36.7,24.3,19.4,25,23.3,24.7,,27.8,25.7,-2.856783106,555,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,5,2,0,1898000,90.367821,87.327286,-17,-4.5,-6.5,10,-98,-99.8971899,-42.03502446,-22,-66.21778415,-52.25289963,-29.62393308,-6.7,-9.1,9.1,11.6,25.4,25,33.3,43.7,36.7,21.3,21.9,31,18.3,22.4,,28.8,24.6,-2.305351875,445,1127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,6,1,0,1898000,96.087418,94.732346,-7.875,-3.5,-4.5,13,-85,-100,-13.14247872,-22.5,-47.52959546,-32.16895402,-40.29448399,2,-5,19.8,12.4,26.4,33.3,16.7,38.9,29.2,23.4,21.2,40,14.8,26.2,,29.2,25.9,-34.79979961,741,2454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,7,53,0,1898000,96.323441,93.34861,-7.75,-6.5,-7.5,9.3548384,1,-97.9844515,-7.870408904,-21.967741,-60.84793755,-28.72146865,-49.68522439,-0.3,-6.7,6.1,5,27.9,33.3,16.7,39.5,37.5,23.2,25.2,38.5,18.5,25.4,,30,27.4,3.494242095,725,3073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,8,66,1,1898000,96.859596,93.661385,-6.75,-6.5,-5.5,12.75,2,-96.9756925,-20.69966288,-15.25,-56.03348416,-33.00032813,-41.69069229,0.2,-3.4,7.8,16.6,27.9,33.3,33.3,39.7,41.7,24,23.6,34.4,18.5,29.3,,31.1,27.1,-17.75855482,663,2497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,9,12,0,1898000,98.841805,96.475677,-5.75,-4.5,-3,3.4814816,43,-93.6496216,-4.92844912,-19.925926,-49.70616717,-21.95055997,-14.25781571,-11.1,-1.9,-32.3,-11.1,31.4,33.3,33.3,40.7,40,28.2,26.3,41.1,20.4,34.8,,33.3,30.9,0.134478905,897,3144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,10,129,3,1898000,100.87711,99.130966,-2.25,-2,-3,5.032258,70,-96.9212847,-4.486363582,-18.870968,-59.16468708,15.19511472,13.38227933,6.8,-4.2,30.2,19,32.8,33.3,33.3,42.4,43.3,31.4,27.5,38.2,29.2,31.2,,34.7,32.3,-12.40245065,833,2767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,11,313,7,1898000,99.311996,96.227234,-1.375,-3,-2.5,6.75,94,-81.6050085,-7.626618384,-11,-38.43127685,1.056893512,20.97091389,0.5,-3,23.8,12.2,33.5,33.3,50,40,46.7,32.5,28.7,37.5,27.8,32.5,,33.8,33.5,32.25720083,958,3038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2020,12,764,4,1898000,99.382332,95.973297,-9,0,-1,12.419354,27,-78.5765533,-27.41327572,-14.870968,-7.814861577,-16.27029053,-8.104386882,-0.7,-2.1,17.4,10.4,34.4,33.3,33.3,41.7,36.7,33.3,32.5,40.2,27.8,30.3,,33.8,34.5,-23.19389294,715,2518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2021,1,975,6,1898000,,96.982979,-16.5,-5,2,15.5,-72,-96.3512241,-30.37327806,-7,0.014530544,-40.64488876,-10.95044143,-1.7,-1.1,18.7,9.9,33.5,33.3,50,36.7,41.7,32.2,30.4,38.2,33.3,32.6,,31.9,33.9,-32.75324642,744,2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2021,2,146,11,1898000,,96.737381,-12.25,-7,-8,12.5,-56,-86,-31.23986471,-6.25,-40.29399581,-51.34748487,-5.20043708,-3.7,-4.6,3.9,-2.4,35.8,33.3,50,38.9,53.3,34.6,31.3,45.6,27.1,36.4,,36.3,35.7,-37.66061768,777,3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2021,3,209,3,1898000,,,-5.25,-2.5,-3,11.75,,-95,-27.07397108,-10.5,-24.64487255,-35.11152335,21.71444606,,,,,37,33.3,33.3,42.8,53.3,35.7,34.2,37.8,24.1,41.3,,37.6,36.8,6.71277328,1068,4323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2021,4,1253,8,1898000,,,-6.5,,,12.36,,,-30.64,-19.444445,,,,,,,,37.8,33.3,33.3,40.9,45.8,38.8,39.6,34.5,20.8,36.5,,40.1,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okayama,2021,5,1041,16,1898000,,,-15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okinawa,2020,1,0,0,1448000,102.05053,100,,-4,-4.5,1.6666666,-8,160.7883817,5.688082798,16.5,-9.533028059,4.328354373,0.993043538,2.6,0,-2.6,4.7,,,,,,,,,,,,,,-41.35839262,457,1488,,,67.1,,,,,,,,1176200,,,,,,,,,,-0.3,,,,,,,,,,,,,
Okinawa,2020,2,3,0,1448000,102.47346,101.44523,-2,-4,-4,6.7777777,-25,-37.9358438,-1.909798069,7.0370369,-4.862898726,-2.338901302,-3.051115469,0.2,0,0.2,19.5,55.2,,,58.3,44.4,46.7,50,58.3,,59.5,,66.7,53.8,-20.03411913,391,1690,,,69.9,,,,590900,,,,1176565,,,,,,,,,,-0.1,,,,,,,,,,,,,
Okinawa,2020,3,6,0,1448000,98.251541,93.357796,-12,-5.5,-6,6,-62,-99.6398019,-15.18240164,15,-15.71971562,-1.323817296,-12.59910862,-6.3,0,-8.7,-5.1,40.6,50,,47.8,37.5,30,33.3,50,,38.1,,47.6,39.7,30.07824384,456,1848,73.36,,39,,,,396300,,,,1161515,,,,,,,,,,-0.6,,,,715.4,,66.6,,,,,,,
Okinawa,2020,4,133,5,1448000,91.967705,85.515091,-35.5,-14.5,-18,13.866667,-98,-99.6219931,-70.06763195,-6.3000002,-65.32455579,-22.68318877,-7.337941343,-16.1,0,-17.7,-2.3,25.8,,,36.2,20.8,13.9,20.5,25,,20.8,,22.2,26.1,42.575851,380,1303,38.26,,8.7,,,,77300,,,,1166522,,,,,,,,,,-0.7,,,,90.9,,-60,,,,,,,
Okinawa,2020,5,0,1,1448000,90.788918,83.499573,-38.5,-12.5,-19.5,6,-99,-100,-64.52854479,-26.75,-77.24023073,-40.28213833,-21.26968103,-6.9,0,24.8,-11.4,27.4,16.7,,39.3,11.1,28.6,16.7,29.2,,21.1,,36.7,26,17.52284515,195,601,38.46,,3,,,,44000,,,,1166990,,,,,,,,,,-0.8,,,,100,,-100,,,,,,,
Okinawa,2020,6,0,1,1448000,96.487999,91.565926,-23.625,-5.5,-10.5,6.25,-87,-99.9785592,-39.77666475,-28.75,4.149952244,10.03126575,-40.82317645,2.5,0,43.5,-3.3,29.5,,,40,27.8,19.4,21.4,27.8,,24.4,,39.6,28.2,34.37523486,449,1638,62.56,,13.1,,,,144100,,,,1169572,,,,,,,,,,-0.6,,,,200.6,,-80,,,,,,,
Okinawa,2020,7,253,0,1448000,98.202209,93.237282,-19.25,-0.5,-0.5,2.6774194,-58,-100,-31.29143785,-22.580645,-52.25079869,2.108488881,-53.33368545,-2.7,-6,2.3,-8.5,34.7,,,42.4,33.3,33.3,24.2,58.3,33.3,28.6,,35.4,34.6,-58.47427844,388,1879,63.57,,31.3,,,,277300,,,,1173953,,,,,,,,,,-0.4,,,,353.6,,25,,,,,,,
Okinawa,2020,8,1731,21,1448000,97.50692,92.756897,-30,-6.5,-9.5,4,-25,-99.4897959,-61.28994788,-18,-71.4347365,-23.79755854,-46.01819753,-8.1,-10.3,1.8,-5.4,30.9,,,40.6,38.9,35.7,20,16.7,33.3,25.5,,33.3,30.6,-17.4812873,398,1523,42.77,,22.6,,,,202800,,,,1176767,,,,,,,,,,-0.6,,,,0,,0,,,,,,,
Okinawa,2020,9,358,18,1448000,96.688377,92.842163,-24,-7,-7,-2.2222223,58,-99.8970664,-38.9800404,-27.370371,-65.6626135,-23.36635382,-15.273606,-11.8,-7.3,-32.2,-16.6,34.1,,,39.7,33.3,35.7,24.4,25,33.3,35.3,,38.9,33.6,-46.48521035,476,1877,59.03,,28,,,,227600,,,,1179976,,,,,,,,,,-0.7,,,,91.9,,-44.4,,,,,,,
Okinawa,2020,10,849,17,1448000,98.300774,94.269119,-17.5,-1.5,-4,1.3225807,85,-87.9688606,-11.27787233,-26.451612,-71.32952211,12.31987624,4.394836546,0.8,-3.7,34.4,-3.3,37.4,,,39.7,33.3,47.9,36.7,33.3,33.3,30.2,,35.2,37.7,-12.40107846,393,1822,55.01,,44.4,,,,341200,,,,1182038,,,,,,,,,,-0.7,,,,318.6,,100,,,,,,,
Okinawa,2020,11,988,6,1448000,99.859032,95.110954,-15.75,-4,-7,2.5,101,-74.1242938,-8.734726601,-17.5,-34.38860895,-1.109295449,7.475947947,0.8,0.2,29.1,-0.9,37,,16.7,43.2,27.8,36.7,27.8,33.3,50,38.2,,39.6,36.7,-13.11468974,459,1770,60.92,,51.6,,,,381100,,,,1184053,,,,,,,,,,-0.9,,,,86.8,,-33.3,,,,,,,
Okinawa,2020,12,1042,12,1448000,98.998611,93.405571,-21,-6,-10.5,5.1612902,70,-98.0892742,-32.14037647,-18.806452,-21.79236827,2.022433556,-8.568261186,-0.3,-2.1,27.2,-2.8,35.1,,50,38.2,33.3,36.1,29.5,41.7,50,32.3,,45.8,33.6,-28.75706797,491,1318,58.86,,42.3,,,,326200,,,,1184974,,,,,,,,,,-0.9,,,,72.3,,-66.6,,,,,,,
Okinawa,2021,1,2181,9,1448000,,93.063095,-31,-10.5,-17.5,5.5,-63,-94.2946058,-53.57004795,-5.75,-5.048373083,-21.02236444,-8.902082132,-1.4,-3,21.4,-11.3,34.3,,50,38,25,30.6,29.5,38.9,50,33.3,,41.7,33,63.88061937,400,1734,52.37,,16.7,,,,144000,,,,1183829,,,,,,,,,,0,,,,940,,400,,,,,,,
Okinawa,2021,2,649,29,1448000,,94.602425,-29.5,-11.5,-17.5,7,-91,-64,-58.38834076,-12.25,-39.28460744,-23.52551843,-8.5769579,-0.6,-1.9,13.2,-17.4,34.3,,,40,33.3,35.7,24.4,27.8,50,33.3,,37.5,33.9,50.89550465,409,1824,54.67,,19.4,,,,118800,,,,,,,,,,,,,,0,,,,14.3,,50,,,,,,,
Okinawa,2021,3,1289,9,1448000,,,-21.25,-7,-9.5,6.5,,-97,-42.37536753,-8,-13.84689766,-1.523262351,15.60008767,,,,,36.5,,16.7,43.3,44.4,45.2,24.4,50,33.3,30.2,,38.9,36.2,54.08886793,556,2518,84.53,,,,,,,,,,,,,,,,,,,,0.4,,,,541.3,,0,,,,,,,
Okinawa,2021,4,2981,8,1448000,,,-24.25,,,7.6399999,,,-51.4,-10.444445,,,,,,,,34.3,,33.3,38.5,33.3,38.9,24.2,27.8,25,34.5,,37,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Okinawa,2021,5,632,2,1448000,,,-20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osaka,2020,1,1,0,8813000,102.05053,100,,-1.5,-0.5,2.5833333,-6,-13.2934898,-1.211107575,7.5,-10.08435779,4.447181978,2.611638354,-2.2,2.8,3.1,9.7,,,,,,,,,,,,,,-11.50359255,1417,4574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osaka,2020,2,3,0,8813000,102.16466,102.6032,-2.25,-1.5,-1.5,5.0740743,-16,64.2006057,-6.894400891,17.111111,-7.924152319,-0.010399044,-4.031651951,-9.2,1.3,-0.4,7.2,36.7,,33.3,49.2,38.5,34.2,33.3,28.2,28.5,46.1,33.3,40.8,35.7,44.68755877,1539,5303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osaka,2020,3,240,2,8813000,98.901123,98.266357,-5,-6.5,-7,5.75,-90,-94.0143228,-24.2827352,2.25,-12.09332244,-13.56756564,-14.39825392,-21.7,-8.1,-12.7,-9.2,30.3,,28.3,39.7,26.3,29.6,28.5,15.6,21.3,35.5,30,32.9,29.6,-9.372218939,1986,5993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osaka,2020,4,1381,39,8813000,92.447212,90.371552,-26,-16.5,-24.5,8.833333,-99,-99.7197809,-70.40781796,-19.299999,-67.03960024,-48.42630769,-28.30648012,-40.6,-14.2,-16.8,-12,24.2,,16.7,31.3,17.2,24.3,24.2,11.3,14.2,25.4,12.5,28.1,23.3,-30.39799308,1099,3437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osaka,2020,5,158,42,8813000,89.387299,86.711693,-25.75,-11.5,-18.5,7.75,-99,-99.7142299,-60.53454658,-31.25,-74.7565226,-56.66694211,-30.4558408,-33.3,-11.8,2,-12.9,24.2,,20.4,31.7,18.2,23.7,23,15.6,18.7,27.5,23.3,27.8,23.4,-6.212594218,919,2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osaka,2020,6,50,3,8813000,94.956985,91.896461,-14.5,-6.5,-11,4,-92,-99.5112926,-30.98807564,-29.75,-61.60972079,-30.17356154,-43.56295298,-12.9,-8.6,13.3,-12.8,26.3,,27.8,34.7,23,23.3,26.8,25.6,17.8,28.8,23.3,30.1,25.5,-20.47862326,1268,4180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osaka,2020,7,2223,4,8813000,97.777092,94.875626,-15.75,-4,-7.5,3.7419355,-89,-97.4043165,-28.7051143,-27.741936,-58.54131155,-24.01557572,-54.00513957,-13.1,-9.4,9.6,-9.9,27.5,,25.9,36.9,30.3,24.3,27.1,28.4,17.5,29.7,26.7,31.6,26.5,11.39936602,1481,5173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Osaka,2020,8,4486,62,8813000,98.453117,94.245453,-17.75,-6,-10,2.5,-84,-90.7629289,-41.29174983,-25.75,-69.82874378,-29.07011581,-43.68161477,-12.6,-7.6,6.2,-4.4,27.7,,29.6,33.9,29.4,25.9,27.2,23.4,20.1,30.9,23.3,30,27.2,-14.20715154,1193,4417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
