prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second
Iwate,22021,0,0,-5,88.40190026703759,1241000,92.39706,,,,,,,,,,,,
Iwate,22028,0,0,-15,88.40190026703759,1241000,92.39706,,,,,,,,,,,,
Iwate,22035,0,0,-16.25,86.99574229012218,1241000,91.90679142857142,,,,,,,,,,,,
Iwate,22042,0,0,-13.75,85.12086498756831,1241000,91.2531,,,,,,,,,,,,
Iwate,22049,0,0,-8.5,85.12086498756831,1241000,91.2531,,,,,,,,,,,,
Iwate,22056,0,0,-12,85.12086498756831,1241000,91.2531,,,,,,,,,,,,
Iwate,22063,0,0,-4.5,85.12086498756831,1241000,91.2531,,,,,,,,,,,,
Iwate,22070,0,0,-2.5,91.39502465870692,1241000,95.62208999999999,,,,,,,,,,,,
Iwate,22077,0,0,-1.25,91.39502465870692,1241000,95.62208999999999,,,,,,,,,,,,
Iwate,22084,0,0,1,91.39502465870692,1241000,95.62208999999999,,,,,,,,,,,,
Iwate,22091,0,0,.25,91.39502465870692,1241000,95.62208999999999,,,,,,,,,,,,
Iwate,22098,0,0,-3.25,92.06534869663412,1241000,95.28856142857144,,,,,,,,,,,,
Iwate,22105,0,0,-2,92.33347831180497,1241000,95.15515000000002,,,,,,,,,,,,
Iwate,22112,0,0,0,92.33347831180497,1241000,95.15515000000002,,,,,,,,,,,,
Iwate,22119,0,0,3.75,92.33347831180497,1241000,95.15515000000002,,,,,,,,,,,,
Iwate,22126,4,0,2.25,92.56469935431493,1241000,95.5655442857143,,,,,,,,,,,,
Iwate,22133,3,0,2.5,93.14275196058978,1241000,96.59153000000002,,,,,,,,,,,,
Iwate,22140,2,0,8.5,93.14275196058978,1241000,96.59153000000002,,,,,,,,,,,,
Iwate,22147,3,0,-7.6666665,93.14275196058978,1241000,96.59153000000002,,,,,,,,,,,,
Iwate,22154,7,0,-6.75,93.14275196058978,1241000,96.59153000000002,,,,,,,,,,,,
Iwate,22161,4,0,-7.6666665,94.72495660536318,1241000,97.35006714285714,,,,,,,,,,,,
Iwate,22168,0,0,2,94.98865737949208,1241000,97.47649,,,,,,,,,,,,
Iwate,22175,0,0,9.75,94.98865737949208,1241000,97.47649,,,,,,,,,,,,
Iwate,22182,0,0,6.25,94.98865737949208,1241000,97.47649,,,,,,,,,,,,
Iwate,22189,1,0,9.75,95.97006677368162,1241000,98.10782142857144,,,,,,,,,,,,
Iwate,22196,0,0,9,96.70612381932379,1241000,98.58132000000001,,,,,,,,,,,,
Iwate,22203,2,0,10.5,96.70612381932379,1241000,98.58132000000001,,,,,,,,,,,,
Iwate,22210,1,0,11.75,96.70612381932379,1241000,98.58132000000001,,,,,,,,,,,,
Iwate,22217,0,0,14,96.68935903406843,1241000,98.5407542857143,,,,,,,,,,,,
Iwate,22224,3,0,5.25,96.58877032253633,1241000,98.29736000000001,,,,,,,,,,,,
Iwate,22231,45,0,6,96.58877032253633,1241000,98.29736000000001,,,,,,,,,,,,
Iwate,22238,62,0,4,96.58877032253633,1241000,98.29736000000001,,,,,,,,,,,,
Iwate,22245,54,3,-1.25,96.58877032253633,1241000,98.29736000000001,,,,,,,,,,,,
Iwate,22252,29,1,-3.5,95.83556126158624,1241000,97.91361714285713,,,,,,,,,,,,
Iwate,22259,82,5,-3,95.71002641809456,1241000,97.84965999999999,,,,,,,,,,,,
Iwate,22266,33,9,-6.5,95.71002641809456,1241000,97.84965999999999,,,,,,,,,,,,
Iwate,22273,37,4,-5.25,95.71002641809456,1241000,97.84965999999999,,,,,,,,,,,,
Iwate,22280,22,2,-26.5,95.83959802569299,1241000,97.35350285714286,,,,,,,,,,,,
Iwate,22287,35,1,-16,96.01236016915756,1241000,96.69195999999999,,,,,,,,,,,,
Iwate,22294,38,0,-13.25,96.01236016915756,1241000,96.69195999999999,,,,,,,,,,,,
Iwate,22301,21,0,-13,96.01236016915756,1241000,96.69195999999999,,,,,,,,,,,,
Iwate,22308,8,2,-11.5,96.01236016915756,1241000,96.69195999999999,,,,,,,,,,,,
Iwate,22315,18,2,-15,95.66275022185606,1241000,96.42967,,,,,,,,,,,,
Iwate,22322,7,0,-11.5,95.66275022185606,1241000,96.42967,,,,,,,,,,,,
Iwate,22329,32,1,-15.25,95.66275022185606,1241000,96.42967,,,,,,,,,,,,
Iwate,22336,1,0,-9.25,95.66275022185606,1241000,96.42967,,,,,,,,,,,,
Iwate,22343,1,0,-8,,1241000,97.03147,,,,,,,,,,,,
Iwate,22350,9,0,-7.25,,1241000,97.03147,,,,,,,,,,,,
Iwate,22357,23,0,-3.75,,1241000,97.03147,,,,,,,,,,,,
Iwate,22364,21,0,-3,,1241000,97.03147,,,,,,,,,,,,
Iwate,22371,96,0,-3.75,,1241000,97.02968714285714,,,,,,,,,,,,
Iwate,22378,48,0,-4,,1241000,97.02835000000002,,,,,,,,,,,,
Iwate,22385,27,1,-.25,,1241000,97.02835000000002,352,352,0,,,,,,,.026329568,.026329568,
Iwate,22392,69,0,2.5,,1241000,97.02835000000002,1992,1992,0,31075,21793,9282,.011756414,.01235078,.010562924,.026612515,.026612515,
Iwate,22399,122,1,-.5,,1241000,97.10658142857143,4906,4906,0,40626,30022,10604,.011213607,.011636786,.010166846,.022933271,.022933271,
Iwate,22406,121,3,3,,1241000,97.30215999999999,6690,6384,306,49643,37849,11794,.012122306,.012847306,.010263569,.019610314,.019239288,.032811496
Iwate,22413,132,5,-.75,,1241000,97.30215999999999,15658,13749,1909,62669,42443,20226,.012213425,.012240273,.012157466,.015957214,.015055106,.028071878
Japan,21937,3,0,,546746.1604625211,,102.0423,,,,,,,,,,,,
Japan,21944,8,0,,549236.5670963258,,101.6560714285714,,,,,,,,,,,,
Japan,21951,3,0,,555462.5836808375,,100.6905,,,,,,,,,,,,
Japan,21958,29,1,-5.625,555462.5836808375,,100.6905,,,,,,,,,,,,
Japan,21965,84,0,.5,555462.5836808375,,100.6905,,,,,,,,,,,,
Japan,21972,105,5,-4,552512.2939916665,,100.1723042857143,,,,,,,,,,,,
Japan,21979,236,1,-10,534810.555856641,,97.06313,,,,,,,,,,,,
Japan,21986,320,17,-4.5,534810.555856641,,97.06313,,,,,,,,,,,,
Japan,21993,272,17,-1,534810.555856641,,97.06313,,,,,,,,,,,,
Japan,22000,784,15,-2.75,534810.555856641,,97.06313,,,,,,,,,,,,
Japan,22007,1928,37,-10,506784.5637093858,,92.33020142857143,,,,,,,,,,,,
Japan,22014,3541,45,-17.25,495574.1668504836,,90.43702999999998,,,,,,,,,,,,
Japan,22021,3421,100,-24.25,495574.1668504836,,90.43702999999998,,,,,,,,,,,,
Japan,22028,2496,134,-29.75,495574.1668504836,,90.43702999999998,,,,,,,,,,,,
Japan,22035,1640,164,-27.75,491045.247019437,,89.08282571428572,,,,,,,,,,,,
Japan,22042,760,97,-28.5,485006.6872447082,,87.27722000000001,,,,,,,,,,,,
Japan,22049,408,123,-24.75,485006.6872447082,,87.27722000000001,,,,,,,,,,,,
Japan,22056,223,83,-24.5,485006.6872447082,,87.27722000000001,,,,,,,,,,,,
Japan,22063,273,59,-18,485006.6872447082,,87.27722000000001,,,,,,,,,,,,
Japan,22070,274,21,-14.25,520592.745904808,,93.5217,,,,,,,,,,,,
Japan,22077,287,12,-16.5,520592.745904808,,93.5217,,,,,,,,,,,,
Japan,22084,379,29,-10,520592.745904808,,93.5217,,,,,,,,,,,,
Japan,22091,560,11,-12.75,520592.745904808,,93.5217,,,,,,,,,,,,
Japan,22098,1273,5,-13.75,519963.6853219517,,94.15947142857144,,,,,,,,,,,,
Japan,22105,2110,6,-16,519712.0610888092,,94.41458,,,,,,,,,,,,
Japan,22112,3374,3,-15.25,519712.0610888092,,94.41458,,,,,,,,,,,,
Japan,22119,5178,12,-12,519712.0610888092,,94.41458,,,,,,,,,,,,
Japan,22126,8536,15,-12.5,521528.3648626048,,94.80709714285716,,,,,,,,,,,,
Japan,22133,9599,36,-10.75,526069.1242970939,,95.78839000000002,,,,,,,,,,,,
Japan,22140,7260,55,-11.25,526069.1242970939,,95.78839000000002,,,,,,,,,,,,
Japan,22147,6537,86,-14.25,526069.1242970939,,95.78839000000002,,,,,,,,,,,,
Japan,22154,5259,96,-13.5,526069.1242970939,,95.78839000000002,,,,,,,,,,,,
Japan,22161,3911,83,-14.75,533372.4874259534,,97.04921285714286,,,,,,,,,,,,
Japan,22168,3718,78,-12.25,534589.7146140966,,97.25935000000001,,,,,,,,,,,,
Japan,22175,3439,60,-7.5,534589.7146140966,,97.25935000000001,,,,,,,,,,,,
Japan,22182,2995,43,-13,534589.7146140966,,97.25935000000001,,,,,,,,,,,,
Japan,22189,3498,50,-7.75,539167.3837571475,,98.17737857142858,,,,,,,,,,,,
Japan,22196,3576,30,-10.5,542600.6356144358,,98.8659,,,,,,,,,,,,
Japan,22203,3683,45,-8,542600.6356144358,,98.8659,,,,,,,,,,,,
Japan,22210,3946,45,-5.5,542600.6356144358,,98.8659,,,,,,,,,,,,
Japan,22217,4814,56,-5.25,542453.7787437852,,98.88308285714285,,,,,,,,,,,,
Japan,22224,6367,48,-8.25,541572.6375198824,,98.98618,,,,,,,,,,,,
Japan,22231,10060,71,-7.75,541572.6375198824,,98.98618,,,,,,,,,,,,
Japan,22238,14322,93,-7.5,541572.6375198824,,98.98618,,,,,,,,,,,,
Japan,22245,14369,138,-10.25,541572.6375198824,,98.98618,,,,,,,,,,,,
Japan,22252,15330,233,-12.25,540811.4855305678,,98.45950857142857,,,,,,,,,,,,
Japan,22259,17623,243,-11.75,540684.6268656821,,98.37172999999999,,,,,,,,,,,,
Japan,22266,18556,315,-14.5,540684.6268656821,,98.37172999999999,,,,,,,,,,,,
Japan,22273,22093,357,-13.5,540684.6268656821,,98.37172999999999,,,,,,,,,,,,
Japan,22280,23837,358,-34.75,537653.1735972165,,97.57836285714286,,,,,,,,,,,,
Japan,22287,43823,435,-22.75,533611.2359059291,,96.52054,,,,,,,,,,,,
Japan,22294,41988,458,-23,533611.2359059291,,96.52054,,,,,,,,,,,,
Japan,22301,35220,595,-24.25,533611.2359059291,,96.52054,,,,,,,,,,,,
Japan,22308,24249,632,-22.75,533611.2359059291,,96.52054,,,,,,,,,,,,
Japan,22315,15585,675,-22,535423.025017867,,96.01797000000001,,,,,,,,,,,,
Japan,22322,10366,542,-18.75,535423.025017867,,96.01797000000001,,,,,,,,,,,,
Japan,22329,8807,523,-20.75,535423.025017867,,96.01797000000001,,,,,,,,,,,,
Japan,22336,7059,404,-17,535423.025017867,,96.01797000000001,,,,,,,,,,,,
Japan,22343,7228,365,-17.25,545190.9634445916,,97.22128999999998,,,,,,,,,,,,
Japan,22350,7910,333,-14,545190.9634445916,,97.22128999999998,,,,,,,,,,,,
Japan,22357,8908,242,-12.25,545190.9634445916,,97.22128999999998,,,,,,,,,,,,
Japan,22364,11985,227,-7.25,545190.9634445916,,97.22128999999998,,,,,,,,,,,,
Japan,22371,16807,171,-5.75,545190.9634445917,,97.06874142857143,,,,,,,,,,,,
Japan,22378,21226,173,-11.25,,,96.95433000000001,,,,,,,,,,,,
Japan,22385,27765,240,-15.5,,,96.95433000000001,,,,,,,,,,,,
Japan,22392,33290,328,-10.5,,,96.95433000000001,,,,,,,,,,,,
Japan,22399,36449,410,-15.75,,,96.39657000000001,,,,,,,,,,,,
Japan,22406,36779,523,-16.75,,,95.00216999999999,,,,,,,,,,,,
Japan,22413,43007,613,-16.625,,,95.00216999999999,,,,,,,,,,,,
Kagawa,21937,0,0,,100.0000003616809,962000,102.0423,,,,,,,,,,,,
Kagawa,21944,0,0,,99.86226324764633,962000,101.7455,,,,,,,,,,,,
Kagawa,21951,0,0,,99.51792046255999,962000,101.0035,,,,,,,,,,,,
Kagawa,21958,0,0,-5.875,99.51792046255999,962000,101.0035,,,,,,,,,,,,
Kagawa,21965,0,0,3.5,99.51792046255999,962000,101.0035,,,,,,,,,,,,
Kagawa,21972,0,0,2.25,99.03058273168101,962000,100.6905857142857,,,,,,,,,,,,
Kagawa,21979,0,0,-5.5,96.10655634640729,962000,98.81309999999999,,,,,,,,,,,,
Kagawa,21986,0,0,-3,96.10655634640729,962000,98.81309999999999,,,,,,,,,,,,
Kagawa,21993,1,0,2.25,96.10655634640729,962000,98.81309999999999,,,,,,,,,,,,
Kagawa,22000,0,0,3.5,96.10655634640729,962000,98.81309999999999,,,,,,,,,,,,
Kagawa,22007,1,0,-3.5,90.78074173414981,962000,94.80299285714284,,,,,,,,,,,,
Kagawa,22014,6,0,-8.5,88.65041588924682,962000,93.19894999999998,,,,,,,,,,,,
Kagawa,22021,18,0,-21,88.65041588924682,962000,93.19894999999998,,,,,,,,,,,,
Kagawa,22028,2,0,-27.5,88.65041588924682,962000,93.19894999999998,,,,,,,,,,,,
Kagawa,22035,0,0,-27.75,87.18400987806191,962000,92.23930571428571,,,,,,,,,,,,
Kagawa,22042,0,0,-27.25,85.22880186314872,962000,90.95978000000001,,,,,,,,,,,,
Kagawa,22049,0,0,-20.75,85.22880186314872,962000,90.95978000000001,,,,,,,,,,,,
Kagawa,22056,0,0,-17.75,85.22880186314872,962000,90.95978000000001,,,,,,,,,,,,
Kagawa,22063,0,0,-16.25,85.22880186314872,962000,90.95978000000001,,,,,,,,,,,,
Kagawa,22070,0,0,-13.25,91.22212832006758,962000,98.52296,,,,,,,,,,,,
Kagawa,22077,0,0,-15.25,91.22212832006758,962000,98.52296,,,,,,,,,,,,
Kagawa,22084,0,0,-9,91.22212832006758,962000,98.52296,,,,,,,,,,,,
Kagawa,22091,0,0,-9,91.22212832006758,962000,98.52296,,,,,,,,,,,,
Kagawa,22098,0,0,-8.5,92.16323650863801,962000,98.22142428571429,,,,,,,,,,,,
Kagawa,22105,1,0,-14.5,92.53967978406618,962000,98.10081000000001,,,,,,,,,,,,
Kagawa,22112,15,0,-9,92.53967978406618,962000,98.10081000000001,,,,,,,,,,,,
Kagawa,22119,1,0,-9.25,92.53967978406618,962000,98.10081000000001,,,,,,,,,,,,
Kagawa,22126,1,0,-9.75,92.72829964670258,962000,98.53345571428574,,,,,,,,,,,,
Kagawa,22133,14,0,-8.75,93.19984930329359,962000,99.61506999999999,,,,,,,,,,,,
Kagawa,22140,5,1,-5,93.19984930329359,962000,99.61506999999999,,,,,,,,,,,,
Kagawa,22147,6,0,-12.25,93.19984930329359,962000,99.61506999999999,,,,,,,,,,,,
Kagawa,22154,7,0,-12.25,93.19984930329359,962000,99.61506999999999,,,,,,,,,,,,
Kagawa,22161,7,0,-16.25,94.92961307472719,962000,100.8220385714286,,,,,,,,,,,,
Kagawa,22168,5,1,-11.75,95.21790703663279,962000,101.0232,,,,,,,,,,,,
Kagawa,22175,4,0,-4,95.21790703663279,962000,101.0232,,,,,,,,,,,,
Kagawa,22182,0,0,-7,95.21790703663279,962000,101.0232,,,,,,,,,,,,
Kagawa,22189,0,0,-5.25,96.19238878625835,962000,101.5392,,,,,,,,,,,,
Kagawa,22196,3,0,-6.75,96.92325009847752,962000,101.9262,,,,,,,,,,,,
Kagawa,22203,3,0,-2.5,96.92325009847752,962000,101.9262,,,,,,,,,,,,
Kagawa,22210,2,0,-1,96.92325009847752,962000,101.9262,,,,,,,,,,,,
Kagawa,22217,0,0,-.75,96.88539833673649,962000,102.0021714285714,,,,,,,,,,,,
Kagawa,22224,5,0,-4,96.65828776629039,962000,102.458,,,,,,,,,,,,
Kagawa,22231,8,0,-1.75,96.65828776629039,962000,102.458,,,,,,,,,,,,
Kagawa,22238,17,0,-.5,96.65828776629039,962000,102.458,,,,,,,,,,,,
Kagawa,22245,12,0,-4.5,96.65828776629039,962000,102.458,,,,,,,,,,,,
Kagawa,22252,21,1,-5.75,96.11061198138457,962000,102.4225142857143,,,,,,,,,,,,
Kagawa,22259,35,0,-8,96.01933268390027,962000,102.4166,,,,,,,,,,,,
Kagawa,22266,8,0,-11,96.01933268390027,962000,102.4166,,,,,,,,,,,,
Kagawa,22273,74,0,-10.5,96.01933268390027,962000,102.4166,,,,,,,,,,,,
Kagawa,22280,29,0,-28.25,96.12427748767142,962000,101.4816285714286,,,,,,,,,,,,
Kagawa,22287,116,1,-17.5,96.26420389269961,962000,100.235,,,,,,,,,,,,
Kagawa,22294,101,1,-17.25,96.26420389269961,962000,100.235,,,,,,,,,,,,
Kagawa,22301,60,8,-19,96.26420389269961,962000,100.235,,,,,,,,,,,,
Kagawa,22308,55,2,-16,96.26420389269961,962000,100.235,,,,,,,,,,,,
Kagawa,22315,54,2,-18,95.57165130568366,962000,99.39413999999999,,,,,,,,,,,,
Kagawa,22322,22,0,-14.75,95.57165130568366,962000,99.39413999999999,,,,,,,,,,,,
Kagawa,22329,20,1,-17,95.57165130568366,962000,99.39413999999999,,,,,,,,,,,,
Kagawa,22336,11,0,-13.5,95.57165130568366,962000,99.39413999999999,,,,,,,,,,,,
Kagawa,22343,7,0,-13,,962000,100.6476,,,,,,,,,,,,
Kagawa,22350,8,0,-9.25,,962000,100.6476,,,,,,,,,,,,
Kagawa,22357,11,0,-5.75,,962000,100.6476,,,,,,,,,,,,
Kagawa,22364,13,0,-2.5,,962000,100.6476,,,,,,,,,,,,
Kagawa,22371,112,1,2.75,,962000,100.2220628571429,,,,,,,,,,,,
Kagawa,22378,84,0,-10,,962000,99.90291000000001,,,,,,,,,,,,
Kagawa,22385,76,0,-11.5,,962000,99.90291000000001,961,961,0,,,,,,,.071882717,.071882717,
Kagawa,22392,92,2,-8.5,,962000,99.90291000000001,2147,2147,0,25506,17431,8075,.0096495282,.0098786969,.0091893561,.028683268,.028683268,
Kagawa,22399,157,1,-13,,962000,99.38611571428574,6524,6524,0,34222,23436,10786,.0094459718,.0090839956,.010341343,.03049667,.03049667,
Kagawa,22406,255,1,-13.75,,962000,98.09413000000002,9031,8634,397,38654,26037,12617,.0094389059,.0088378908,.010979773,.026472459,.026020054,.04256916
Kagawa,22413,241,1,-15.5,,962000,98.09413000000002,17414,15070,2344,45931,29299,16632,.008951392,.0084496327,.0099971807,.017746769,.016501596,.034468561
Kagoshima,21937,0,0,,99.99999968831085,1614000,102.0423,,,,,,,,,,,,
Kagoshima,21944,0,0,,99.84135745834115,1614000,101.6311571428571,,,,,,,,,,,,
Kagoshima,21951,0,0,,99.4447518834169,1614000,100.6033,,,,,,,,,,,,
Kagoshima,21958,0,0,-9.625,99.4447518834169,1614000,100.6033,,,,,,,,,,,,
Kagoshima,21965,0,0,2.25,99.4447518834169,1614000,100.6033,,,,,,,,,,,,
Kagoshima,21972,0,0,-1,98.89754697395902,1614000,100.2842385714286,,,,,,,,,,,,
Kagoshima,21979,0,0,-4.75,95.61431751721173,1614000,98.36987000000001,,,,,,,,,,,,
Kagoshima,21986,0,0,-5.75,95.61431751721173,1614000,98.36987000000001,,,,,,,,,,,,
Kagoshima,21993,0,0,-1,95.61431751721173,1614000,98.36987000000001,,,,,,,,,,,,
Kagoshima,22000,1,0,1,95.61431751721173,1614000,98.36987000000001,,,,,,,,,,,,
Kagoshima,22007,2,0,-4.5,90.67819836279929,1614000,93.80475571428572,,,,,,,,,,,,
Kagoshima,22014,1,0,-8,88.70375070103431,1614000,91.97870999999999,,,,,,,,,,,,
Kagoshima,22021,4,0,-14.75,88.70375070103431,1614000,91.97870999999999,,,,,,,,,,,,
Kagoshima,22028,2,0,-22.5,88.70375070103431,1614000,91.97870999999999,,,,,,,,,,,,
Kagoshima,22035,0,0,-23.25,87.74537183441373,1614000,92.02905857142856,,,,,,,,,,,,
Kagoshima,22042,0,0,-22.75,86.46753334558628,1614000,92.09618999999999,,,,,,,,,,,,
Kagoshima,22049,0,0,-17.5,86.46753334558628,1614000,92.09618999999999,,,,,,,,,,,,
Kagoshima,22056,0,0,-15,86.46753334558628,1614000,92.09618999999999,,,,,,,,,,,,
Kagoshima,22063,0,0,-13.75,86.46753334558628,1614000,92.09618999999999,,,,,,,,,,,,
Kagoshima,22070,0,0,-14,92.88616724348695,1614000,97.35654,,,,,,,,,,,,
Kagoshima,22077,1,0,-15.5,92.88616724348695,1614000,97.35654,,,,,,,,,,,,
Kagoshima,22084,0,0,-13.25,92.88616724348695,1614000,97.35654,,,,,,,,,,,,
Kagoshima,22091,0,0,-9.25,92.88616724348695,1614000,97.35654,,,,,,,,,,,,
Kagoshima,22098,87,0,-19.5,93.43171706645285,1614000,96.35718285714287,,,,,,,,,,,,
Kagoshima,22105,47,0,-22.25,93.64993699563921,1614000,95.95744000000001,,,,,,,,,,,,
Kagoshima,22112,20,0,-17,93.64993699563921,1614000,95.95744000000001,,,,,,,,,,,,
Kagoshima,22119,51,0,-11,93.64993699563921,1614000,95.95744000000001,,,,,,,,,,,,
Kagoshima,22126,40,1,-11,93.7667355979371,1614000,96.77403142857143,,,,,,,,,,,,
Kagoshima,22133,21,2,-8.25,94.05873210368181,1614000,98.81551,,,,,,,,,,,,
Kagoshima,22140,46,3,-10.25,94.05873210368181,1614000,98.81551,,,,,,,,,,,,
Kagoshima,22147,19,3,-12,94.05873210368181,1614000,98.81551,,,,,,,,,,,,
Kagoshima,22154,19,2,-12.25,94.05873210368181,1614000,98.81551,,,,,,,,,,,,
Kagoshima,22161,10,0,-15.75,95.56508110142363,1614000,99.70489857142856,,,,,,,,,,,,
Kagoshima,22168,1,0,-12,95.81613926771395,1614000,99.85312999999998,,,,,,,,,,,,
Kagoshima,22175,5,1,-7,95.81613926771395,1614000,99.85312999999998,,,,,,,,,,,,
Kagoshima,22182,34,0,-8.25,95.81613926771395,1614000,99.85312999999998,,,,,,,,,,,,
Kagoshima,22189,17,0,-7.5,96.58551573575687,1614000,100.69877,,,,,,,,,,,,
Kagoshima,22196,27,0,-9,97.16254808678903,1614000,101.333,,,,,,,,,,,,
Kagoshima,22203,8,0,-5.25,97.16254808678903,1614000,101.333,,,,,,,,,,,,
Kagoshima,22210,0,0,-4.5,97.16254808678903,1614000,101.333,,,,,,,,,,,,
Kagoshima,22217,12,1,-3.5,97.07450555669729,1614000,101.2064,,,,,,,,,,,,
Kagoshima,22224,59,0,-6.25,96.54625037614676,1614000,100.4468,,,,,,,,,,,,
Kagoshima,22231,23,0,-2.5,96.54625037614676,1614000,100.4468,,,,,,,,,,,,
Kagoshima,22238,40,0,-3.25,96.54625037614676,1614000,100.4468,,,,,,,,,,,,
Kagoshima,22245,31,0,-5,96.54625037614676,1614000,100.4468,,,,,,,,,,,,
Kagoshima,22252,45,0,-6.75,96.13828193507517,1614000,100.8055142857143,,,,,,,,,,,,
Kagoshima,22259,150,0,-7.25,96.07028719489657,1614000,100.8653,,,,,,,,,,,,
Kagoshima,22266,54,0,-8.75,96.07028719489657,1614000,100.8653,,,,,,,,,,,,
Kagoshima,22273,89,0,-8.25,96.07028719489657,1614000,100.8653,,,,,,,,,,,,
Kagoshima,22280,94,1,-25,95.92637989828977,1614000,99.96671857142857,,,,,,,,,,,,
Kagoshima,22287,185,0,-20.5,95.73450350281404,1614000,98.76860999999998,,,,,,,,,,,,
Kagoshima,22294,126,1,-16.5,95.73450350281404,1614000,98.76860999999998,,,,,,,,,,,,
Kagoshima,22301,158,1,-18,95.73450350281404,1614000,98.76860999999998,,,,,,,,,,,,
Kagoshima,22308,93,3,-18,95.73450350281404,1614000,98.76860999999998,,,,,,,,,,,,
Kagoshima,22315,37,0,-18,95.5804859822035,1614000,98.28828999999999,,,,,,,,,,,,
Kagoshima,22322,65,2,-15.5,95.5804859822035,1614000,98.28828999999999,,,,,,,,,,,,
Kagoshima,22329,21,3,-14.25,95.5804859822035,1614000,98.28828999999999,,,,,,,,,,,,
Kagoshima,22336,16,2,-12.25,95.5804859822035,1614000,98.28828999999999,,,,,,,,,,,,
Kagoshima,22343,1,1,-12.75,,1614000,99.57615,,,,,,,,,,,,
Kagoshima,22350,1,0,-8,,1614000,99.57615,,,,,,,,,,,,
Kagoshima,22357,11,1,-7,,1614000,99.57615,,,,,,,,,,,,
Kagoshima,22364,38,0,-1.5,,1614000,99.57615,,,,,,,,,,,,
Kagoshima,22371,43,0,-7.5,,1614000,99.46099000000001,,,,,,,,,,,,
Kagoshima,22378,63,0,-8.5,,1614000,99.37461999999998,,,,,,,,,,,,
Kagoshima,22385,46,0,-11,,1614000,99.37461999999998,487,487,0,,,,,,,.036427557,.036427557,
Kagoshima,22392,60,0,-6.5,,1614000,99.37461999999998,1189,1189,0,50896,33865,17031,.019255171,.019192362,.019381292,.015884679,.015884679,
Kagoshima,22399,201,0,-6,,1614000,99.31542571428569,5390,5390,0,66586,48427,18159,.018379098,.018770723,.017410388,.025195746,.025195746,
Kagoshima,22406,333,0,-10.5,,1614000,99.16744000000001,8580,8159,421,73668,54420,19248,.017988961,.018472098,.016750311,.025150448,.024588559,.045142613
Kagoshima,22413,313,0,-12.625,,1614000,99.16744000000001,22161,21077,1084,91335,61409,29926,.01780008,.017709939,.017987953,.022584481,.023079239,.01594024
Kanagawa,21937,0,0,,99.99999995903052,9177000,102.0423,,,,,,,,,,,,
Kanagawa,21944,0,0,,99.83210945274251,9177000,101.6752714285714,,,,,,,,,,,,
Kanagawa,21951,0,0,,99.41238318702254,9177000,100.7577,,,,,,,,,,,,
Kanagawa,21958,2,1,-7,99.41238318702254,9177000,100.7577,,,,,,,,,,,,
Kanagawa,21965,13,0,.75,99.41238318702254,9177000,100.7577,,,,,,,,,,,,
Kanagawa,21972,9,0,-3.25,98.8139733492209,9177000,100.2049985714286,,,,,,,,,,,,
Kanagawa,21979,16,0,-11.75,95.22351432241113,9177000,96.88878999999999,,,,,,,,,,,,
Kanagawa,21986,14,2,-2.5,95.22351432241113,9177000,96.88878999999999,,,,,,,,,,,,
Kanagawa,21993,22,1,1,95.22351432241113,9177000,96.88878999999999,,,,,,,,,,,,
Kanagawa,22000,48,1,-4.75,95.22351432241113,9177000,96.88878999999999,,,,,,,,,,,,
Kanagawa,22007,140,2,-13,89.46300636971321,9177000,91.78323285714285,,,,,,,,,,,,
Kanagawa,22014,278,5,-21.75,87.15880318863404,9177000,89.74100999999999,,,,,,,,,,,,
Kanagawa,22021,238,5,-25.75,87.15880318863404,9177000,89.74100999999999,,,,,,,,,,,,
Kanagawa,22028,173,9,-28.5,87.15880318863404,9177000,89.74100999999999,,,,,,,,,,,,
Kanagawa,22035,143,16,-30,85.73792950936379,9177000,88.17165428571427,,,,,,,,,,,,
Kanagawa,22042,72,11,-33.75,83.84343127033678,9177000,86.07917999999998,,,,,,,,,,,,
Kanagawa,22049,97,11,-26.5,83.84343127033678,9177000,86.07917999999998,,,,,,,,,,,,
Kanagawa,22056,64,11,-31.25,83.84343127033678,9177000,86.07917999999998,,,,,,,,,,,,
Kanagawa,22063,37,11,-20.25,83.84343127033678,9177000,86.07917999999998,,,,,,,,,,,,
Kanagawa,22070,28,1,-16.25,90.90091032529615,9177000,92.89712999999999,,,,,,,,,,,,
Kanagawa,22077,11,3,-16.75,90.90091032529615,9177000,92.89712999999999,,,,,,,,,,,,
Kanagawa,22084,25,4,-13.25,90.90091032529615,9177000,92.89712999999999,,,,,,,,,,,,
Kanagawa,22091,32,2,-12,90.90091032529615,9177000,92.89712999999999,,,,,,,,,,,,
Kanagawa,22098,121,0,-17.75,91.99496690620721,9177000,93.80560857142858,,,,,,,,,,,,
Kanagawa,22105,157,2,-16.75,92.43258953857163,9177000,94.169,,,,,,,,,,,,
Kanagawa,22112,255,0,-19.25,92.43258953857163,9177000,94.169,,,,,,,,,,,,
Kanagawa,22119,241,0,-15,92.43258953857163,9177000,94.169,,,,,,,,,,,,
Kanagawa,22126,376,1,-14.5,92.49955163743562,9177000,94.59009428571429,,,,,,,,,,,,
