prefecture,date,positive,death,mobility,gdp,population,gop,Elderly_cum_total,Elderly_cum_first,Elderly_cum_second,Medical_cum_total,Medical_cum_first,Medical_cum_second,Medical_ps_total,Medical_ps_first,Medical_ps_second,Elderly_ps_total,Elderly_ps_first,Elderly_ps_second,Variant_Rate,serious,ICU_NHK,all_bed,Delta_Variant_Rate,hospital,newpositive,I,R,D,severe
Ibaraki,22469,186,1,-9.75,,2877000,97.48843999999998,1046959,681186,365773,257851,140623,117228,.022524636,.022725858,.022287909,.021449778,.021684013,.021026779,,5,5,70,,,0,,,,
Ibaraki,22476,280,0,-9,,2877000,97.48843999999998,1267747,813896,453851,264820,142629,122191,.022350628,.022396589,.022297217,.021781558,.022438845,.020694472,,4,5,70,,,0,,,,
Ibaraki,22483,408,0,-6.5,,2877000,97.48843999999998,1458035,913869,544166,268170,143672,124498,.022197589,.022250395,.02213696,.022210607,.022965482,.021048684,,4,,,,,0,,,,
Ishikawa,21937,0,0,,100.0000005329496,1143000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Ishikawa,21944,0,0,,99.88120068800743,1143000,101.6614285714286,,,,,,,,,,,,,,,,,,,0,,,,
Ishikawa,21951,0,0,,99.58420107565209,1143000,100.738,,,,,,,,,,,,,,,,,,,0,,,,
Ishikawa,21958,0,0,-2.75,99.58420107565209,1143000,100.738,,,,,,,,,,,,,,,,,,,0,,,,
Ishikawa,21965,2,0,-1.75,99.58420107565209,1143000,100.738,,,,,,,,,,,,,,,,,,,0,,,,
Ishikawa,21972,4,0,-4.25,98.98047595456721,1143000,99.88422285714286,,,,,,,,,,,,,,,,,,,0,,,,
Ishikawa,21979,0,0,-10,95.35812522805801,1143000,94.76156000000002,,,,,,,,,,,,,,,,,,,0,,,,
Ishikawa,21986,1,0,-9.25,95.35812522805801,1143000,94.76156000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,21993,1,0,-6.5,95.35812522805801,1143000,94.76156000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,22000,1,0,-5,95.35812522805801,1143000,94.76156000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,22007,34,0,-5.25,90.34881970326981,1143000,93.40959571428571,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,22014,70,0,-11.25,88.34509749335453,1143000,92.86881000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,22021,65,4,-22.5,88.34509749335453,1143000,92.86881000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,22028,57,1,-37.25,88.34509749335453,1143000,92.86881000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,22035,29,10,-26.5,86.89716896909458,1143000,91.62969857142856,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,22042,14,1,-25.75,84.96659760341466,1143000,89.97754999999998,,,,,,,,,,,,,,0,,,,,0,,,,
Ishikawa,22049,9,5,-22.25,84.96659760341466,1143000,89.97754999999998,,,,,,,,,,,,,,3,3,30,,,0,,,,
Ishikawa,22056,8,3,-19.5,84.96659760341466,1143000,89.97754999999998,,,,,,,,,,,,,,3,3,30,,,0,,,,
Ishikawa,22063,3,1,-14.75,84.96659760341466,1143000,89.97754999999998,,,,,,,,,,,,,,3,3,30,,,0,,,,
Ishikawa,22070,1,2,-11,91.34826766150948,1143000,93.22531000000001,,,,,,,,,,,,,,2,2,30,,,0,,,,
Ishikawa,22077,0,0,-15.75,91.34826766150948,1143000,93.22531000000001,,,,,,,,,,,,,,2,2,30,,,0,,,,
Ishikawa,22084,0,0,-7.5,91.34826766150948,1143000,93.22531000000001,,,,,,,,,,,,,,2,2,30,,,0,,,,
Ishikawa,22091,1,0,-6.5,91.34826766150948,1143000,93.22531000000001,,,,,,,,,,,,,,1,2,30,,,0,,,,
Ishikawa,22098,0,0,-8.5,91.89823416480279,1143000,93.79209571428574,,,,,,,,,,,,,,1,1,30,,,0,,,,
Ishikawa,22105,0,0,-11.75,92.1182207661201,1143000,94.01881000000002,,,,,,,,,,,,,,1,1,30,,,0,,,,
Ishikawa,22112,3,0,-8,92.1182207661201,1143000,94.01881000000002,,,,,,,,,,,,,,1,1,35,,,0,,,,
Ishikawa,22119,10,0,-2.75,92.1182207661201,1143000,94.01881000000002,,,,,,,,,,,,,,1,1,35,,,0,,,,
Ishikawa,22126,10,0,-5,92.14342228977604,1143000,94.29607571428572,,,,,,,,,,,,,,3,2,35,,,0,,,,
Ishikawa,22133,41,1,-3,92.20642609891591,1143000,94.98924,,,,,,,,,,,,,,2,2,35,,,0,,,,
Ishikawa,22140,92,1,2.25,92.20642609891591,1143000,94.98924,,,,,,,,,,,,,,3,2,35,,,0,,,,
Ishikawa,22147,110,2,-11.125,92.20642609891591,1143000,94.98924,,,,,,,,,,,,,,2,2,35,,,0,,,,
Ishikawa,22154,58,2,-11.75,92.20642609891591,1143000,94.98924,,,,,,,,,,,,,,2,7,35,,,0,,,,
Ishikawa,22161,80,5,-14.25,93.97911711693875,1143000,94.64673428571429,,,,,,,,,,,,,,2,5,35,,,0,,,,
Ishikawa,22168,26,4,-10.5,94.27456561994256,1143000,94.58965000000001,,,,,,,,,,,,,,0,7,35,,,0,,,,
Ishikawa,22175,24,2,-1.75,94.27456561994256,1143000,94.58965000000001,,,,,,,,,,,,,,0,5,35,,,0,,,,
Ishikawa,22182,22,3,-3.25,94.27456561994256,1143000,94.58965000000001,,,,,,,,,,,,,,0,5,35,,,0,,,,
Ishikawa,22189,1,0,-3,95.30453561534748,1143000,95.19240428571428,,,,,,,,,,,,,,0,4,35,,,0,,,,
Ishikawa,22196,3,0,-3.75,96.07701311190115,1143000,95.64446999999998,,,,,,,,,,,,,,0,4,35,,,0,,,,
Ishikawa,22203,15,0,-1.25,96.07701311190115,1143000,95.64446999999998,,,,,,,,,,,,,,0,4,35,,,0,,,,
Ishikawa,22210,3,2,-1,96.07701311190115,1143000,95.64446999999998,,,,,,,,,,,,,,0,3,35,,,0,,,,
Ishikawa,22217,14,0,3.5,96.07999976841167,1143000,95.7839,,,,,,,,,,,,,,0,1,35,,,0,,,,
Ishikawa,22224,10,0,-3,96.09791970747473,1143000,96.62048000000001,,,,,,,,,,,,,,0,1,35,,,0,,,,
Ishikawa,22231,8,0,5.75,96.09791970747473,1143000,96.62048000000001,,,,,,,,,,,,,,0,1,35,,,0,,,,
Ishikawa,22238,5,0,4.75,96.09791970747473,1143000,96.62048000000001,,,,,,,,,,,,,,0,0,35,,,0,,,,
Ishikawa,22245,15,1,-2,96.09791970747473,1143000,96.62048000000001,,,,,,,,,,,,,,0,0,35,,,0,,,,
Ishikawa,22252,22,0,-5.75,95.5098475752073,1143000,96.21050857142858,,,,,,,,,,,,,,0,0,35,,,0,,,,
Ishikawa,22259,38,0,-7.75,95.41183555316273,1143000,96.14217999999998,,,,,,,,,,,,,,0,0,35,,,0,,,,
Ishikawa,22266,50,0,-13.75,95.41183555316273,1143000,96.14217999999998,,,,,,,,,,,,,,0,0,35,,,0,,,,
Ishikawa,22273,74,0,-12,95.41183555316273,1143000,96.14217999999998,,,,,,,,,,,,,,7,0,35,,,0,,,,
Ishikawa,22280,71,1,-37.5,95.7589666039846,1143000,95.11279,,,,,,,,,,,,,,7,7,35,,,0,,,,
Ishikawa,22287,122,1,-33,96.22180800508045,1143000,93.74027,,,,,,,,,,,,,,9,6,35,,,0,,,,
Ishikawa,22294,98,2,-24.75,96.22180800508045,1143000,93.74027,,,,,,,,,,,,,,8,10,35,,,0,,,,
Ishikawa,22301,97,2,-27,96.22180800508045,1143000,93.74027,,,,,,,,,,,,,,6,7,35,,,0,,,,
Ishikawa,22308,40,2,-19.5,96.22180800508045,1143000,93.74027,,,,,,,,,,,,,,3,3,35,,,0,,,,
Ishikawa,22315,101,1,-22.5,96.15943532825077,1143000,95.91557,,,,,,,,,,,,,,1,3,35,,,0,,,,
Ishikawa,22322,119,1,-18,96.15943532825077,1143000,95.91557,,,,,,,,,,,,,,1,0,35,,,0,,,,
Ishikawa,22329,108,1,-24,96.15943532825077,1143000,95.91557,,,,,,,,,,,,,,4,3,35,,,0,,,,
Ishikawa,22336,61,1,-14.25,96.15943532825077,1143000,95.91557,,,,,,,,,,,,,,7,6,35,,,0,,,,
Ishikawa,22343,26,0,-17.5,97.44947754730018,1143000,94.41098999999998,,,,,,,,,,,,,,5,6,35,,,0,,,,
Ishikawa,22350,9,0,-11,97.44947754730018,1143000,94.41098999999998,,,,,,,,,,,,,,3,5,35,,,0,,,,
Ishikawa,22357,8,1,-6.75,97.44947754730018,1143000,94.41098999999998,,,,,,,,,,,,,,2,2,35,,,0,,,,
Ishikawa,22364,7,1,-6.25,97.44947754730018,1143000,94.41098999999998,,,,,,,,,,,,,,0,1,35,,,0,,,,
Ishikawa,22371,51,0,5,98.10507866481063,1143000,95.33967571428572,,,,,,,,,,,,,,1,0,35,,,0,,,,
Ishikawa,22378,96,2,-8.75,98.59677950294348,1143000,96.03619000000002,,,,,,,,,,,,,,3,1,35,,,0,,,,
Ishikawa,22385,134,0,-14,98.59677950294348,1143000,96.03619000000002,1049,1049,0,,,,,,,.078465104,.078465104,,,11,6,35,,,0,,,,
Ishikawa,22392,184,3,-7,98.59677950294348,1143000,96.03619000000002,3975,3975,0,29954,20988,8966,.011332313,.01189456,.010203315,.053104792,.053104792,,,11,12,35,,,0,,,,
Ishikawa,22399,194,4,-13.25,97.699296290322,1143000,95.81182428571431,6469,6469,0,39828,29327,10501,.010993343,.011367398,.010068092,.030239569,.030239569,,,14,13,35,,,0,,,,
Ishikawa,22406,306,12,-11.5,95.45558825876832,1143000,95.25090999999999,10414,9378,1036,44400,33285,11115,.01084202,.011298121,.0096726781,.030526429,.028262226,.11108728,,14,10,35,,,0,,,,
Ishikawa,22413,367,11,-12.75,95.45558825876832,1143000,95.25090999999999,20847,17447,3400,57008,36959,20049,.011110165,.010658725,.012051075,.021245372,.019104403,.049997058,,13,17,35,,,0,,,,
Ishikawa,22420,239,2,-18.5,95.45558825876832,1143000,95.25090999999999,41479,35283,6196,71619,41724,29895,.011123748,.010521987,.012088674,.017727287,.01628767,.035691451,,13,10,35,,,0,,,,
Ishikawa,22427,255,6,-14.5,95.45558825876832,1143000,95.25090999999999,75243,66261,8982,79148,46070,33078,.010752516,.010340786,.011383801,.015100825,.014214858,.027953615,,12,16,35,,,0,,,,
Ishikawa,22434,112,5,-12,95.4555882587683,1143000,94.98666142857145,129070,112545,16525,88235,51549,36686,.010689088,.010632275,.010769952,.014341111,.013894666,.01835848,,8,9,39,,,0,,,,
Ishikawa,22441,36,3,-11.5,,1143000,94.94262000000002,191569,156964,34605,97402,55800,41602,.010694236,.010716706,.010664245,.013141487,.012685227,.015703429,,3,5,39,,,0,,,,
Ishikawa,22448,37,2,-9.5,,1143000,94.94262000000002,263406,197178,66228,102951,57788,45163,.010492102,.010521915,.010454199,.012094055,.011636108,.01369922,,2,2,39,,,0,,,,
Ishikawa,22455,16,1,-7.75,,1143000,94.94262000000002,350382,236599,113783,109512,60602,48910,.010475191,.010514056,.010427433,.011788032,.011050045,.013689086,,0,1,39,,,0,,,,
Ishikawa,22462,26,0,-9.75,,1143000,94.74831142857144,432147,271352,160795,115750,62367,53383,.01055694,.010432984,.010705542,.011325023,.010581539,.0128485,,1,0,39,,,0,,,,
Ishikawa,22469,80,0,-13,,1143000,94.60258,523969,324358,199611,120937,64457,56480,.010564481,.010416793,.010738228,.010734918,.010325203,.011474811,,1,1,37,,,0,,,,
Ishikawa,22476,178,0,-7.5,,1143000,94.60258,616276,376470,239806,123992,65653,58339,.010464841,.010309286,.010645607,.010588431,.010379153,.010934555,,1,1,37,,,0,,,,
Ishikawa,22483,330,1,-3.75,,1143000,94.60258,678358,406196,272162,126660,66720,59940,.010484195,.010332885,.010657918,.010333595,.010207685,.010527398,,1,,,,,0,,,,
Iwate,21937,0,0,,100.0000013593425,1241000,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Iwate,21944,0,0,,99.88652905169012,1241000,101.1420714285714,,,,,,,,,,,,,,,,,,,0,,,,
Iwate,21951,0,0,,99.60284828255921,1241000,98.92025,,,,,,,,,,,,,,,,,,,0,,,,
Iwate,21958,0,0,-3.25,99.60284828255921,1241000,98.92025,,,,,,,,,,,,,,,,,,,0,,,,
Iwate,21965,0,0,0,99.60284828255921,1241000,98.92025,,,,,,,,,,,,,,,,,,,0,,,,
Iwate,21972,0,0,.25,99.07018764900185,1241000,98.47742285714286,,,,,,,,,,,,,,,,,,,0,,,,
Iwate,21979,0,0,-6.5,95.87422384765785,1241000,95.82046000000001,,,,,,,,,,,,,,,,,,,0,,,,
Iwate,21986,0,0,-3,95.87422384765785,1241000,95.82046000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,21993,0,0,-1.75,95.87422384765785,1241000,95.82046000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,22000,0,0,-.5,95.87422384765785,1241000,95.82046000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,22007,0,0,-5.25,90.66799450111208,1241000,94.25886000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,22014,0,0,-5.75,88.58550276249376,1241000,93.63422000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,22021,0,0,-5,88.58550276249376,1241000,93.63422000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,22028,0,0,-15,88.58550276249376,1241000,93.63422000000001,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,22035,0,0,-16.25,87.20915172430276,1241000,92.94716428571428,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,22042,0,0,-13.75,85.37401700671475,1241000,92.03109000000002,,,,,,,,,,,,,,0,,,,,0,,,,
Iwate,22049,0,0,-8.5,85.37401700671475,1241000,92.03109000000002,,,,,,,,,,,,,,0,0,28,,,0,,,,
Iwate,22056,0,0,-12,85.37401700671475,1241000,92.03109000000002,,,,,,,,,,,,,,0,0,28,,,0,,,,
Iwate,22063,0,0,-4.5,85.37401700671475,1241000,92.03109000000002,,,,,,,,,,,,,,0,0,28,,,0,,,,
Iwate,22070,0,0,-2.5,91.81857763218622,1241000,96.42809,,,,,,,,,,,,,,0,0,28,,,0,,,,
Iwate,22077,0,0,-1.25,91.81857763218622,1241000,96.42809,,,,,,,,,,,,,,0,0,33,,,0,,,,
Iwate,22084,0,0,1,91.81857763218622,1241000,96.42809,,,,,,,,,,,,,,0,0,33,,,0,,,,
Iwate,22091,0,0,.25,91.81857763218622,1241000,96.42809,,,,,,,,,,,,,,0,0,33,,,0,,,,
Iwate,22098,0,0,-3.25,92.31990171381179,1241000,95.63254714285713,,,,,,,,,,,,,,0,0,33,,,0,,,,
Iwate,22105,0,0,-2,92.52043134646202,1241000,95.31433000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Iwate,22112,0,0,0,92.52043134646202,1241000,95.31433000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Iwate,22119,0,0,3.75,92.52043134646202,1241000,95.31433000000001,,,,,,,,,,,,,,0,0,33,,,0,,,,
Iwate,22126,4,0,2.25,92.78734239134484,1241000,95.93945285714287,,,,,,,,,,,,,,0,0,33,,,0,,,,
Iwate,22133,3,0,2.5,93.45462000355188,1241000,97.50225999999999,,,,,,,,,,,,,,0,0,25,,,0,,,,
Iwate,22140,2,0,8.5,93.45462000355188,1241000,97.50225999999999,,,,,,,,,,,,,,0,0,25,,,0,,,,
Iwate,22147,3,0,-7.6666665,93.45462000355188,1241000,97.50225999999999,,,,,,,,,,,,,,0,0,25,,,0,,,,
Iwate,22154,7,0,-6.75,93.45462000355188,1241000,97.50225999999999,,,,,,,,,,,,,,0,0,25,,,0,,,,
Iwate,22161,4,0,-7.6666665,94.92601348257934,1241000,98.19387142857143,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22168,0,0,2,95.17124572908391,1241000,98.30913999999999,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22175,0,0,9.75,95.17124572908391,1241000,98.30913999999999,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22182,0,0,6.25,95.17124572908391,1241000,98.30913999999999,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22189,1,0,9.75,96.20086095215166,1241000,98.87304857142855,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22196,0,0,9,96.97307236945247,1241000,99.29598,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22203,2,0,10.5,96.97307236945247,1241000,99.29598,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22210,1,0,11.75,96.97307236945247,1241000,99.29598,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22217,0,0,14,96.91989030365325,1241000,99.23743142857143,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22224,3,0,5.25,96.60079790885796,1241000,98.88613999999998,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22231,45,0,6,96.60079790885796,1241000,98.88613999999998,,,,,,,,,,,,,,0,0,59,,,0,,,,
Iwate,22238,62,0,4,96.60079790885796,1241000,98.88613999999998,,,,,,,,,,,,,,1,0,59,,,0,,,,
Iwate,22245,54,3,-1.25,96.60079790885796,1241000,98.88613999999998,,,,,,,,,,,,,,2,0,59,,,0,,,,
Iwate,22252,29,1,-3.5,96.03315029942853,1241000,98.79546285714287,,,,,,,,,,,,,,3,2,59,,,0,,,,
Iwate,22259,82,5,-3,95.93854236452363,1241000,98.78035,,,,,,,,,,,,,,3,4,59,,,0,,,,
Iwate,22266,33,9,-6.5,95.93854236452363,1241000,98.78035,,,,,,,,,,,,,,3,3,59,,,0,,,,
Iwate,22273,37,4,-5.25,95.93854236452363,1241000,98.78035,,,,,,,,,,,,,,3,3,59,,,0,,,,
Iwate,22280,22,2,-26.5,95.95609202392923,1241000,99.62469999999999,,,,,,,,,,,,,,4,3,59,,,0,,,,
Iwate,22287,35,1,-16,95.97949156980339,1241000,100.7505,,,,,,,,,,,,,,2,4,59,,,0,,,,
Iwate,22294,38,0,-13.25,95.97949156980339,1241000,100.7505,,,,,,,,,,,,,,1,2,59,,,0,,,,
Iwate,22301,21,0,-13,95.97949156980339,1241000,100.7505,,,,,,,,,,,,,,1,1,59,,,0,,,,
Iwate,22308,8,2,-11.5,95.97949156980339,1241000,100.7505,,,,,,,,,,,,,,2,1,60,,,0,,,,
Iwate,22315,18,2,-15,95.57741222146423,1241000,99.35202000000001,,,,,,,,,,,,,,1,2,60,,,0,,,,
Iwate,22322,7,0,-11.5,95.57741222146423,1241000,99.35202000000001,,,,,,,,,,,,,,1,1,60,,,0,,,,
Iwate,22329,32,1,-15.25,95.57741222146423,1241000,99.35202000000001,,,,,,,,,,,,,,1,1,60,,,0,,,,
Iwate,22336,1,0,-9.25,95.57741222146423,1241000,99.35202000000001,,,,,,,,,,,,,,0,0,60,,,0,,,,
Iwate,22343,1,0,-8,97.05959146091128,1241000,99.87377000000001,,,,,,,,,,,,,,0,0,60,,,0,,,,
Iwate,22350,9,0,-7.25,97.05959146091128,1241000,99.87377000000001,,,,,,,,,,,,,,0,0,60,,,0,,,,
Iwate,22357,23,0,-3.75,97.05959146091128,1241000,99.87377000000001,,,,,,,,,,,,,,0,0,60,,,0,,,,
Iwate,22364,21,0,-3,97.05959146091128,1241000,99.87377000000001,,,,,,,,,,,,,,0,0,60,,,0,,,,
Iwate,22371,96,0,-3.75,97.51818030677511,1241000,99.7248442857143,,,,,,,,,,,,,,0,0,60,,,0,,,,
Iwate,22378,48,0,-4,97.86212194117299,1241000,99.61315,,,,,,,,,,,,,,2,0,60,,,0,,,,
Iwate,22385,27,1,-.25,97.86212194117299,1241000,99.61315,352,352,0,,,,,,,.026329568,.026329568,,,1,0,60,,,0,,,,
Iwate,22392,69,0,2.5,97.86212194117299,1241000,99.61315,1992,1992,0,31075,21793,9282,.011756414,.01235078,.010562924,.026612515,.026612515,,,2,1,60,,,0,,,,
Iwate,22399,122,1,-.5,96.95242784529377,1241000,99.4369642857143,4906,4906,0,40626,30022,10604,.011213607,.011636786,.010166846,.022933271,.022933271,,,2,2,60,,,0,,,,
Iwate,22406,121,3,3,94.67819260559575,1241000,98.99649999999998,6690,6384,306,49643,37849,11794,.012122306,.012847306,.010263569,.019610314,.019239288,.032811496,,2,1,60,,,0,,,,
Iwate,22413,132,5,-2.25,94.67819260559575,1241000,98.99649999999998,15658,13749,1909,62669,42443,20226,.012213425,.012240273,.012157466,.015957214,.015055106,.028071878,,3,1,60,,,0,,,,
Iwate,22420,120,3,-5.5,94.67819260559575,1241000,98.99649999999998,31730,27629,4101,77013,46590,30423,.011961536,.011749097,.012302182,.013560762,.012754357,.023623409,,1,1,60,,,0,,,,
Iwate,22427,93,1,-2.5,94.67819260559575,1241000,98.99649999999998,57270,51143,6127,88131,50604,37527,.011972886,.011358479,.012914925,.01149375,.01097162,.019068338,,2,2,60,,,0,,,,
Iwate,22434,66,2,.25,94.67819260559574,1241000,98.97880857142857,99318,84545,14773,94839,52630,42209,.011489118,.010855237,.012391346,.011035333,.01043782,.016412092,,0,2,45,,,0,,,,
Iwate,22441,88,0,.25,,1241000,98.97586,148816,119281,29535,102026,55915,46111,.011201927,.010738792,.011820082,.010208664,.0096398322,.013402709,,0,0,45,,,0,,,,
Iwate,22448,43,0,.5,,1241000,98.97586,215908,162635,53273,109732,60241,49491,.011183177,.010968552,.011456032,.0099132257,.0095976144,.011019486,,1,1,45,,,0,,,,
Iwate,22455,34,0,0,,1241000,98.97586,289755,206999,82756,116700,63542,53158,.011162748,.011024127,.011333091,.009748335,.0096676163,.0099562677,,1,2,45,,,0,,,,
Iwate,22462,46,1,-1.5,,1241000,98.73056857142856,372618,250314,122304,122207,65515,56692,.011145849,.010959593,.011369135,.0097649815,.0097611491,.0097728353,,1,2,45,,,0,,,,
Iwate,22469,75,0,-2.5,,1241000,98.5466,481933,314825,167108,129006,69608,59398,.011269351,.011249238,.011293012,.0098736966,.010021742,.0096063484,,1,1,45,,,0,,,,
Iwate,22476,67,0,.5,,1241000,98.5466,563119,354840,208279,132559,71386,61173,.01118789,.011209521,.01116275,.0096751237,.0097828219,.0094970018,,1,1,45,,,0,,,,
Iwate,22483,57,0,4.5,,1241000,98.5466,645027,398494,246533,134353,71972,62381,.011120978,.011146259,.011091951,.0098258555,.010014134,.0095360521,,0,,,,,0,,,,
Japan,21937,3,0,,544602.9771794089,,102.0308,,,,,,,,,,,,,,,,,,,0,,,,
Japan,21944,8,0,,547325.4644366766,,101.5878,,,,,,,,,,,,,,,,,,,0,,,,
Japan,21951,3,0,,554131.682579846,,100.4803,,,,,,,,,,,,,,,,,,,0,,,,
Japan,21958,29,1,-5.625,554131.682579846,,100.4803,,,,,,,,,,,,,,,,,,,0,,,,
Japan,21965,84,0,.5,554131.682579846,,100.4803,,,,,,,,,,,,,,,,,,,0,,,,
Japan,21972,105,5,-4,551249.9051028317,,99.99942714285713,,,,,,,,,,,,,,,,,,,0,,,,
Japan,21979,236,1,-10,533959.2402407452,,97.11418999999999,,,,,,,,,,,,,,,,,,,0,,,,
Japan,21986,320,17,-4.5,533959.2402407452,,97.11418999999999,,,,,,,,,,,,,,,,,,,0,,,,
Japan,21993,272,17,-1,533959.2402407452,,97.11418999999999,,,,,,,,,,,,,,,,,,,0,,,,
Japan,22000,784,15,-2.75,533959.2402407452,,97.11418999999999,,,,,,,,,,,,,,,,,,,0,,,,
Japan,22007,1928,37,-10,506374.7508835648,,92.48224714285712,,,,,,,,,,,,,,,,,,,0,,,,
Japan,22014,3541,45,-17.25,495340.9551406925,,90.62946999999998,,,,,,,,,,,,,,,,,,,0,,,,
Japan,22021,3421,100,-24.25,495340.9551406925,,90.62946999999998,,,,,,,,,,,,,,,,,,,0,,,,
Japan,22028,2496,134,-29.75,495340.9551406925,,90.62946999999998,,,,,,,,,,,,,,,,,,,0,,,,
Japan,22035,1640,164,-27.75,490930.7340928125,,89.19450571428571,,,,,,,,,,,,,,,,,,,0,,,,
Japan,22042,760,97,-28.5,485050.4393623057,,87.28121999999999,,,,,,,,,,,,,,,,,,,0,,,,
Japan,22049,408,123,-24.75,485050.4393623057,,87.28121999999999,,,,,,,,,,,,,,,251,2356,,,0,,,,
Japan,22056,223,83,-24.5,485050.4393623057,,87.28121999999999,,,,,,,,,,,,,,,184,2410,,,0,,,,
Japan,22063,273,59,-18,485050.4393623057,,87.28121999999999,,,,,,,,,,,,,,,143,2437,,,0,,,,
Japan,22070,274,21,-14.25,520305.5054970015,,93.23815999999999,,,,,,,,,,,,,,,101,2522,,,0,,,,
Japan,22077,287,12,-16.5,520305.5054970015,,93.23815999999999,,,,,,,,,,,,,,,88,2535,,,0,,,,
Japan,22084,379,29,-10,520305.5054970015,,93.23815999999999,,,,,,,,,,,,,,,70,2535,,,0,,,,
Japan,22091,560,11,-12.75,520305.5054970015,,93.23815999999999,,,,,,,,,,,,,,,58,2535,,,0,,,,
Japan,22098,1273,5,-13.75,520837.1247545417,,93.82218857142857,,,,,,,,,,,,,,,40,2538,,,0,,,,
Japan,22105,2110,6,-16,521049.7724575578,,94.05579999999999,,,,,,,,,,,,,,,36,2538,,,0,,,,
Japan,22112,3374,3,-15.25,521049.7724575578,,94.05579999999999,,,,,,,,,,,,,,,41,2555,,,0,,,,
Japan,22119,5178,12,-12,521049.7724575578,,94.05579999999999,,,,,,,,,,,,,,,54,2532,,,0,,,,
Japan,22126,8536,15,-12.5,522211.6217163387,,94.47287714285713,,,,,,,,,,,,,,,92,2618,,,0,,,,
Japan,22133,9599,36,-10.75,525116.2448632907,,95.51557000000001,,,,,,,,,,,,,,,117,2794,,,0,,,,
Japan,22140,7260,55,-11.25,525116.2448632907,,95.51557000000001,,,,,,,,,,,,,,,192,2838,,,0,,,,
Japan,22147,6537,86,-14.25,525116.2448632907,,95.51557000000001,,,,,,,,,,,,,,,277,2882,,,0,,,,
Japan,22154,5259,96,-13.5,525116.2448632907,,95.51557000000001,,,,,,,,,,,,,,,333,2866,,,0,,,,
Japan,22161,3911,83,-14.75,532666.8487054572,,96.66604428571429,,,,,,,,,,,,,,,324,3228,,,0,,,,
Japan,22168,3718,78,-12.25,533925.2826791516,,96.85779000000001,,,,,,,,,,,,,,,315,3226,,,0,,,,
Japan,22175,3439,60,-7.5,533925.2826791516,,96.85779000000001,,,,,,,,,,,,,,,316,3306,,,0,,,,
Japan,22182,2995,43,-13,533925.2826791516,,96.85779000000001,,,,,,,,,,,,,,,310,3374,,,0,,,,
Japan,22189,3498,50,-7.75,538495.4804890287,,97.89979000000001,,,,,,,,,,,,,,,292,3384,,,0,,,,
Japan,22196,3576,30,-10.5,541923.1288464366,,98.68129,,,,,,,,,,,,,,,296,3388,,,0,,,,
Japan,22203,3683,45,-8,541923.1288464366,,98.68129,,,,,,,,,,,,,,,317,3440,,,0,,,,
Japan,22210,3946,45,-5.5,541923.1288464366,,98.68129,,,,,,,,,,,,,,,279,3439,,,0,,,,
Japan,22217,4814,56,-5.25,541882.1413432956,,98.69955,,,,,,,,,,,,,,,290,3432,,,0,,,,
Japan,22224,6367,48,-8.25,541636.2163244495,,98.80911000000002,,,,,,,,,,,,,,,319,3467,,,0,,,,
Japan,22231,10060,71,-7.75,541636.2163244495,,98.80911000000002,,,,,,,,,,,,,,,388,3467,,,0,,,,
Japan,22238,14322,93,-7.5,541636.2163244495,,98.80911000000002,,,,,,,,,,,,,,,483,3478,,,0,,,,
Japan,22245,14369,138,-10.25,541636.2163244495,,98.80911000000002,,,,,,,,,,,,,,,682,3478,,,0,,,,
Japan,22252,15330,233,-12.25,541071.1350427334,,98.22812999999999,,,,,,,,,,,,,,,785,3563,,,0,,,,
